Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	18.217	31.214	0	2	66.389	0	0	NA	NA	NA	NA	NA
2	1	2	18.305	31.478	0	2	240.083	0.279	0.279	NA	0.279	NA	71.565	NA
3	1	3	18.305	31.478	0	2	144.417	0.279	0.279	NA	0	NA	0	-71.565
4	1	4	18.305	31.478	0	2	205.333	0.279	0.279	NA	0	NA	0	0
5	1	5	18.217	31.434	0	2	250.139	0.377	0.22	NA	0.099	NA	-153.435	-153.435
6	1	6	18.217	31.258	0	2	219.25	0.553	0.044	NA	0.176	NA	-90	63.435
7	1	7	18.041	31.39	0	2	191.5	0.774	0.249	NA	0.22	NA	143.13	-126.87
8	1	8	17.6	30.817	0	2	223.972	1.496	0.733	NA	0.723	NA	-127.569	89.301
9	1	9	17.38	30.156	0	2	123.583	2.193	1.349	NA	0.697	NA	-108.435	19.134
10	1	10	19.054	31.17	0	2	166.25	4.15	0.838	NA	1.957	NA	31.185	139.62
11	1	11	19.363	30.993	0	2	222.5	4.505	1.166	NA	0.355	NA	-29.745	-60.93
12	1	12	19.319	31.037	0	2	160.694	4.567	1.115	NA	0.062	NA	135	164.745
13	1	13	20.244	29.98	0	2	201.806	5.972	2.372	NA	1.405	NA	-48.814	176.186
14	1	14	20.376	29.451	0	2	233.056	6.517	2.787	NA	0.545	NA	-75.964	-27.15
15	1	15	20.464	29.451	0	2	230.833	6.605	2.855	NA	0.088	NA	0	75.964
16	1	16	20.067	29.187	0	2	183.472	7.082	2.744	NA	0.477	NA	-146.31	-146.31
17	1	17	20.023	29.011	0	2	146.25	7.263	2.849	NA	0.182	NA	-104.036	42.274
18	1	18	19.891	28.658	0	2	166.75	7.64	3.055	NA	0.376	NA	-110.556	-6.52
19	1	19	19.935	28.658	0	2	198.528	7.684	3.079	NA	0.044	NA	0	110.556
20	1	20	19.759	28.702	0	2	148.5	7.866	2.947	NA	0.182	NA	165.964	165.964
21	1	21	19.803	28.702	0	2	192.944	7.91	2.97	NA	0.044	NA	0	-165.964
22	1	22	19.847	28.658	0	2	110.5	7.972	3.031	NA	0.062	NA	-45	-45
23	1	23	19.847	28.614	0	2	226.083	8.016	3.068	NA	0.044	NA	-90	-45
24	1	24	19.627	29.407	0	2	162.5	8.839	2.291	NA	0.823	NA	105.524	-164.476
25	1	25	19.583	29.628	0	2	204.306	9.064	2.093	NA	0.225	NA	101.31	-4.214
26	1	26	19.495	29.936	0	2	177.5	9.384	1.807	NA	0.321	NA	105.945	4.635
27	1	27	19.759	29.848	0	2	137.667	9.663	2.06	NA	0.279	NA	-18.435	-124.38
28	1	28	19.495	29.936	0	2	165.25	9.942	1.807	NA	0.279	NA	161.565	180
29	1	29	19.23	29.98	0	2	131.833	10.21	1.596	NA	0.268	NA	170.538	8.973
30	1	30	19.274	29.98	0	2	69.444	10.254	1.625	NA	0.044	NA	0	-170.538
31	1	31	19.054	29.936	0	2	170.667	10.478	1.527	NA	0.225	NA	-168.69	-168.69
32	1	32	18.966	30.156	0	2	162.417	10.716	1.296	NA	0.237	NA	111.801	-79.509
33	1	33	18.834	30.112	0	2	230.25	10.855	1.262	NA	0.139	NA	-161.565	86.634
34	1	34	18.878	30.156	0	2	151.639	10.917	1.247	NA	0.062	NA	45	-153.435
35	1	35	19.054	30.244	0	2	129.528	11.114	1.281	NA	0.197	NA	26.565	-18.435
36	1	36	18.834	30.641	0	2	112.417	11.568	0.842	NA	0.454	NA	119.055	92.49
37	1	37	18.878	30.377	0	2	220.194	11.836	1.066	NA	0.268	NA	-80.538	160.408
38	1	38	18.878	30.377	0	2	155.833	11.836	1.066	NA	0	NA	0	80.538
39	1	39	18.79	30.421	0	2	115.417	11.934	0.978	NA	0.099	NA	153.435	153.435
40	1	40	18.922	30.553	0	2	205.333	12.121	0.966	NA	0.187	NA	45	-108.435
41	1	41	19.054	30.553	0	2	116.139	12.253	1.066	NA	0.132	NA	0	-45
42	1	42	19.098	30.817	0	2	170.5	12.521	0.966	NA	0.268	NA	80.538	80.538
43	1	43	19.142	30.553	0	2	202.694	12.789	1.137	NA	0.268	NA	-80.538	-161.075
44	1	44	18.966	30.773	0	2	152.833	13.071	0.869	NA	0.282	NA	128.66	-150.803
45	1	45	18.922	30.861	0	2	171.333	13.17	0.788	NA	0.099	NA	116.565	-12.095
46	1	46	19.186	30.773	0	2	139.694	13.449	1.065	NA	0.279	NA	-18.435	-135
47	1	47	19.142	30.905	0	2	100.222	13.588	0.975	NA	0.139	NA	108.435	126.87
48	1	48	19.01	30.729	0	2	115.5	13.808	0.929	NA	0.22	NA	-126.87	124.695
49	1	49	19.054	30.905	0	2	232.056	13.99	0.892	NA	0.182	NA	75.964	-157.166
50	1	50	19.274	30.905	0	2	186.944	14.21	1.101	NA	0.22	NA	0	-75.964
51	1	51	19.274	30.641	0	2	134.306	14.474	1.202	NA	0.264	NA	-90	-90
52	1	52	19.274	30.641	0	2	246.306	14.474	1.202	NA	0	NA	0	90
53	1	53	19.583	29.716	0	2	214.139	15.45	2.027	NA	0.975	NA	-71.565	-71.565
54	1	54	19.627	29.495	0	2	137.667	15.674	2.223	NA	0.225	NA	-78.69	-7.125
55	1	55	19.715	29.275	0	2	245.583	15.912	2.45	NA	0.237	NA	-68.199	10.491
56	1	56	20.684	27.381	0	2	43.75	18.039	4.558	NA	2.128	NA	-62.904	5.294
57	1	57	22.314	26.323	0	2	18.361	19.982	6.38	NA	1.943	NA	-32.969	29.935
58	1	58	22.314	26.147	0	2	67.75	20.159	6.516	NA	0.176	NA	-90	-57.031
59	1	59	22.226	25.442	0	2	9.333	20.869	7.027	NA	0.71	NA	-97.125	-7.125
60	1	60	22.358	25.971	0	2	79.333	21.414	6.681	NA	0.545	NA	75.964	173.089
61	2	1	21.742	41.214	0	2	159.5	0	0	NA	NA	NA	NA	NA
62	2	2	21.698	41.302	0	2	252.083	0.099	0.099	NA	0.099	NA	116.565	NA
63	2	3	21.698	41.302	0	2	201.833	0.099	0.099	NA	0	NA	0	-116.565
64	2	4	21.786	41.214	0	2	245.694	0.223	0.044	NA	0.125	NA	-45	-45
65	2	5	21.698	40.553	0	2	169.472	0.89	0.662	NA	0.667	NA	-97.595	-52.595
66	2	6	21.477	40.509	0	2	99	1.114	0.753	NA	0.225	NA	-168.69	-71.095
67	2	7	21.521	40.377	0	2	120.75	1.254	0.866	NA	0.139	NA	-71.565	97.125
68	2	8	21.477	40.377	0	2	99	1.298	0.878	NA	0.044	NA	180	-108.435
69	2	9	21.477	40.377	0	2	136.25	1.298	0.878	NA	0	NA	0	-180
70	2	10	21.213	40.201	0	2	134.75	1.616	1.143	NA	0.318	NA	-146.31	-146.31
71	2	11	21.433	40.553	0	2	62.361	2.031	0.729	NA	0.416	NA	57.995	-155.695
72	2	12	21.477	40.377	0	2	123.75	2.213	0.878	NA	0.182	NA	-75.964	-133.958
73	2	13	21.477	40.333	0	2	123.917	2.257	0.92	NA	0.044	NA	-90	-14.036
74	2	14	21.477	40.245	0	2	173.5	2.345	1.005	NA	0.088	NA	-90	0
75	2	15	21.433	40.113	0	2	188.583	2.484	1.144	NA	0.139	NA	-108.435	-18.435
76	2	16	21.433	40.113	0	2	124	2.484	1.144	NA	0	NA	0	108.435
77	2	17	21.389	40.201	0	2	182.833	2.583	1.073	NA	0.099	NA	116.565	116.565
78	2	18	21.389	40.201	0	2	135.611	2.583	1.073	NA	0	NA	0	-116.565
79	2	19	21.565	39.849	0	2	46.75	2.977	1.377	NA	0.394	NA	-63.435	-63.435
80	2	20	21.521	39.981	0	2	39.667	3.116	1.253	NA	0.139	NA	108.435	171.87
81	3	1	21.521	41.214	0	2	116.083	0	0	NA	NA	NA	NA	NA
82	3	2	21.742	41.963	0	2	146	0.781	0.781	NA	0.781	NA	73.61	NA
83	3	3	21.742	41.963	0	2	183.5	0.781	0.781	NA	0	NA	0	-73.61
84	3	4	21.477	42.316	0	2	177.75	1.221	1.102	NA	0.441	NA	126.87	126.87
85	3	5	21.477	42.624	0	2	137.75	1.53	1.41	NA	0.308	NA	90	-36.87
86	3	6	21.477	42.712	0	2	181.5	1.618	1.499	NA	0.088	NA	90	0
87	3	7	21.521	42.8	0	2	142.722	1.716	1.586	NA	0.099	NA	63.435	-26.565
88	3	8	21.521	42.844	0	2	142.889	1.76	1.63	NA	0.044	NA	90	26.565
89	3	9	21.213	42.8	0	2	160.917	2.072	1.616	NA	0.312	NA	-171.87	98.13
90	3	10	21.345	42.8	0	2	155.583	2.204	1.596	NA	0.132	NA	0	171.87
91	3	11	21.918	43.726	0	2	85.278	3.292	2.542	NA	1.088	NA	58.241	58.241
92	3	12	22.138	44.739	0	2	111.25	4.329	3.578	NA	1.037	NA	77.735	19.495
93	3	13	22.402	45.532	0	2	132	5.165	4.406	NA	0.836	NA	71.565	-6.17
94	3	14	23.284	46.501	0	2	71.611	6.475	5.573	NA	1.31	NA	47.726	-23.839
95	3	15	23.416	46.942	0	2	121.389	6.935	6.032	NA	0.46	NA	73.301	25.574
96	3	16	23.768	47.074	0	2	86.278	7.311	6.275	NA	0.376	NA	20.556	-52.745
97	3	17	24.077	47.558	0	2	150.861	7.886	6.839	NA	0.574	NA	57.529	36.973
98	3	18	24.121	47.735	0	2	185.333	8.067	7.019	NA	0.182	NA	75.964	18.435
99	3	19	24.385	48.836	0	2	53.25	9.2	8.142	NA	1.133	NA	76.504	0.541
100	3	20	24.297	49.365	0	2	112.5	9.736	8.61	NA	0.536	NA	99.462	22.958
101	3	21	24.341	49.541	0	2	113.25	9.918	8.791	NA	0.182	NA	75.964	-23.499
102	3	22	24.561	50.29	0	2	57.5	10.698	9.571	NA	0.781	NA	73.61	-2.353
103	3	23	24.781	50.29	0	2	57.5	10.919	9.643	NA	0.22	NA	0	-73.61
104	3	24	24.737	50.158	0	2	82.333	11.058	9.504	NA	0.139	NA	-108.435	-108.435
105	4	1	21.83	42.14	0	2	217.778	0	0	NA	NA	NA	NA	NA
106	4	2	22.05	42.404	0	2	126.167	0.344	0.344	NA	0.344	NA	50.194	NA
107	4	3	22.006	42.492	0	2	144.5	0.443	0.394	NA	0.099	NA	116.565	66.371
108	4	4	22.05	42.536	0	2	99.444	0.505	0.454	NA	0.062	NA	45	-71.565
109	4	5	22.05	42.624	0	2	198.833	0.593	0.532	NA	0.088	NA	90	45
110	4	6	22.05	42.624	0	2	192.75	0.593	0.532	NA	0	NA	0	-90
111	4	7	22.006	42.624	0	2	144.5	0.637	0.516	NA	0.044	NA	180	180
112	4	8	21.874	42.316	0	2	180.5	0.973	0.182	NA	0.336	NA	-113.199	66.801
113	4	9	22.05	42.36	0	2	87.667	1.154	0.312	NA	0.182	NA	14.036	127.235
114	4	10	21.653	42.36	0	2	191.417	1.551	0.282	NA	0.397	NA	180	165.964
115	4	11	21.742	42.492	0	2	131.75	1.71	0.363	NA	0.159	NA	56.31	-123.69
116	4	12	22.006	42.58	0	2	134.75	1.988	0.474	NA	0.279	NA	18.435	-37.875
117	4	13	22.182	42.668	0	2	42.667	2.185	0.635	NA	0.197	NA	26.565	8.13
118	4	14	21.786	42.448	0	2	226.556	2.639	0.312	NA	0.454	NA	-150.945	-177.51
119	4	15	21.874	42.668	0	2	183.083	2.876	0.531	NA	0.237	NA	68.199	-140.856
120	4	16	21.874	42.756	0	2	229	2.964	0.618	NA	0.088	NA	90	21.801
121	4	17	21.918	42.712	0	2	149.944	3.026	0.579	NA	0.062	NA	-45	-135
122	4	18	21.918	42.8	0	2	248.778	3.115	0.667	NA	0.088	NA	90	135
123	4	19	22.05	42.844	0	2	160	3.254	0.739	NA	0.139	NA	18.435	-71.565
124	4	20	22.094	42.933	0	2	166.306	3.352	0.836	NA	0.099	NA	63.435	45
125	4	21	22.05	42.888	0	2	197.083	3.415	0.781	NA	0.062	NA	-135	161.565
126	4	22	22.094	43.021	0	2	140.25	3.554	0.92	NA	0.139	NA	71.565	-153.435
127	4	23	22.006	43.197	0	2	169.167	3.751	1.072	NA	0.197	NA	116.565	45
128	4	24	22.006	43.197	0	2	73.917	3.751	1.072	NA	0	NA	0	-116.565
129	4	25	22.05	43.197	0	2	94.028	3.795	1.08	NA	0.044	NA	0	0
130	4	26	22.094	43.197	0	2	194.917	3.839	1.09	NA	0.044	NA	0	0
131	4	27	22.447	43.549	0	2	92.167	4.338	1.539	NA	0.498	NA	45	45
132	4	28	22.447	43.549	0	2	148.5	4.338	1.539	NA	0	NA	0	-45
133	4	29	22.447	43.549	0	2	150.5	4.338	1.539	NA	0	NA	0	0
