 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,6,6,6,0.149,27.457,0.033,6,2,1,0,2
2,0.000,13,13,13,34.824,15.775,0.072,13,2,1,0,2
