 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,1.897,9.937,0.022,9,2,1,0,2
2,0.000,9,9,9,22.470,7.640,0.022,9,2,1,0,2
