Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	10.694	8.763	0	2	83	0	0	NA	NA	NA	NA	NA
2	1	2	11.593	8.53	0	2	9	0.929	0.929	NA	0.929	NA	-14.534	NA
3	1	3	11.326	8.53	0	2	37	1.195	0.674	NA	0.266	NA	180	-165.466
4	1	4	11.992	8.364	0	2	9	1.881	1.358	NA	0.686	NA	-14.036	165.964
5	1	5	13.324	7.365	0	2	0	3.546	2.978	NA	1.664	NA	-36.87	-22.834
6	1	6	12.991	7.465	0	2	0	3.893	2.638	NA	0.348	NA	163.301	-159.829
7	1	7	13.257	7.332	0	2	9	4.191	2.936	NA	0.298	NA	-26.565	170.134
8	1	8	13.058	7.831	0	2	9	4.729	2.541	NA	0.538	NA	111.801	138.366
9	2	1	13.39	8.73	0	2	27	0	0	NA	NA	NA	NA	NA
10	2	2	14.555	8.197	0	2	0	1.281	1.281	NA	1.281	NA	-24.567	NA
11	2	3	14.855	8.231	0	2	0	1.583	1.547	NA	0.301	NA	6.34	30.907
12	2	4	14.655	8.164	0	2	83	1.793	1.386	NA	0.211	NA	-161.565	-167.905
13	2	5	14.456	8.097	0	2	27	2.004	1.239	NA	0.211	NA	-161.565	0
14	2	6	14.389	8.197	0	2	18	2.124	1.132	NA	0.12	NA	123.69	-74.745
15	2	7	14.123	8.464	0	2	27	2.5	0.779	NA	0.377	NA	135	11.31
16	2	8	14.223	8.73	0	2	27	2.785	0.832	NA	0.284	NA	69.444	-65.556
17	2	9	13.923	8.93	0	2	9	3.145	0.569	NA	0.36	NA	146.31	76.866
18	2	10	14.189	8.863	0	2	27	3.419	0.81	NA	0.275	NA	-14.036	-160.346
19	2	11	14.056	8.663	0	2	9	3.659	0.669	NA	0.24	NA	-123.69	-109.654
20	2	12	14.389	8.597	0	2	18	3.999	1.007	NA	0.339	NA	-11.31	112.38
21	2	13	15.488	8.164	0	2	27	5.179	2.172	NA	1.181	NA	-21.501	-10.192
22	2	14	15.488	8.131	0	2	0	5.213	2.181	NA	0.033	NA	-90	-68.499
23	3	1	12.991	9.196	0	2	46	0	0	NA	NA	NA	NA	NA
24	3	2	12.924	9.196	0	2	0	0.067	0.067	NA	0.067	NA	180	NA
25	3	3	12.758	9.196	0	2	65	0.233	0.233	NA	0.166	NA	180	0
26	3	4	12.791	9.129	0	2	37	0.307	0.211	NA	0.074	NA	-63.435	116.565
27	3	5	12.691	9.229	0	2	46	0.449	0.301	NA	0.141	NA	135	-161.565
28	3	6	12.558	9.296	0	2	55	0.598	0.444	NA	0.149	NA	153.435	18.435
29	3	7	12.392	9.096	0	2	37	0.858	0.607	NA	0.26	NA	-129.806	76.759
30	3	8	12.259	9.063	0	2	55	0.995	0.744	NA	0.137	NA	-165.964	-36.158
31	3	9	11.093	9.196	0	2	0	2.167	1.897	NA	1.173	NA	173.48	-20.556
32	3	10	9.163	8.93	0	2	27	4.117	3.837	NA	1.949	NA	-172.147	14.373
33	4	1	6.666	9.762	0	2	9	0	0	NA	NA	NA	NA	NA
34	4	2	5.601	9.828	0	2	18	1.067	1.067	NA	1.067	NA	176.424	NA
35	4	3	5.135	9.928	0	2	27	1.544	1.54	NA	0.477	NA	167.905	-8.518
36	4	4	4.236	9.895	0	2	0	2.443	2.434	NA	0.899	NA	-177.879	14.216
37	4	5	3.803	9.962	0	2	27	2.881	2.87	NA	0.438	NA	171.254	-10.867
38	5	1	12.259	9.662	0	2	27	0	0	NA	NA	NA	NA	NA
39	5	2	12.225	9.695	0	2	18	0.047	0.047	NA	0.047	NA	135	NA
40	5	3	12.192	9.629	0	2	9	0.122	0.074	NA	0.074	NA	-116.565	108.435
