 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,31.204,7.956,0.035,9,2,1,0,2
2,0.000,0,0,0,3.357,20.948,0.000,0,2,1,0,2
