Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	31.483	27.695	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	31.406	27.695	0	2	23	0.077	0.077	NA	0.077	NA	180	NA
3	1	3	31.406	27.773	0	2	11	0.155	0.109	NA	0.077	NA	90	-90
4	1	4	31.406	28.005	0	2	11	0.387	0.319	NA	0.232	NA	90	0
5	1	5	31.561	27.85	0	2	23	0.605	0.173	NA	0.219	NA	-45	-135
6	1	6	31.638	27.695	0	2	34	0.778	0.155	NA	0.173	NA	-63.435	-18.435
7	2	1	30.71	28.932	0	2	23	0	0	NA	NA	NA	NA	NA
8	2	2	31.097	29.01	0	2	11	0.394	0.394	NA	0.394	NA	11.31	NA
9	2	3	31.02	29.01	0	2	23	0.471	0.319	NA	0.077	NA	180	168.69
10	2	4	30.788	29.01	0	2	0	0.703	0.109	NA	0.232	NA	180	0
11	2	5	30.788	29.01	0	2	11	0.703	0.109	NA	0	NA	0	-180
12	2	6	30.865	29.01	0	2	11	0.781	0.173	NA	0.077	NA	0	0
13	2	7	31.174	28.7	0	2	11	1.218	0.519	NA	0.437	NA	-45	-45
14	2	8	31.252	29.087	0	2	0	1.612	0.563	NA	0.394	NA	78.69	123.69
15	2	9	31.561	28.7	0	2	23	2.107	0.881	NA	0.495	NA	-51.34	-130.03
16	2	10	31.715	28.546	0	2	11	2.326	1.077	NA	0.219	NA	-45	6.34
17	2	11	30.942	29.628	0	2	0	3.656	0.733	NA	1.33	NA	125.538	170.538
18	3	1	33.648	31.715	0	2	0	0	0	NA	NA	NA	NA	NA
19	3	2	33.493	31.561	0	2	0	0.219	0.219	NA	0.219	NA	-135	NA
20	3	3	33.493	31.561	0	2	11	0.219	0.219	NA	0	NA	0	135
21	3	4	33.725	31.715	0	2	0	0.497	0.077	NA	0.279	NA	33.69	33.69
22	3	5	34.035	31.483	0	2	23	0.884	0.451	NA	0.387	NA	-36.87	-70.56
23	3	6	33.648	31.715	0	2	0	1.335	0	NA	0.451	NA	149.036	-174.094
24	3	7	34.498	30.401	0	2	0	2.9	1.565	NA	1.565	NA	-57.095	153.869
25	4	1	37.127	27.773	0	2	0	0	0	NA	NA	NA	NA	NA
26	4	2	37.359	27.386	0	2	11	0.451	0.451	NA	0.451	NA	-59.036	NA
27	4	3	37.204	27.85	0	2	0	0.94	0.109	NA	0.489	NA	108.435	167.471
28	4	4	36.586	29.01	0	2	0	2.254	1.35	NA	1.314	NA	118.072	9.638
29	4	5	36.74	29.319	0	2	0	2.6	1.594	NA	0.346	NA	63.435	-54.638
30	4	6	35.735	29.783	0	2	0	3.707	2.445	NA	1.107	NA	155.225	91.79
31	4	7	36.122	29.705	0	2	0	4.101	2.178	NA	0.394	NA	-11.31	-166.535
32	4	8	35.813	30.478	0	2	0	4.933	3.008	NA	0.833	NA	111.801	123.111
33	4	9	34.885	30.865	0	2	11	5.938	3.819	NA	1.005	NA	157.38	45.579
34	5	1	31.87	24.835	0	2	0	0	0	NA	NA	NA	NA	NA
35	5	2	32.102	25.144	0	2	0	0.387	0.387	NA	0.387	NA	53.13	NA
36	5	3	31.793	24.99	0	2	0	0.732	0.173	NA	0.346	NA	-153.435	153.435
37	5	4	32.334	24.99	0	2	0	1.273	0.489	NA	0.541	NA	0	153.435
38	5	5	31.87	25.144	0	2	11	1.762	0.309	NA	0.489	NA	161.565	161.565
39	5	6	32.411	25.144	0	2	0	2.304	0.623	NA	0.541	NA	0	-161.565
40	5	7	32.411	24.526	0	2	0	2.922	0.623	NA	0.618	NA	-90	-90
41	5	8	32.411	24.217	0	2	0	3.231	0.822	NA	0.309	NA	-90	0
42	5	9	31.947	23.907	0	2	0	3.789	0.931	NA	0.557	NA	-146.31	-56.31
43	5	10	31.87	24.294	0	2	0	4.183	0.541	NA	0.394	NA	101.31	-112.38
44	5	11	31.947	23.83	0	2	11	4.653	1.008	NA	0.47	NA	-80.538	178.152
45	6	1	34.498	20.66	0	2	0	0	0	NA	NA	NA	NA	NA
46	6	2	34.576	20.66	0	2	0	0.077	0.077	NA	0.077	NA	0	NA
47	6	3	34.498	20.583	0	2	11	0.187	0.077	NA	0.109	NA	-135	-135
48	6	4	34.498	20.66	0	2	0	0.264	0	NA	0.077	NA	90	-135
49	6	5	35.04	20.66	0	2	0	0.805	0.541	NA	0.541	NA	0	-90
50	6	6	34.576	20.66	0	2	0	1.269	0.077	NA	0.464	NA	180	180
51	6	7	34.421	20.66	0	2	0	1.424	0.077	NA	0.155	NA	180	0
52	6	8	34.653	20.66	0	2	0	1.655	0.155	NA	0.232	NA	0	-180
53	6	9	34.576	20.66	0	2	11	1.733	0.077	NA	0.077	NA	180	180
54	6	10	34.73	20.66	0	2	0	1.887	0.232	NA	0.155	NA	0	-180
55	6	11	34.962	20.66	0	2	0	2.119	0.464	NA	0.232	NA	0	0
56	6	12	33.648	21.511	0	2	0	3.685	1.203	NA	1.565	NA	147.095	147.095
57	6	13	33.571	21.897	0	2	0	4.079	1.546	NA	0.394	NA	101.31	-45.785
58	6	14	33.571	21.975	0	2	11	4.156	1.609	NA	0.077	NA	90	-11.31
59	6	15	33.571	21.82	0	2	0	4.311	1.485	NA	0.155	NA	-90	-180
60	6	16	33.803	21.356	0	2	0	4.829	0.984	NA	0.519	NA	-63.435	26.565
61	6	17	33.416	21.975	0	2	11	5.559	1.703	NA	0.729	NA	122.005	-174.56
62	6	18	33.184	22.438	0	2	0	6.077	2.211	NA	0.519	NA	116.565	-5.44
63	6	19	33.339	22.593	0	2	11	6.296	2.254	NA	0.219	NA	45	-71.565
64	6	20	32.952	22.748	0	2	0	6.712	2.598	NA	0.416	NA	158.199	113.199
65	6	21	32.952	23.212	0	2	0	7.176	2.983	NA	0.464	NA	90	-68.199
66	7	1	37.436	19.578	0	2	0	0	0	NA	NA	NA	NA	NA
67	7	2	37.591	19.965	0	2	0	0.416	0.416	NA	0.416	NA	68.199	NA
68	7	3	37.436	19.887	0	2	34	0.589	0.309	NA	0.173	NA	-153.435	138.366
69	7	4	37.591	19.81	0	2	23	0.762	0.279	NA	0.173	NA	-26.565	126.87
70	7	5	37.127	20.506	0	2	69	1.598	0.978	NA	0.836	NA	123.69	150.255
71	7	6	36.508	21.202	0	2	81	2.529	1.87	NA	0.931	NA	131.634	7.943
72	7	7	36.122	21.433	0	2	23	2.98	2.274	NA	0.451	NA	149.036	17.403
73	7	8	36.045	21.511	0	2	11	3.089	2.382	NA	0.109	NA	135	-14.036
74	7	9	35.813	21.82	0	2	58	3.476	2.768	NA	0.387	NA	126.87	-8.13
75	7	10	35.658	21.743	0	2	11	3.649	2.801	NA	0.173	NA	-153.435	79.695
76	7	11	35.117	22.129	0	2	11	4.314	3.448	NA	0.665	NA	144.462	-62.103
77	7	12	35.194	22.129	0	2	23	4.391	3.396	NA	0.077	NA	0	-144.462
78	7	13	35.04	22.516	0	2	23	4.807	3.791	NA	0.416	NA	111.801	111.801
79	7	14	34.73	22.825	0	2	11	5.245	4.227	NA	0.437	NA	135	23.199
80	7	15	35.194	22.207	0	2	0	6.018	3.455	NA	0.773	NA	-53.13	171.87
81	7	16	36.74	20.506	0	2	11	8.316	1.16	NA	2.299	NA	-47.726	5.404
82	7	17	37.127	19.346	0	2	0	9.539	0.387	NA	1.222	NA	-71.565	-23.839
83	7	18	37.668	18.573	0	2	0	10.482	1.031	NA	0.944	NA	-55.008	16.557
84	8	1	37.668	19.501	0	2	0	0	0	NA	NA	NA	NA	NA
85	8	2	37.591	19.346	0	2	0	0.173	0.173	NA	0.173	NA	-116.565	NA
86	8	3	37.591	19.733	0	2	34	0.559	0.244	NA	0.387	NA	90	-153.435
87	8	4	37.977	19.733	0	2	0	0.946	0.387	NA	0.387	NA	0	-90
88	8	5	37.436	20.274	0	2	0	1.711	0.807	NA	0.765	NA	135	135
89	8	6	37.359	20.351	0	2	0	1.821	0.905	NA	0.109	NA	135	0
90	8	7	37.281	20.428	0	2	11	1.93	1.005	NA	0.109	NA	135	0
91	8	8	37.513	20.428	0	2	11	2.162	0.94	NA	0.232	NA	0	-135
92	8	9	37.127	20.428	0	2	0	2.548	1.074	NA	0.387	NA	180	180
93	8	10	36.972	20.119	0	2	0	2.894	0.931	NA	0.346	NA	-116.565	63.435
94	8	11	37.591	19.733	0	2	11	3.623	0.244	NA	0.729	NA	-32.005	84.56
95	8	12	37.513	18.805	0	2	0	4.554	0.713	NA	0.931	NA	-94.764	-62.758
96	8	13	38.132	18.418	0	2	81	5.284	1.178	NA	0.729	NA	-32.005	62.758
97	8	14	38.132	18.032	0	2	23	5.67	1.54	NA	0.387	NA	-90	-57.995
98	8	15	38.982	17.104	0	2	0	6.929	2.733	NA	1.258	NA	-47.49	42.51
99	8	16	39.06	15.713	0	2	0	8.322	4.036	NA	1.394	NA	-86.82	-39.331
100	9	1	38.518	24.99	0	2	0	0	0	NA	NA	NA	NA	NA
101	9	2	38.518	25.067	0	2	0	0.077	0.077	NA	0.077	NA	90	NA
102	9	3	38.364	25.685	0	2	11	0.715	0.713	NA	0.637	NA	104.036	14.036
103	9	4	38.132	25.376	0	2	0	1.101	0.547	NA	0.387	NA	-126.87	129.094
104	9	5	38.364	25.608	0	2	0	1.429	0.637	NA	0.328	NA	45	171.87
105	9	6	38.132	26.072	0	2	0	1.948	1.149	NA	0.519	NA	116.565	71.565
106	9	7	38.905	24.139	0	2	0	4.029	0.934	NA	2.082	NA	-68.199	175.236
107	9	8	38.673	22.748	0	2	0	5.44	2.247	NA	1.411	NA	-99.462	-31.264
108	9	9	37.977	25.299	0	2	0	8.085	0.623	NA	2.644	NA	105.255	-155.283
109	9	10	36.431	28.237	0	2	11	11.404	3.86	NA	3.32	NA	117.759	12.503
110	9	11	34.421	30.401	0	2	0	14.358	6.788	NA	2.954	NA	132.879	15.12
111	9	12	33.184	31.87	0	2	23	16.278	8.706	NA	1.92	NA	130.101	-2.778
112	9	13	33.107	32.488	0	2	23	16.902	9.248	NA	0.623	NA	97.125	-32.976
113	9	14	33.107	32.643	0	2	0	17.056	9.373	NA	0.155	NA	90	-7.125
114	10	1	39.601	18.418	0	2	0	0	0	NA	NA	NA	NA	NA
115	10	2	39.678	19.887	0	2	0	1.471	1.471	NA	1.471	NA	86.987	NA
116	10	3	39.369	20.738	0	2	0	2.376	2.331	NA	0.905	NA	109.983	22.996
117	10	4	38.828	23.366	0	2	0	5.059	5.008	NA	2.684	NA	101.634	-8.349
118	10	5	38.905	22.361	0	2	0	6.067	4.004	NA	1.008	NA	-85.601	172.765
119	10	6	39.214	22.129	0	2	11	6.454	3.731	NA	0.387	NA	-36.87	48.731
120	11	1	33.725	21.588	0	2	11	0	0	NA	NA	NA	NA	NA
121	11	2	33.957	21.743	0	2	0	0.279	0.279	NA	0.279	NA	33.69	NA
122	11	3	34.035	21.279	0	2	0	0.749	0.437	NA	0.47	NA	-80.538	-114.228
123	11	4	34.112	20.892	0	2	0	1.143	0.796	NA	0.394	NA	-78.69	1.848
124	11	5	34.267	20.738	0	2	0	1.362	1.008	NA	0.219	NA	-45	33.69
125	11	6	34.189	21.047	0	2	0	1.681	0.713	NA	0.319	NA	104.036	149.036
126	11	7	34.267	21.279	0	2	11	1.925	0.623	NA	0.244	NA	71.565	-32.471
127	12	1	38.518	18.805	0	2	11	0	0	NA	NA	NA	NA	NA
128	12	2	37.977	19.114	0	2	0	0.623	0.623	NA	0.623	NA	150.255	NA
129	12	3	38.286	20.815	0	2	0	2.352	2.023	NA	1.729	NA	79.695	-70.56
130	12	4	38.596	21.356	0	2	11	2.975	2.552	NA	0.623	NA	60.255	-19.44
131	12	5	38.596	22.284	0	2	11	3.903	3.48	NA	0.928	NA	90	29.745
132	12	6	38.596	22.207	0	2	0	3.98	3.402	NA	0.077	NA	-90	-180
133	12	7	38.75	20.197	0	2	0	5.996	1.411	NA	2.016	NA	-85.601	4.399
134	12	8	38.828	19.81	0	2	11	6.39	1.051	NA	0.394	NA	-78.69	6.911
135	12	9	38.441	20.197	0	2	23	6.937	1.394	NA	0.547	NA	135	-146.31
136	12	10	38.209	20.506	0	2	0	7.323	1.729	NA	0.387	NA	126.87	-8.13
137	12	11	38.286	21.433	0	2	0	8.254	2.639	NA	0.931	NA	85.236	-41.634
138	12	12	37.204	22.593	0	2	23	9.841	4.01	NA	1.586	NA	133.025	47.789
139	12	13	37.05	22.902	0	2	0	10.186	4.353	NA	0.346	NA	116.565	-16.46
140	12	14	37.668	21.588	0	2	0	11.639	2.91	NA	1.452	NA	-64.799	178.636
141	13	1	39.369	21.588	0	2	23	0	0	NA	NA	NA	NA	NA
142	13	2	39.601	21.511	0	2	0	0.244	0.244	NA	0.244	NA	-18.435	NA
143	13	3	39.601	21.356	0	2	0	0.399	0.328	NA	0.155	NA	-90	-71.565
144	13	4	39.987	21.511	0	2	0	0.815	0.623	NA	0.416	NA	21.801	111.801
145	13	5	39.833	21.743	0	2	0	1.094	0.489	NA	0.279	NA	123.69	101.889
146	13	6	39.214	20.892	0	2	0	2.146	0.713	NA	1.051	NA	-126.027	110.283
147	13	7	39.446	21.433	0	2	0	2.734	0.173	NA	0.589	NA	66.801	-167.171
148	13	8	39.678	21.511	0	2	11	2.979	0.319	NA	0.244	NA	18.435	-48.366
149	13	9	39.678	21.82	0	2	0	3.288	0.387	NA	0.309	NA	90	71.565
150	13	10	39.987	22.052	0	2	0	3.675	0.773	NA	0.387	NA	36.87	-53.13
151	13	11	40.219	21.897	0	2	0	3.953	0.905	NA	0.279	NA	-33.69	-70.56
152	13	12	40.296	21.897	0	2	11	4.031	0.978	NA	0.077	NA	0	33.69
153	13	13	39.755	21.743	0	2	0	4.593	0.416	NA	0.563	NA	-164.055	-164.055
154	13	14	40.065	21.743	0	2	0	4.903	0.713	NA	0.309	NA	0	164.055
155	13	15	39.987	21.743	0	2	0	4.98	0.637	NA	0.077	NA	180	180
156	13	16	39.755	22.052	0	2	11	5.367	0.604	NA	0.387	NA	126.87	-53.13
157	13	17	39.678	21.975	0	2	0	5.476	0.495	NA	0.109	NA	-135	98.13
158	13	18	39.601	21.897	0	2	0	5.585	0.387	NA	0.109	NA	-135	0
159	13	19	39.369	21.975	0	2	11	5.83	0.387	NA	0.244	NA	161.565	-63.435
160	13	20	39.214	22.284	0	2	0	6.175	0.713	NA	0.346	NA	116.565	-45
161	13	21	39.137	22.129	0	2	0	6.348	0.589	NA	0.173	NA	-116.565	126.87
162	13	22	39.214	22.052	0	2	0	6.458	0.489	NA	0.109	NA	-45	71.565
163	13	23	39.291	21.665	0	2	0	6.852	0.109	NA	0.394	NA	-78.69	-33.69
