 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.214,5.317,0.000,0,2,1,0,2
2,0.000,9,9,9,3.774,15.266,0.029,9,2,1,0,2
