 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,47.520,56.380,0.000,0,2,1,0,2
2,0.000,18,18,18,2.014,32.620,0.324,18,2,1,0,2
