 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,22.388,13.958,0.000,0,2,1,0,2
2,0.000,11,11,11,31.648,63.158,0.210,11,2,1,0,2
