 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,152,152,152,22.655,42.886,1.688,152,3,136,0,2
2,0.000,34,34,34,30.136,7.481,0.378,34,3,136,0,2
