Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	7.383	20.115	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	7.431	20.211	0	2	0	0.107	0.107	NA	0.107	NA	63.435	NA
3	1	3	6.809	20.115	0	2	18	0.737	0.574	NA	0.63	NA	-171.254	125.311
4	1	4	5.756	20.594	0	2	18	1.893	1.696	NA	1.157	NA	155.556	-33.19
5	2	1	4.272	19.684	0	2	18	0	0	NA	NA	NA	NA	NA
6	2	2	4.416	19.924	0	2	74	0.279	0.279	NA	0.279	NA	59.036	NA
7	2	3	4.798	20.019	0	2	9	0.674	0.624	NA	0.395	NA	14.036	-45
8	2	4	4.942	19.876	0	2	111	0.877	0.697	NA	0.203	NA	-45	-59.036
9	2	5	4.99	19.828	0	2	46	0.945	0.732	NA	0.068	NA	-45	0
10	2	6	5.086	19.541	0	2	55	1.247	0.826	NA	0.303	NA	-71.565	-26.565
11	2	7	5.325	19.301	0	2	55	1.586	1.12	NA	0.338	NA	-45	26.565
12	2	8	5.469	19.349	0	2	55	1.737	1.243	NA	0.151	NA	18.435	63.435
13	2	9	5.708	18.823	0	2	0	2.315	1.675	NA	0.578	NA	-65.556	-83.991
14	2	10	5.899	18.727	0	2	27	2.53	1.888	NA	0.214	NA	-26.565	38.991
15	3	1	13.988	21.695	0	2	9	0	0	NA	NA	NA	NA	NA
16	3	2	13.462	22.078	0	2	37	0.651	0.651	NA	0.651	NA	143.973	NA
17	3	3	13.223	22.317	0	2	37	0.989	0.987	NA	0.338	NA	135	-8.973
18	3	4	13.031	22.221	0	2	18	1.204	1.093	NA	0.214	NA	-153.435	71.565
19	3	5	12.84	22.269	0	2	9	1.401	1.284	NA	0.197	NA	165.964	-40.601
20	3	6	12.744	22.269	0	2	0	1.497	1.371	NA	0.096	NA	180	14.036
21	3	7	12.313	22.461	0	2	9	1.968	1.842	NA	0.471	NA	156.038	-23.962
22	4	1	11.547	16.86	0	2	9	0	0	NA	NA	NA	NA	NA
23	4	2	11.308	16.717	0	2	18	0.279	0.279	NA	0.279	NA	-149.036	NA
24	4	3	11.26	16.908	0	2	27	0.476	0.291	NA	0.197	NA	104.036	-106.928
25	4	4	11.308	17.004	0	2	37	0.583	0.279	NA	0.107	NA	63.435	-40.601
26	4	5	11.069	17.483	0	2	18	1.119	0.785	NA	0.535	NA	116.565	53.13
27	4	6	11.26	16.86	0	2	18	1.77	0.287	NA	0.651	NA	-72.897	170.538
28	4	7	11.117	17.243	0	2	37	2.179	0.576	NA	0.409	NA	110.556	-176.547
29	4	8	11.212	17.483	0	2	18	2.436	0.707	NA	0.258	NA	68.199	-42.357
30	4	9	10.399	17.483	0	2	0	3.25	1.306	NA	0.814	NA	180	111.801
31	4	10	11.021	17.387	0	2	27	3.88	0.745	NA	0.63	NA	-8.746	171.254
32	4	11	11.117	17.243	0	2	37	4.052	0.576	NA	0.173	NA	-56.31	-47.564
33	4	12	11.164	16.86	0	2	0	4.438	0.383	NA	0.386	NA	-82.875	-26.565
34	4	13	11.26	17.148	0	2	9	4.741	0.406	NA	0.303	NA	71.565	154.44
35	4	14	10.973	17.1	0	2	37	5.032	0.622	NA	0.291	NA	-170.538	117.897
36	4	15	11.212	17.004	0	2	46	5.29	0.365	NA	0.258	NA	-21.801	148.736
37	4	16	11.26	17.291	0	2	27	5.581	0.518	NA	0.291	NA	80.538	102.339
38	4	17	11.117	16.956	0	2	27	5.945	0.441	NA	0.365	NA	-113.199	166.264
39	4	18	11.212	16.908	0	2	9	6.052	0.338	NA	0.107	NA	-26.565	86.634
40	4	19	11.164	16.908	0	2	27	6.1	0.386	NA	0.048	NA	180	-153.435
41	4	20	11.117	17.243	0	2	55	6.439	0.576	NA	0.338	NA	98.13	-81.87
42	4	21	10.973	17.195	0	2	0	6.59	0.665	NA	0.151	NA	-161.565	100.305
43	4	22	10.973	17.195	0	2	0	6.59	0.665	NA	0	NA	0	161.565
44	5	1	11.787	15.568	0	2	18	0	0	NA	NA	NA	NA	NA
45	5	2	11.547	15.568	0	2	18	0.239	0.239	NA	0.239	NA	180	NA
46	5	3	11.978	15.568	0	2	9	0.67	0.191	NA	0.431	NA	0	-180
47	5	4	11.787	15.616	0	2	18	0.867	0.048	NA	0.197	NA	165.964	165.964
48	5	5	12.122	15.999	0	2	9	1.376	0.546	NA	0.509	NA	48.814	-117.15
49	5	6	12.313	15.903	0	2	18	1.59	0.624	NA	0.214	NA	-26.565	-75.379
50	5	7	12.313	15.616	0	2	9	1.878	0.529	NA	0.287	NA	-90	-63.435
51	5	8	12.361	14.85	0	2	9	2.645	0.919	NA	0.767	NA	-86.424	3.576
52	5	9	12.074	14.802	0	2	0	2.936	0.818	NA	0.291	NA	-170.538	-84.114
53	5	10	11.691	14.85	0	2	27	3.322	0.724	NA	0.386	NA	172.875	-16.587
54	5	11	11.739	15.281	0	2	9	3.755	0.291	NA	0.433	NA	83.66	-89.215
55	5	12	12.265	14.802	0	2	9	4.467	0.903	NA	0.712	NA	-42.274	-125.933
56	5	13	11.595	14.802	0	2	0	5.137	0.789	NA	0.67	NA	180	-137.726
57	6	1	10.064	18.296	0	2	65	0	0	NA	NA	NA	NA	NA
58	6	2	12.026	17.435	0	2	9	2.143	2.143	NA	2.143	NA	-23.703	NA
