 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,19,19,19,4.918,7.559,0.158,19,3,27,0,2
2,0.000,31,31,31,41.530,41.530,0.257,31,3,27,0,2
