 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,23.076,36.876,0,0,2,4,0,2
2,0.000,0,0,0,25.048,25.395,0,0,2,4,0,2
