 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,32.687,19.171,0.000,0,2,1,0,2
2,0.000,18,18,18,4.345,29.722,0.086,18,2,1,0,2
