Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	7.25	31.311	0	2	60	0	0	NA	NA	NA	NA	NA
2	1	2	7.18	32.007	0	2	90	0.699	0.699	NA	0.699	NA	95.711	NA
3	1	3	7.18	32.007	0	2	80	0.699	0.699	NA	0	NA	0	-95.711
4	1	4	6.763	32.563	0	2	50	1.394	1.343	NA	0.695	NA	126.87	126.87
5	1	5	7.18	32.911	0	2	50	1.937	1.601	NA	0.543	NA	39.806	-87.064
6	1	6	6.972	33.119	0	2	20	2.232	1.829	NA	0.295	NA	135	95.194
7	1	7	6.693	33.536	0	2	90	2.734	2.294	NA	0.501	NA	123.69	-11.31
8	1	8	6.763	34.162	0	2	20	3.364	2.892	NA	0.63	NA	83.66	-40.03
9	1	9	6.902	34.093	0	2	70	3.519	2.803	NA	0.155	NA	-26.565	-110.225
10	1	10	6.693	33.745	0	2	70	3.925	2.497	NA	0.405	NA	-120.964	-94.399
11	1	11	6.624	34.44	0	2	30	4.624	3.191	NA	0.699	NA	95.711	-143.326
12	1	12	6.624	34.162	0	2	90	4.902	2.919	NA	0.278	NA	-90	174.289
13	1	13	6.624	34.371	0	2	130	5.11	3.123	NA	0.209	NA	90	180
14	1	14	6.832	34.719	0	2	80	5.516	3.433	NA	0.405	NA	59.036	-30.964
15	1	15	6.485	34.649	0	2	120	5.87	3.425	NA	0.355	NA	-168.69	132.274
16	1	16	6.554	35.136	0	2	50	6.362	3.887	NA	0.492	NA	81.87	-109.44
17	1	17	6.485	36.179	0	2	170	7.408	4.928	NA	1.045	NA	93.814	11.944
18	1	18	6.554	37.083	0	2	140	8.314	5.814	NA	0.907	NA	85.601	-8.213
19	1	19	6.902	37.918	0	2	130	9.218	6.616	NA	0.904	NA	67.38	-18.221
20	1	20	6.832	38.613	0	2	160	9.917	7.314	NA	0.699	NA	95.711	28.33
21	1	21	6.832	39.03	0	2	100	10.334	7.73	NA	0.417	NA	90	-5.711
22	1	22	6.832	39.169	0	2	70	10.474	7.869	NA	0.139	NA	90	0
23	1	23	6.693	39.656	0	2	40	10.98	8.364	NA	0.506	NA	105.945	15.945
24	1	24	6.485	40.56	0	2	40	11.908	9.281	NA	0.928	NA	102.995	-2.951
25	1	25	6.346	41.116	0	2	70	12.481	9.847	NA	0.573	NA	104.036	1.042
26	1	26	5.998	41.951	0	2	160	13.385	10.713	NA	0.904	NA	112.62	8.584
27	1	27	5.789	42.229	0	2	150	13.733	11.015	NA	0.348	NA	126.87	14.25
28	1	28	5.789	42.507	0	2	50	14.011	11.291	NA	0.278	NA	90	-36.87
29	1	29	5.998	43.133	0	2	70	14.671	11.888	NA	0.66	NA	71.565	-18.435
30	1	30	5.789	43.55	0	2	10	15.137	12.326	NA	0.466	NA	116.565	45
31	2	1	9.127	35.831	0	2	90	0	0	NA	NA	NA	NA	NA
