 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,38.919,9.526,0,0,2,40,0,2
2,0.000,0,0,0,64.911,50.214,0,0,2,40,0,2
