 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,27.971,3.360,0,0,2,1,0,2
2,0.000,0,0,0,4.704,35.363,0,0,2,1,0,2
