 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,51.784,9.262,0.000,0,2,46,0,2
2,0.000,27,27,27,20.735,38.417,0.299,27,2,46,0,2
