Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.888	10.186	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	12.058	10.084	0	2	9	0.198	0.198	NA	0.198	NA	-30.964	NA
3	1	3	12.024	10.254	0	2	18	0.372	0.152	NA	0.174	NA	101.31	132.274
4	1	4	11.854	10.22	0	2	0	0.546	0.048	NA	0.174	NA	-168.69	90
5	1	5	12.739	9.845	0	2	0	1.507	0.916	NA	0.961	NA	-22.932	145.758
6	1	6	13.113	9.539	0	2	0	1.99	1.386	NA	0.484	NA	-39.289	-16.357
7	1	7	13.385	9.437	0	2	9	2.281	1.674	NA	0.291	NA	-20.556	18.733
8	1	8	13.283	9.437	0	2	18	2.383	1.584	NA	0.102	NA	180	-159.444
9	1	9	13.317	9.267	0	2	9	2.557	1.699	NA	0.174	NA	-78.69	101.31
10	1	10	13.147	9.505	0	2	9	2.85	1.432	NA	0.293	NA	125.538	-155.772
11	1	11	13.147	9.641	0	2	0	2.986	1.372	NA	0.136	NA	90	-35.538
12	2	1	11.922	12.602	0	2	65	0	0	NA	NA	NA	NA	NA
13	2	2	11.922	12.602	0	2	18	0	0	NA	0	NA	0	NA
14	2	3	11.922	12.602	0	2	46	0	0	NA	0	NA	0	0
15	2	4	11.922	12.602	0	2	27	0	0	NA	0	NA	0	0
16	2	5	11.922	12.568	0	2	37	0.034	0.034	NA	0.034	NA	-90	-90
17	2	6	11.922	12.568	0	2	37	0.034	0.034	NA	0	NA	0	90
18	2	7	11.683	12.67	0	2	46	0.293	0.248	NA	0.259	NA	156.801	156.801
19	2	8	11.683	12.704	0	2	27	0.327	0.259	NA	0.034	NA	90	-66.801
20	2	9	11.99	12.807	0	2	55	0.65	0.215	NA	0.323	NA	18.435	-71.565
21	2	10	12.092	12.807	0	2	18	0.752	0.266	NA	0.102	NA	0	-18.435
22	2	11	11.956	12.739	0	2	37	0.905	0.14	NA	0.152	NA	-153.435	-153.435
23	2	12	12.058	12.739	0	2	27	1.007	0.193	NA	0.102	NA	0	153.435
24	2	13	11.888	12.739	0	2	55	1.177	0.14	NA	0.17	NA	180	180
25	2	14	11.888	12.773	0	2	37	1.211	0.174	NA	0.034	NA	90	-90
26	2	15	11.888	12.773	0	2	55	1.211	0.174	NA	0	NA	0	-90
27	2	16	12.024	12.807	0	2	37	1.351	0.228	NA	0.14	NA	14.036	14.036
28	2	17	12.262	12.909	0	2	18	1.61	0.458	NA	0.259	NA	23.199	9.162
29	2	18	12.16	12.909	0	2	9	1.713	0.388	NA	0.102	NA	180	156.801
30	2	19	12.126	12.909	0	2	65	1.747	0.368	NA	0.034	NA	180	0
31	2	20	12.092	13.011	0	2	46	1.854	0.442	NA	0.108	NA	108.435	-71.565
32	2	21	12.364	13.045	0	2	0	2.129	0.626	NA	0.274	NA	7.125	-101.31
33	2	22	12.194	13.181	0	2	9	2.347	0.64	NA	0.218	NA	141.34	134.215
34	2	23	12.194	13.181	0	2	9	2.347	0.64	NA	0	NA	0	-141.34
35	2	24	12.194	13.181	0	2	18	2.347	0.64	NA	0	NA	0	0
36	2	25	12.16	13.317	0	2	27	2.487	0.753	NA	0.14	NA	104.036	104.036
37	2	26	11.922	13.215	0	2	37	2.746	0.613	NA	0.259	NA	-156.801	99.162
38	2	27	11.751	12.943	0	2	9	3.067	0.381	NA	0.321	NA	-122.005	34.796
39	2	28	11.888	13.181	0	2	65	3.342	0.58	NA	0.274	NA	60.255	-177.739
40	2	29	11.377	12.909	0	2	37	3.92	0.625	NA	0.579	NA	-151.928	147.817
41	2	30	11.377	12.841	0	2	55	3.988	0.594	NA	0.068	NA	-90	61.928
42	2	31	11.649	12.977	0	2	9	4.293	0.463	NA	0.304	NA	26.565	116.565
43	2	32	11.649	12.977	0	2	46	4.293	0.463	NA	0	NA	0	-26.565
44	2	33	11.513	12.943	0	2	27	4.433	0.532	NA	0.14	NA	-165.964	-165.964
45	2	34	11.513	12.943	0	2	9	4.433	0.532	NA	0	NA	0	165.964
46	2	35	11.445	13.147	0	2	9	4.648	0.724	NA	0.215	NA	108.435	108.435
47	2	36	11.445	13.045	0	2	9	4.751	0.65	NA	0.102	NA	-90	161.565
48	2	37	11.445	13.045	0	2	18	4.751	0.65	NA	0	NA	0	90
49	2	38	11.411	13.045	0	2	18	4.785	0.676	NA	0.034	NA	180	180
50	2	39	11.377	13.045	0	2	9	4.819	0.702	NA	0.034	NA	180	0
51	2	40	11.309	13.079	0	2	65	4.895	0.776	NA	0.076	NA	153.435	-26.565
52	2	41	11.207	13.079	0	2	27	4.997	0.859	NA	0.102	NA	180	26.565
53	2	42	11.071	13.079	0	2	27	5.133	0.975	NA	0.136	NA	180	0
54	2	43	10.73	13.045	0	2	0	5.475	1.271	NA	0.342	NA	-174.289	5.711
55	2	44	11.139	11.922	0	2	27	6.67	1.037	NA	1.195	NA	-70.017	104.273
56	2	45	11.241	11.922	0	2	9	6.772	0.963	NA	0.102	NA	0	70.017
57	2	46	11.581	12.058	0	2	27	7.139	0.642	NA	0.367	NA	21.801	21.801
58	2	47	11.922	12.602	0	2	37	7.781	0	NA	0.642	NA	57.995	36.193
59	2	48	11.547	12.262	0	2	37	8.287	0.506	NA	0.506	NA	-137.726	164.279
60	2	49	11.751	12.364	0	2	18	8.516	0.293	NA	0.228	NA	26.565	164.291
61	2	50	11.717	12.534	0	2	9	8.689	0.215	NA	0.174	NA	101.31	74.745
62	3	1	13.385	9.947	0	2	27	0	0	NA	NA	NA	NA	NA
63	3	2	13.453	10.016	0	2	9	0.096	0.096	NA	0.096	NA	45	NA
64	3	3	13.079	10.356	0	2	18	0.602	0.511	NA	0.506	NA	137.726	92.726
65	3	4	12.909	10.935	0	2	37	1.205	1.096	NA	0.603	NA	106.39	-31.337
66	3	5	12.909	11.071	0	2	9	1.342	1.22	NA	0.136	NA	90	-16.39
67	3	6	12.943	11.377	0	2	0	1.65	1.496	NA	0.308	NA	83.66	-6.34
68	3	7	13.147	11.683	0	2	27	2.018	1.752	NA	0.368	NA	56.31	-27.35
69	3	8	13.147	11.683	0	2	46	2.018	1.752	NA	0	NA	0	-56.31
70	3	9	12.977	11.888	0	2	9	2.284	1.983	NA	0.266	NA	129.806	129.806
71	3	10	12.807	11.888	0	2	0	2.454	2.025	NA	0.17	NA	180	50.194
72	3	11	13.181	11.99	0	2	46	2.842	2.052	NA	0.388	NA	15.255	-164.745
73	3	12	12.875	12.228	0	2	9	3.23	2.337	NA	0.388	NA	142.125	126.87
74	3	13	12.568	12.228	0	2	0	3.537	2.422	NA	0.306	NA	180	37.875
75	3	14	12.704	12.228	0	2	18	3.673	2.38	NA	0.136	NA	0	-180
76	3	15	12.636	12.636	0	2	0	4.087	2.791	NA	0.414	NA	99.462	99.462
77	3	16	12.739	12.841	0	2	18	4.315	2.965	NA	0.228	NA	63.435	-36.027
78	3	17	12.875	12.841	0	2	0	4.451	2.938	NA	0.136	NA	0	-63.435
79	3	18	13.181	12.875	0	2	27	4.759	2.934	NA	0.308	NA	6.34	6.34
80	3	19	13.147	12.977	0	2	18	4.867	3.039	NA	0.108	NA	108.435	102.095
81	3	20	13.181	13.011	0	2	9	4.915	3.07	NA	0.048	NA	45	-63.435
82	3	21	13.113	12.568	0	2	37	5.363	2.635	NA	0.448	NA	-98.746	-143.746
83	3	22	13.249	12.909	0	2	27	5.729	2.964	NA	0.367	NA	68.199	166.945
84	3	23	13.623	12.432	0	2	0	6.336	2.496	NA	0.606	NA	-51.843	-120.041
85	4	1	13.011	9.845	0	2	0	0	0	NA	NA	NA	NA	NA
86	4	2	13.011	9.879	0	2	27	0.034	0.034	NA	0.034	NA	90	NA
87	4	3	12.841	10.05	0	2	0	0.275	0.266	NA	0.241	NA	135	45
88	4	4	12.841	10.186	0	2	18	0.411	0.381	NA	0.136	NA	90	-45
89	4	5	13.011	10.492	0	2	9	0.761	0.647	NA	0.35	NA	60.945	-29.055
90	4	6	13.011	10.322	0	2	37	0.931	0.477	NA	0.17	NA	-90	-150.945
91	4	7	12.773	10.594	0	2	27	1.293	0.786	NA	0.362	NA	131.186	-138.814
92	4	8	12.568	10.628	0	2	0	1.5	0.899	NA	0.207	NA	170.538	39.352
93	4	9	12.568	10.628	0	2	9	1.5	0.899	NA	0	NA	0	-170.538
94	4	10	12.67	10.969	0	2	18	1.856	1.174	NA	0.355	NA	73.301	73.301
95	4	11	12.636	11.173	0	2	37	2.063	1.379	NA	0.207	NA	99.462	26.162
96	4	12	12.636	11.241	0	2	37	2.131	1.445	NA	0.068	NA	90	-9.462
97	4	13	12.602	11.479	0	2	46	2.372	1.684	NA	0.241	NA	98.13	8.13
98	4	14	12.636	11.479	0	2	9	2.406	1.676	NA	0.034	NA	0	-98.13
99	4	15	12.636	11.479	0	2	37	2.406	1.676	NA	0	NA	0	0
100	4	16	12.602	11.649	0	2	9	2.579	1.85	NA	0.174	NA	101.31	101.31
101	4	17	12.704	11.854	0	2	18	2.807	2.031	NA	0.228	NA	63.435	-37.875
102	4	18	12.602	11.751	0	2	18	2.952	1.949	NA	0.144	NA	-135	161.565
103	4	19	12.773	11.751	0	2	37	3.122	1.921	NA	0.17	NA	0	135
104	4	20	12.568	12.058	0	2	46	3.49	2.256	NA	0.368	NA	123.69	123.69
105	4	21	12.466	12.058	0	2	74	3.592	2.278	NA	0.102	NA	180	56.31
