 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,23.245,17.297,0,0,2,1,0,2
2,0.000,0,0,0,1.639,12.806,0,0,2,1,0,2
