Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	10.989	23.844	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	10.775	24.004	0	2	83	0.267	0.267	NA	0.267	NA	143.13	NA
3	1	3	10.775	24.004	0	2	93	0.267	0.267	NA	0	NA	0	-143.13
4	1	4	11.575	24.111	0	2	37	1.074	0.645	NA	0.807	NA	7.595	7.595
5	1	5	11.629	24.111	0	2	9	1.127	0.693	NA	0.053	NA	0	-7.595
6	1	6	11.735	24.058	0	2	9	1.247	0.777	NA	0.119	NA	-26.565	-26.565
7	1	7	11.842	24.004	0	2	46	1.366	0.868	NA	0.119	NA	-26.565	0
8	1	8	11.842	24.004	0	2	37	1.366	0.868	NA	0	NA	0	26.565
9	1	9	11.842	24.004	0	2	18	1.366	0.868	NA	0	NA	0	0
10	1	10	11.842	24.004	0	2	37	1.366	0.868	NA	0	NA	0	0
11	1	11	9.975	24.805	0	2	0	3.397	1.396	NA	2.031	NA	156.801	156.801
12	1	12	9.068	24.751	0	2	65	4.305	2.124	NA	0.908	NA	-176.634	26.565
13	1	13	8.748	25.018	0	2	9	4.722	2.529	NA	0.417	NA	140.194	-43.172
14	1	14	9.388	24.751	0	2	83	5.416	1.839	NA	0.693	NA	-22.62	-162.814
15	1	15	9.602	24.591	0	2	74	5.682	1.575	NA	0.267	NA	-36.87	-14.25
16	1	16	10.829	24.698	0	2	9	6.914	0.868	NA	1.232	NA	4.97	41.84
17	1	17	11.415	24.965	0	2	55	7.558	1.199	NA	0.645	NA	24.444	19.474
18	1	18	11.415	24.965	0	2	27	7.558	1.199	NA	0	NA	0	-24.444
19	1	19	11.202	25.178	0	2	9	7.86	1.351	NA	0.302	NA	135	135
20	1	20	11.255	25.125	0	2	74	7.936	1.308	NA	0.075	NA	-45	-180
21	1	21	11.309	25.125	0	2	83	7.989	1.32	NA	0.053	NA	0	45
22	1	22	11.255	25.071	0	2	46	8.064	1.256	NA	0.075	NA	-135	-135
23	1	23	11.415	25.018	0	2	18	8.233	1.249	NA	0.169	NA	-18.435	116.565
24	1	24	9.068	25.445	0	2	18	10.619	2.5	NA	2.386	NA	169.695	-171.87
25	1	25	8.748	25.498	0	2	18	10.943	2.785	NA	0.324	NA	170.538	0.843
26	1	26	8.908	25.498	0	2	18	11.103	2.658	NA	0.16	NA	0	-170.538
27	1	27	8.695	25.498	0	2	18	11.316	2.828	NA	0.213	NA	180	180
28	1	28	8.748	25.498	0	2	9	11.37	2.785	NA	0.053	NA	0	-180
29	1	29	9.068	25.391	0	2	9	11.707	2.466	NA	0.337	NA	-18.435	-18.435
30	1	30	9.282	25.338	0	2	0	11.927	2.268	NA	0.22	NA	-14.036	4.399
31	1	31	9.442	25.125	0	2	0	12.194	2.008	NA	0.267	NA	-53.13	-39.094
32	1	32	8.375	25.605	0	2	0	13.364	3.151	NA	1.17	NA	155.772	-151.098
33	1	33	6.935	26.298	0	2	55	14.962	4.739	NA	1.599	NA	154.29	-1.482
34	1	34	6.455	27.098	0	2	0	15.895	5.581	NA	0.933	NA	120.964	-33.326
35	1	35	5.921	27.525	0	2	0	16.579	6.263	NA	0.683	NA	141.34	20.376
36	2	1	5.548	27.952	0	2	55	0	0	NA	NA	NA	NA	NA
37	2	2	5.121	28.005	0	2	9	0.43	0.43	NA	0.43	NA	172.875	NA
38	2	3	5.014	28.005	0	2	55	0.537	0.536	NA	0.107	NA	180	7.125
39	2	4	4.854	28.219	0	2	9	0.803	0.743	NA	0.267	NA	126.87	-53.13
40	2	5	4.801	28.272	0	2	27	0.879	0.812	NA	0.075	NA	135	8.13
41	2	6	4.694	28.432	0	2	102	1.071	0.979	NA	0.192	NA	123.69	-11.31
42	2	7	4.748	28.539	0	2	55	1.191	0.992	NA	0.119	NA	63.435	-60.255
43	2	8	4.854	28.592	0	2	93	1.31	0.944	NA	0.119	NA	26.565	-36.87
44	2	9	4.854	28.592	0	2	83	1.31	0.944	NA	0	NA	0	-26.565
