Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	16.353	23.695	0	2	121	0	0	NA	NA	NA	NA	NA
2	1	2	16.258	23.695	0	2	93	0.095	0.095	NA	0.095	NA	180	NA
3	1	3	16.211	23.695	0	2	121	0.142	0.142	NA	0.047	NA	180	0
4	1	4	16.164	23.789	0	2	83	0.248	0.212	NA	0.106	NA	116.565	-63.435
5	1	5	15.69	23.837	0	2	102	0.724	0.678	NA	0.476	NA	174.289	57.724
6	1	6	15.69	23.837	0	2	167	0.724	0.678	NA	0	NA	0	-174.289
7	1	7	15.69	23.979	0	2	111	0.866	0.721	NA	0.142	NA	90	90
8	1	8	15.832	23.979	0	2	158	1.008	0.593	NA	0.142	NA	0	-90
9	1	9	15.832	24.358	0	2	111	1.387	0.843	NA	0.379	NA	90	90
10	1	10	16.021	23.979	0	2	195	1.811	0.437	NA	0.424	NA	-63.435	-153.435
11	1	11	16.021	23.979	0	2	223	1.811	0.437	NA	0	NA	0	63.435
12	1	12	16.069	23.979	0	2	158	1.858	0.402	NA	0.047	NA	0	0
13	1	13	16.069	23.884	0	2	111	1.953	0.342	NA	0.095	NA	-90	-90
14	1	14	15.879	23.837	0	2	111	2.148	0.495	NA	0.195	NA	-165.964	-75.964
15	1	15	16.164	24.263	0	2	121	2.661	0.599	NA	0.512	NA	56.31	-137.726
16	1	16	16.164	24.263	0	2	74	2.661	0.599	NA	0	NA	0	-56.31
17	1	17	16.021	24.074	0	2	205	2.897	0.504	NA	0.237	NA	-126.87	-126.87
18	1	18	16.211	24.074	0	2	205	3.087	0.405	NA	0.189	NA	0	126.87
19	1	19	16.211	24.026	0	2	121	3.134	0.361	NA	0.047	NA	-90	-90
20	1	20	16.211	24.026	0	2	177	3.134	0.361	NA	0	NA	0	90
21	1	21	16.021	24.026	0	2	83	3.324	0.469	NA	0.189	NA	180	180
22	1	22	16.021	24.026	0	2	102	3.324	0.469	NA	0	NA	0	-180
23	1	23	16.021	24.026	0	2	158	3.324	0.469	NA	0	NA	0	0
24	1	24	15.879	24.31	0	2	55	3.641	0.777	NA	0.318	NA	116.565	116.565
25	1	25	15.927	24.31	0	2	65	3.689	0.749	NA	0.047	NA	0	-116.565
26	1	26	15.927	24.31	0	2	65	3.689	0.749	NA	0	NA	0	0
27	1	27	15.927	24.31	0	2	130	3.689	0.749	NA	0	NA	0	0
28	1	28	16.069	24.358	0	2	55	3.839	0.721	NA	0.15	NA	18.435	18.435
29	1	29	16.069	24.358	0	2	55	3.839	0.721	NA	0	NA	0	-18.435
30	1	30	16.069	24.358	0	2	46	3.839	0.721	NA	0	NA	0	0
31	1	31	16.4	24.453	0	2	37	4.183	0.759	NA	0.345	NA	15.945	15.945
32	1	32	16.4	24.453	0	2	55	4.183	0.759	NA	0	NA	0	-15.945
33	1	33	16.164	24.358	0	2	27	4.438	0.69	NA	0.255	NA	-158.199	-158.199
34	1	34	16.164	24.358	0	2	55	4.438	0.69	NA	0	NA	0	158.199
35	1	35	16.495	24.168	0	2	83	4.82	0.495	NA	0.382	NA	-29.745	-29.745
36	1	36	16.258	24.026	0	2	74	5.097	0.345	NA	0.276	NA	-149.036	-119.291
37	1	37	16.211	24.074	0	2	139	5.163	0.405	NA	0.067	NA	135	-75.964
38	1	38	16.211	24.074	0	2	93	5.163	0.405	NA	0	NA	0	-135
39	1	39	16.211	24.074	0	2	9	5.163	0.405	NA	0	NA	0	0
40	1	40	16.4	24.074	0	2	102	5.353	0.382	NA	0.189	NA	0	0
41	1	41	16.495	24.121	0	2	46	5.459	0.449	NA	0.106	NA	26.565	26.565
42	1	42	16.353	24.121	0	2	83	5.601	0.426	NA	0.142	NA	180	153.435
43	1	43	16.306	24.263	0	2	149	5.751	0.57	NA	0.15	NA	108.435	-71.565
44	1	44	16.164	24.168	0	2	46	5.922	0.51	NA	0.171	NA	-146.31	105.255
45	1	45	16.164	24.168	0	2	27	5.922	0.51	NA	0	NA	0	146.31
46	1	46	16.164	24.168	0	2	27	5.922	0.51	NA	0	NA	0	0
47	1	47	15.737	24.168	0	2	27	6.348	0.777	NA	0.426	NA	180	180
48	1	48	15.074	24.121	0	2	37	7.013	1.348	NA	0.665	NA	-175.914	4.086
49	1	49	15.453	24.31	0	2	46	7.436	1.09	NA	0.424	NA	26.565	-157.521
50	1	50	15.453	24.358	0	2	83	7.484	1.118	NA	0.047	NA	90	63.435
51	2	1	9.106	20.426	0	2	130	0	0	NA	NA	NA	NA	NA
52	2	2	9.343	20.569	0	2	83	0.276	0.276	NA	0.276	NA	30.964	NA
53	2	3	9.769	21.042	0	2	93	0.913	0.905	NA	0.637	NA	48.013	17.049
54	2	4	9.343	21.469	0	2	65	1.516	1.069	NA	0.603	NA	135	86.987
55	2	5	9.817	19.527	0	2	46	3.515	1.147	NA	1.999	NA	-76.293	148.707
56	2	6	9.674	20	0	2	74	4.01	0.71	NA	0.495	NA	106.699	-177.008
57	2	7	9.911	19.669	0	2	74	4.417	1.106	NA	0.407	NA	-54.462	-161.162
58	2	8	10.432	19.669	0	2	65	4.938	1.528	NA	0.521	NA	0	54.462
59	2	9	10.385	19.479	0	2	37	5.134	1.592	NA	0.195	NA	-104.036	-104.036
60	2	10	10.101	19.479	0	2	111	5.418	1.374	NA	0.284	NA	180	-75.964
61	2	11	10.574	20	0	2	83	6.122	1.529	NA	0.704	NA	47.726	-132.274
62	2	12	11.001	20.142	0	2	55	6.571	1.916	NA	0.449	NA	18.435	-29.291
63	2	13	11.38	19.763	0	2	83	7.107	2.368	NA	0.536	NA	-45	-63.435
64	2	14	11.095	19.763	0	2	93	7.391	2.097	NA	0.284	NA	180	-135
65	2	15	11.616	19.527	0	2	46	7.964	2.667	NA	0.572	NA	-24.444	155.556
66	2	16	11.285	19.384	0	2	55	8.324	2.415	NA	0.361	NA	-156.801	-132.357
67	2	17	11.238	19.1	0	2	9	8.612	2.51	NA	0.288	NA	-99.462	57.339
68	2	18	11.427	19.006	0	2	18	8.824	2.721	NA	0.212	NA	-26.565	72.897
69	2	19	11.38	18.721	0	2	46	9.112	2.842	NA	0.288	NA	-99.462	-72.897
70	2	20	11.095	18.911	0	2	83	9.454	2.501	NA	0.342	NA	146.31	-114.228
71	2	21	11.001	19.1	0	2	27	9.666	2.313	NA	0.212	NA	116.565	-29.745
72	2	22	11.143	19.574	0	2	46	10.16	2.208	NA	0.495	NA	73.301	-43.264
73	2	23	11.143	19.621	0	2	37	10.208	2.19	NA	0.047	NA	90	16.699
74	2	24	10.811	19.811	0	2	130	10.59	1.813	NA	0.382	NA	150.255	60.255
75	2	25	10.669	20.19	0	2	83	10.994	1.581	NA	0.405	NA	110.556	-39.699
76	2	26	10.669	20.332	0	2	37	11.136	1.566	NA	0.142	NA	90	-20.556
77	2	27	10.622	21.042	0	2	65	11.848	1.636	NA	0.712	NA	93.814	3.814
78	2	28	10.385	21.326	0	2	9	12.218	1.564	NA	0.37	NA	129.806	35.991
79	2	29	10.48	20.379	0	2	27	13.17	1.374	NA	0.952	NA	-84.289	145.905
80	2	30	10.574	20.379	0	2	65	13.265	1.469	NA	0.095	NA	0	84.289
81	2	31	9.959	20.569	0	2	55	13.909	0.864	NA	0.644	NA	162.897	162.897
82	2	32	9.864	20.9	0	2	46	14.254	0.894	NA	0.345	NA	105.945	-56.952
83	2	33	9.58	21.326	0	2	27	14.766	1.017	NA	0.512	NA	123.69	17.745
84	2	34	9.248	21.658	0	2	83	15.235	1.24	NA	0.469	NA	135	11.31
85	2	35	9.864	21.374	0	2	9	15.914	1.213	NA	0.678	NA	-24.775	-159.775
86	2	36	9.438	21.469	0	2	27	16.35	1.094	NA	0.437	NA	167.471	-167.754
87	2	37	9.438	21.563	0	2	9	16.445	1.184	NA	0.095	NA	90	-77.471
88	2	38	9.39	21.374	0	2	27	16.64	0.989	NA	0.195	NA	-104.036	165.964
89	2	39	9.438	21.374	0	2	83	16.688	1.004	NA	0.047	NA	0	104.036
90	2	40	9.106	21.326	0	2	46	17.023	0.9	NA	0.335	NA	-171.87	-171.87
91	2	41	9.059	21.753	0	2	55	17.451	1.327	NA	0.429	NA	96.34	-91.79
92	2	42	9.059	21.753	0	2	37	17.451	1.327	NA	0	NA	0	-96.34
93	2	43	9.201	21.421	0	2	18	17.812	0.999	NA	0.361	NA	-66.801	-66.801
94	2	44	9.201	21.469	0	2	37	17.86	1.046	NA	0.047	NA	90	156.801
95	2	45	9.201	21.8	0	2	55	18.191	1.377	NA	0.332	NA	90	0
96	2	46	9.201	22.605	0	2	46	18.996	2.181	NA	0.805	NA	90	0
97	2	47	10.101	22.132	0	2	46	20.013	1.974	NA	1.017	NA	-27.759	-117.759
98	2	48	9.201	22.511	0	2	46	20.99	2.086	NA	0.976	NA	157.166	-175.075
99	2	49	9.201	22.558	0	2	27	21.037	2.134	NA	0.047	NA	90	-67.166
100	2	50	9.58	22.274	0	2	27	21.511	1.907	NA	0.474	NA	-36.87	-126.87
101	3	1	9.248	24.879	0	2	9	0	0	NA	NA	NA	NA	NA
