Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	22.12	35.807	0	2	97.167	0	0	NA	NA	NA	NA	NA
2	1	2	22.12	36.096	0	2	103.694	0.289	0.289	NA	0.289	NA	90	NA
3	1	3	22.12	36.132	0	2	47.833	0.325	0.325	NA	0.036	NA	90	0
4	1	4	22.156	36.06	0	2	97.583	0.406	0.255	NA	0.081	NA	-63.435	-153.435
5	1	5	22.192	36.06	0	2	48.5	0.442	0.263	NA	0.036	NA	0	63.435
6	1	6	22.192	36.06	0	2	104.889	0.442	0.263	NA	0	NA	0	0
7	1	7	21.903	35.915	0	2	76.5	0.765	0.242	NA	0.323	NA	-153.435	-153.435
8	1	8	22.011	36.06	0	2	65.583	0.945	0.275	NA	0.181	NA	53.13	-153.435
9	1	9	22.228	36.277	0	2	53.556	1.252	0.482	NA	0.306	NA	45	-8.13
10	1	10	22.084	36.602	0	2	75.278	1.608	0.795	NA	0.356	NA	113.962	68.962
11	1	11	22.084	36.565	0	2	28.667	1.644	0.759	NA	0.036	NA	-90	156.038
12	1	12	22.192	36.313	0	2	91.139	1.919	0.511	NA	0.275	NA	-66.801	23.199
13	1	13	22.481	36.457	0	2	65.75	2.242	0.744	NA	0.323	NA	26.565	93.366
14	1	14	22.373	36.529	0	2	49	2.372	0.765	NA	0.13	NA	146.31	119.745
15	1	15	22.3	36.529	0	2	51.833	2.444	0.745	NA	0.072	NA	180	33.69
16	1	16	22.3	36.385	0	2	57.611	2.589	0.605	NA	0.144	NA	-90	90
17	1	17	22.373	36.349	0	2	57.5	2.669	0.598	NA	0.081	NA	-26.565	63.435
18	1	18	22.373	36.277	0	2	111.333	2.742	0.533	NA	0.072	NA	-90	-63.435
19	1	19	22.481	36.24	0	2	69.75	2.856	0.564	NA	0.114	NA	-18.435	71.565
20	1	20	22.481	36.313	0	2	82.5	2.928	0.621	NA	0.072	NA	90	108.435
21	1	21	22.373	36.313	0	2	77.917	3.036	0.565	NA	0.108	NA	180	90
22	1	22	22.373	36.313	0	2	101.5	3.036	0.565	NA	0	NA	0	-180
23	1	23	22.481	36.313	0	2	78.333	3.145	0.621	NA	0.108	NA	0	0
24	1	24	22.409	36.385	0	2	66.833	3.247	0.646	NA	0.102	NA	135	135
25	1	25	22.12	36.349	0	2	87.583	3.538	0.542	NA	0.291	NA	-172.875	52.125
