 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,29.117,15.805,0,0,2,1,0,2
2,0.000,0,0,0,4.255,16.838,0,0,2,1,0,2
