 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,18.588,13.121,0,0,2,1,0,2
2,0.000,0,0,0,3.661,4.944,0,0,2,1,0,2
