 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,34.494,23.566,0.050,9,2,1,0,2
2,0.000,9,9,9,6.616,25.648,0.050,9,2,1,0,2
