Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	29.329	29.878	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	29.145	29.878	0	2	11	0.183	0.183	NA	0.183	NA	180	NA
3	1	3	29.084	29.512	0	2	0	0.555	0.44	NA	0.371	NA	-99.462	80.538
4	1	4	28.962	28.535	0	2	0	1.539	1.393	NA	0.985	NA	-97.125	2.337
5	1	5	29.145	27.863	0	2	0	2.236	2.024	NA	0.696	NA	-74.745	22.38
6	1	6	29.084	27.68	0	2	0	2.429	2.212	NA	0.193	NA	-108.435	-33.69
7	1	7	29.084	27.435	0	2	0	2.673	2.455	NA	0.244	NA	-90	18.435
8	1	8	29.023	27.435	0	2	0	2.734	2.462	NA	0.061	NA	180	-90
9	1	9	29.023	27.435	0	2	0	2.734	2.462	NA	0	NA	0	-180
10	1	10	29.268	27.619	0	2	0	3.04	2.26	NA	0.305	NA	36.87	36.87
11	1	11	29.145	27.741	0	2	0	3.212	2.145	NA	0.173	NA	135	98.13
12	1	12	29.023	27.741	0	2	0	3.334	2.159	NA	0.122	NA	180	45
13	1	13	28.962	27.802	0	2	0	3.421	2.108	NA	0.086	NA	135	-45
14	1	14	29.084	28.107	0	2	11	3.75	1.788	NA	0.329	NA	68.199	-66.801
15	1	15	29.084	28.657	0	2	0	4.299	1.246	NA	0.55	NA	90	21.801
16	1	16	28.901	28.413	0	2	11	4.605	1.527	NA	0.305	NA	-126.87	143.13
17	1	17	28.84	28.229	0	2	0	4.798	1.72	NA	0.193	NA	-108.435	18.435
18	1	18	28.657	28.107	0	2	0	5.018	1.894	NA	0.22	NA	-146.31	-37.875
19	1	19	28.84	28.29	0	2	0	5.277	1.661	NA	0.259	NA	45	-168.69
20	1	20	28.901	28.474	0	2	0	5.47	1.468	NA	0.193	NA	71.565	26.565
21	1	21	28.413	28.29	0	2	0	5.992	1.833	NA	0.522	NA	-159.444	128.991
22	1	22	28.229	28.229	0	2	0	6.185	1.982	NA	0.193	NA	-161.565	-2.121
23	1	23	28.229	28.229	0	2	0	6.185	1.982	NA	0	NA	0	161.565
24	1	24	28.413	28.229	0	2	0	6.368	1.886	NA	0.183	NA	0	0
25	1	25	28.535	28.168	0	2	0	6.505	1.885	NA	0.137	NA	-26.565	-26.565
26	1	26	28.596	28.168	0	2	0	6.566	1.86	NA	0.061	NA	0	26.565
27	1	27	28.718	28.29	0	2	0	6.739	1.701	NA	0.173	NA	45	45
