 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,32.693,10.115,0,0,2,1,0,2
2,0.000,0,0,0,11.681,26.168,0,0,2,1,0,2
