Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	13.054	13.054	0	2	218.806	0	0	NA	NA	NA	NA	NA
2	1	2	13.081	13.001	0	2	218.861	0.059	0.059	NA	0.059	NA	-63.435	NA
3	1	3	13.081	13.001	0	2	140.778	0.059	0.059	NA	0	NA	0	63.435
4	1	4	13.134	12.948	0	2	202.333	0.135	0.133	NA	0.075	NA	-45	-45
5	1	5	13.134	12.948	0	2	158.417	0.135	0.133	NA	0	NA	0	45
6	1	6	13.107	12.815	0	2	161.167	0.27	0.245	NA	0.135	NA	-101.31	-101.31
7	1	7	13.107	12.682	0	2	173.5	0.403	0.376	NA	0.133	NA	-90	11.31
8	1	8	13.107	12.523	0	2	187.417	0.562	0.534	NA	0.159	NA	-90	0
9	1	9	13.107	12.523	0	2	179.083	0.562	0.534	NA	0	NA	0	90
10	1	10	13.134	12.496	0	2	166.917	0.6	0.563	NA	0.038	NA	-45	-45
11	1	11	13.054	12.311	0	2	145.917	0.802	0.744	NA	0.202	NA	-113.199	-68.199
12	1	12	13.054	12.311	0	2	153.083	0.802	0.744	NA	0	NA	0	113.199
13	1	13	13.054	12.311	0	2	192.917	0.802	0.744	NA	0	NA	0	0
14	1	14	13.054	12.311	0	2	172.167	0.802	0.744	NA	0	NA	0	0
15	1	15	12.974	12.231	0	2	158.167	0.915	0.827	NA	0.113	NA	-135	-135
16	1	16	12.974	12.231	0	2	120.75	0.915	0.827	NA	0	NA	0	135
17	1	17	12.948	12.231	0	2	90.5	0.941	0.83	NA	0.027	NA	180	180
18	1	18	12.895	12.204	0	2	117	1.001	0.865	NA	0.059	NA	-153.435	26.565
19	1	19	12.921	12.284	0	2	111.028	1.085	0.782	NA	0.084	NA	71.565	-135
20	1	20	12.948	11.992	0	2	140.25	1.378	1.068	NA	0.293	NA	-84.806	-156.371
21	1	21	12.974	12.364	0	2	201.694	1.751	0.695	NA	0.373	NA	85.914	170.72
22	1	22	13.001	12.178	0	2	198.528	1.939	0.878	NA	0.188	NA	-81.87	-167.784
23	1	23	13.001	12.257	0	2	164.222	2.018	0.799	NA	0.08	NA	90	171.87
24	1	24	12.921	12.018	0	2	155.333	2.27	1.044	NA	0.252	NA	-108.435	161.565
25	1	25	13.16	11.992	0	2	194.083	2.511	1.068	NA	0.241	NA	-6.34	102.095
26	1	26	13.081	12.151	0	2	147	2.689	0.903	NA	0.178	NA	116.565	122.905
27	1	27	13.081	12.284	0	2	218.25	2.822	0.771	NA	0.133	NA	90	-26.565
28	1	28	13.107	12.257	0	2	97.167	2.859	0.799	NA	0.038	NA	-45	-135
29	1	29	13.107	12.071	0	2	218.25	3.045	0.984	NA	0.186	NA	-90	-45
30	1	30	13.107	12.098	0	2	190	3.072	0.958	NA	0.027	NA	90	180
31	1	31	13.267	12.603	0	2	123.75	3.601	0.499	NA	0.529	NA	72.474	-17.526
32	1	32	13.532	13.24	0	2	105.056	4.291	0.513	NA	0.691	NA	67.38	-5.094
33	1	33	13.559	12.55	0	2	65.75	4.983	0.714	NA	0.691	NA	-87.797	-155.178
34	1	34	13.479	12.311	0	2	92.083	5.234	0.857	NA	0.252	NA	-108.435	-20.638
35	1	35	13.612	12.231	0	2	130.75	5.389	0.994	NA	0.155	NA	-30.964	77.471
36	1	36	13.612	12.257	0	2	41.806	5.416	0.973	NA	0.027	NA	90	120.964
37	1	37	13.559	12.045	0	2	50.389	5.635	1.128	NA	0.219	NA	-104.036	165.964
38	1	38	13.293	12.151	0	2	60.25	5.921	0.934	NA	0.286	NA	158.199	-97.765
39	1	39	13.506	12.284	0	2	76.583	6.172	0.893	NA	0.251	NA	32.005	-126.193
40	1	40	13.506	12.231	0	2	53.5	6.225	0.939	NA	0.053	NA	-90	-122.005
41	1	41	13.134	11.832	0	2	93.25	6.77	1.224	NA	0.545	NA	-133.025	-43.025
42	1	42	13.373	12.151	0	2	129.083	7.168	0.958	NA	0.398	NA	53.13	-173.845
43	2	1	14.01	19.03	0	2	77	0	0	NA	NA	NA	NA	NA
44	2	2	14.09	19.057	0	2	130.278	0.084	0.084	NA	0.084	NA	18.435	NA
45	2	3	14.09	19.163	0	2	93.25	0.19	0.155	NA	0.106	NA	90	71.565
46	2	4	14.09	19.216	0	2	118.861	0.243	0.202	NA	0.053	NA	90	0
