Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	6.632	19.644	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	6.438	19.528	0	2	255	0.226	0.226	NA	0.226	NA	-149.036	NA
3	1	3	6.554	19.567	0	2	255	0.348	0.11	NA	0.122	NA	18.435	167.471
4	1	4	6.826	19.683	0	2	255	0.643	0.197	NA	0.295	NA	23.199	4.764
5	1	5	6.554	19.644	0	2	255	0.917	0.077	NA	0.274	NA	-171.87	164.932
6	1	6	6.283	19.644	0	2	255	1.188	0.349	NA	0.271	NA	180	-8.13
7	1	7	6.09	19.644	0	2	255	1.382	0.542	NA	0.194	NA	180	0
8	1	8	5.625	19.683	0	2	255	1.848	1.008	NA	0.466	NA	175.236	-4.764
9	1	9	5.083	19.722	0	2	255	2.392	1.551	NA	0.544	NA	175.914	0.678
10	1	10	5.702	19.915	0	2	255	3.041	0.968	NA	0.649	NA	17.354	-158.56
11	1	11	6.361	19.683	0	2	255	3.739	0.274	NA	0.698	NA	-19.44	-36.794
12	1	12	6.128	19.644	0	2	255	3.975	0.503	NA	0.236	NA	-170.538	-151.098
13	1	13	6.09	19.644	0	2	255	4.013	0.542	NA	0.039	NA	180	-9.462
14	1	14	6.128	19.683	0	2	255	4.068	0.505	NA	0.055	NA	45	-135
15	1	15	6.128	19.683	0	2	139	4.068	0.505	NA	0	NA	0	-45
16	1	16	4.889	19.954	0	2	167	5.337	1.77	NA	1.269	NA	167.661	167.661
17	1	17	5.238	19.876	0	2	130	5.694	1.413	NA	0.357	NA	-12.529	179.81
18	1	18	6.09	19.683	0	2	205	6.567	0.544	NA	0.874	NA	-12.804	-0.275
19	1	19	5.47	19.876	0	2	223	7.217	1.185	NA	0.649	NA	162.646	175.45
20	1	20	5.044	19.954	0	2	139	7.65	1.618	NA	0.433	NA	169.695	7.049
21	1	21	4.425	19.954	0	2	255	8.269	2.229	NA	0.62	NA	180	10.305
22	1	22	4.115	19.993	0	2	255	8.581	2.541	NA	0.312	NA	172.875	-7.125
23	1	23	4.115	20.07	0	2	205	8.659	2.553	NA	0.077	NA	90	-82.875
24	1	24	3.921	20.148	0	2	177	8.867	2.757	NA	0.209	NA	158.199	68.199
25	1	25	3.534	20.148	0	2	255	9.255	3.139	NA	0.387	NA	180	21.801
26	1	26	3.573	20.225	0	2	186	9.341	3.114	NA	0.087	NA	63.435	-116.565
27	1	27	3.108	20.457	0	2	223	9.861	3.617	NA	0.52	NA	153.435	90
28	1	28	2.914	20.612	0	2	177	10.109	3.842	NA	0.248	NA	141.34	-12.095
29	1	29	2.643	20.69	0	2	121	10.391	4.124	NA	0.282	NA	164.055	22.714
30	1	30	2.411	20.728	0	2	255	10.626	4.358	NA	0.236	NA	170.538	6.483
31	1	31	2.14	20.651	0	2	130	10.908	4.604	NA	0.282	NA	-164.055	25.408
32	1	32	1.636	20.922	0	2	130	11.48	5.157	NA	0.572	NA	151.699	-44.246
33	1	33	1.21	20.961	0	2	111	11.908	5.579	NA	0.428	NA	174.806	23.106
34	1	34	0.436	21.154	0	2	149	12.706	6.378	NA	0.798	NA	165.964	-8.842
35	1	35	0.436	21.154	0	2	93	12.706	6.378	NA	0	NA	0	-165.964
36	1	36	0.436	21.154	0	2	65	12.706	6.378	NA	0	NA	0	0
37	1	37	0.784	21.309	0	2	27	13.088	6.08	NA	0.381	NA	23.962	23.962
38	1	38	0.784	21.309	0	2	46	13.088	6.08	NA	0	NA	0	-23.962
39	1	39	0.745	21.038	0	2	167	13.361	6.049	NA	0.274	NA	-98.13	-98.13
40	1	40	0.668	21.038	0	2	167	13.439	6.125	NA	0.077	NA	180	-81.87
41	1	41	0.281	20.961	0	2	139	13.834	6.486	NA	0.395	NA	-168.69	11.31
42	1	42	0.319	20.961	0	2	167	13.872	6.448	NA	0.039	NA	0	168.69
43	1	43	0.319	20.961	0	2	149	13.872	6.448	NA	0	NA	0	0
44	1	44	0.319	20.961	0	2	195	13.872	6.448	NA	0	NA	0	0
45	1	45	0.319	20.961	0	2	205	13.872	6.448	NA	0	NA	0	0
46	1	46	0.281	20.922	0	2	186	13.927	6.478	NA	0.055	NA	-135	-135
47	1	47	0.281	20.922	0	2	195	13.927	6.478	NA	0	NA	0	135
48	1	48	0.165	20.883	0	2	149	14.05	6.585	NA	0.122	NA	-161.565	-161.565
49	1	49	0.01	20.883	0	2	237	14.205	6.737	NA	0.155	NA	180	-18.435
50	2	1	8.413	20.574	0	2	102	0	0	NA	NA	NA	NA	NA
51	2	2	8.297	20.574	0	2	158	0.116	0.116	NA	0.116	NA	180	NA
52	2	3	8.297	20.574	0	2	83	0.116	0.116	NA	0	NA	0	-180
53	3	1	8.297	20.574	0	2	74	0	0	NA	NA	NA	NA	NA
54	3	2	8.104	20.69	0	2	111	0.226	0.226	NA	0.226	NA	149.036	NA
55	3	3	8.258	20.651	0	2	55	0.385	0.087	NA	0.16	NA	-14.036	-163.072
56	3	4	8.258	20.651	0	2	55	0.385	0.087	NA	0	NA	0	14.036
57	3	5	8.375	20.651	0	2	27	0.502	0.11	NA	0.116	NA	0	0
58	3	6	8.375	20.651	0	2	55	0.502	0.11	NA	0	NA	0	0
59	3	7	8.375	20.651	0	2	93	0.502	0.11	NA	0	NA	0	0
60	3	8	8.452	20.496	0	2	102	0.675	0.173	NA	0.173	NA	-63.435	-63.435
