 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,30.826,12.689,0,0,2,3,0,2
2,0.000,0,0,0,4.478,33.289,0,0,2,3,0,2
