 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,36,36,36,31.345,34.221,0.331,36,3,35,0,2
2,0.000,49,49,49,5.272,19.843,0.450,49,3,35,0,2
