 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,6,6,6,2.427,8.863,0.019,6,2,1,0,2
2,0.000,6,6,6,27.097,13.323,0.019,6,2,1,0,2
