 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,37.226,32.711,0,0,2,22,0,2
2,0.000,0,0,0,6.727,25.524,0,0,2,22,0,2
