 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,23.365,6.234,0.000,0,2,29,0,2
2,0.000,13,13,13,1.708,12.190,0.028,13,2,29,0,2
