Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	29.539	18.317	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	29.539	18.317	0	2	253	0	0	NA	0	NA	0	NA
3	1	3	29.539	18.317	0	2	248.917	0	0	NA	0	NA	0	0
4	1	4	29.539	18.317	0	2	245	0	0	NA	0	NA	0	0
5	1	5	29.922	18.38	0	2	255	0.388	0.388	NA	0.388	NA	9.462	9.462
6	1	6	29.826	18.285	0	2	255	0.523	0.289	NA	0.135	NA	-135	-144.462
7	1	7	29.284	18.125	0	2	255	1.088	0.319	NA	0.565	NA	-163.61	-28.61
8	1	8	29.476	18.157	0	2	255	1.282	0.172	NA	0.194	NA	9.462	173.073
9	1	9	29.476	18.157	0	2	255	1.282	0.172	NA	0	NA	0	-9.462
10	1	10	29.476	18.157	0	2	255	1.282	0.172	NA	0	NA	0	0
11	1	11	29.476	18.157	0	2	255	1.282	0.172	NA	0	NA	0	0
12	1	12	29.348	17.87	0	2	255	1.596	0.486	NA	0.314	NA	-113.962	-113.962
13	1	13	29.348	17.87	0	2	255	1.596	0.486	NA	0	NA	0	113.962
14	1	14	29.093	17.456	0	2	255	2.083	0.97	NA	0.487	NA	-121.608	-121.608
15	1	15	29.061	17.456	0	2	255	2.115	0.985	NA	0.032	NA	180	-58.392
16	1	16	28.902	17.424	0	2	255	2.277	1.097	NA	0.163	NA	-168.69	11.31
17	1	17	28.902	17.424	0	2	255	2.277	1.097	NA	0	NA	0	168.69
18	1	18	28.902	17.424	0	2	255	2.277	1.097	NA	0	NA	0	0
19	1	19	29.444	17.456	0	2	254.417	2.82	0.866	NA	0.543	NA	3.366	3.366
20	1	20	29.316	17.488	0	2	255	2.952	0.858	NA	0.131	NA	165.964	162.597
21	1	21	29.189	17.456	0	2	255	3.083	0.93	NA	0.131	NA	-165.964	28.072
22	1	22	29.189	17.456	0	2	255	3.083	0.93	NA	0	NA	0	165.964
23	1	23	29.189	17.456	0	2	255	3.083	0.93	NA	0	NA	0	0
24	1	24	29.221	17.966	0	2	255	3.594	0.474	NA	0.511	NA	86.424	86.424
25	1	25	29.093	18.508	0	2	255	4.151	0.486	NA	0.557	NA	103.241	16.817
26	1	26	29.284	18.508	0	2	255	4.342	0.319	NA	0.191	NA	0	-103.241
27	1	27	29.252	18.891	0	2	255	4.726	0.642	NA	0.384	NA	94.764	94.764
28	1	28	29.157	19.114	0	2	221.25	4.969	0.884	NA	0.243	NA	113.199	18.435
29	1	29	29.539	19.305	0	2	149.861	5.397	0.988	NA	0.428	NA	26.565	-86.634
30	1	30	29.38	19.847	0	2	154.833	5.962	1.539	NA	0.565	NA	106.39	79.824
31	1	31	29.38	19.847	0	2	154.25	5.962	1.539	NA	0	NA	0	-106.39
32	1	32	29.38	19.879	0	2	236.361	5.994	1.57	NA	0.032	NA	90	90
