Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	22.65	27.438	0	2	93.917	0	0	NA	NA	NA	NA	NA
2	1	2	22.65	27.438	0	2	62.306	0	0	NA	0	NA	0	NA
3	1	3	22.614	27.655	0	2	54.472	0.221	0.221	NA	0.221	NA	99.462	99.462
4	1	4	23.339	28.308	0	2	24.5	1.197	1.11	NA	0.976	NA	41.987	-57.475
5	1	5	23.593	28.816	0	2	26.5	1.764	1.67	NA	0.568	NA	63.435	21.448
6	1	6	23.847	29.142	0	2	101.25	2.178	2.083	NA	0.414	NA	52.125	-11.31
7	1	7	23.956	29.251	0	2	104.417	2.332	2.235	NA	0.154	NA	45	-7.125
8	1	8	23.956	29.251	0	2	66.889	2.332	2.235	NA	0	NA	0	-45
9	1	9	24.21	29.432	0	2	82.25	2.644	2.532	NA	0.312	NA	35.538	35.538
10	1	10	24.21	29.432	0	2	70	2.644	2.532	NA	0	NA	0	-35.538
11	1	11	24.391	29.686	0	2	105.472	2.956	2.844	NA	0.312	NA	54.462	54.462
12	1	12	24.391	29.686	0	2	84.833	2.956	2.844	NA	0	NA	0	-54.462
13	1	13	24.391	29.686	0	2	94.917	2.956	2.844	NA	0	NA	0	0
14	1	14	23.774	29.106	0	2	111.25	3.802	2.012	NA	0.847	NA	-136.736	-136.736
15	1	15	23.448	28.78	0	2	61.5	4.264	1.561	NA	0.462	NA	-135	1.736
16	1	16	23.013	28.381	0	2	100.333	4.854	1.01	NA	0.59	NA	-137.49	-2.49
17	1	17	23.774	28.925	0	2	48.083	5.79	1.864	NA	0.936	NA	35.538	173.027
18	1	18	24.246	29.396	0	2	56.361	6.457	2.526	NA	0.667	NA	45	9.462
19	1	19	25.153	29.904	0	2	55.944	7.496	3.514	NA	1.039	NA	29.249	-15.751
20	1	20	24.065	29.106	0	2	38.25	8.846	2.187	NA	1.349	NA	-143.746	-172.995
21	1	21	24.282	29.142	0	2	12.306	9.066	2.36	NA	0.221	NA	9.462	153.208
22	1	22	24.427	29.215	0	2	28.5	9.229	2.513	NA	0.162	NA	26.565	17.103
