Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	23.272	24.555	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	23.272	24.555	0	2	0	0	0	NA	0	NA	0	NA
3	1	3	23.352	25.197	0	2	4	0.646	0.646	NA	0.646	NA	82.875	82.875
4	1	4	23.513	25.437	0	2	0	0.936	0.914	NA	0.289	NA	56.31	-26.565
5	1	5	23.513	25.517	0	2	0	1.016	0.992	NA	0.08	NA	90	33.69
6	1	6	23.433	25.838	0	2	0	1.346	1.293	NA	0.331	NA	104.036	14.036
7	1	7	23.352	26.319	0	2	0	1.834	1.766	NA	0.488	NA	99.462	-4.574
8	1	8	23.352	26.319	0	2	13	1.834	1.766	NA	0	NA	0	-99.462
9	1	9	23.352	26.319	0	2	4	1.834	1.766	NA	0	NA	0	0
10	1	10	23.352	26.399	0	2	4	1.914	1.846	NA	0.08	NA	90	90
11	1	11	23.352	26.399	0	2	0	1.914	1.846	NA	0	NA	0	-90
12	1	12	23.352	26.399	0	2	0	1.914	1.846	NA	0	NA	0	0
13	1	13	23.433	26.56	0	2	4	2.093	2.011	NA	0.179	NA	63.435	63.435
14	1	14	23.433	26.56	0	2	0	2.093	2.011	NA	0	NA	0	-63.435
15	1	15	23.433	26.8	0	2	0	2.334	2.251	NA	0.241	NA	90	90
16	1	16	23.994	26.88	0	2	0	2.901	2.435	NA	0.567	NA	8.13	-81.87
17	1	17	23.994	26.88	0	2	0	2.901	2.435	NA	0	NA	0	-8.13
18	1	18	23.994	26.8	0	2	9	2.981	2.358	NA	0.08	NA	-90	-90
19	1	19	23.994	26.8	0	2	0	2.981	2.358	NA	0	NA	0	90
20	1	20	24.074	26.239	0	2	0	3.548	1.865	NA	0.567	NA	-81.87	-81.87
21	1	21	23.994	26.079	0	2	0	3.727	1.686	NA	0.179	NA	-116.565	-34.695
22	1	22	23.994	26.079	0	2	0	3.727	1.686	NA	0	NA	0	116.565
23	1	23	23.994	26.079	0	2	0	3.727	1.686	NA	0	NA	0	0
24	1	24	24.074	25.517	0	2	9	4.294	1.252	NA	0.567	NA	-81.87	-81.87
25	1	25	24.074	25.517	0	2	4	4.294	1.252	NA	0	NA	0	81.87
26	1	26	23.914	25.357	0	2	0	4.521	1.027	NA	0.227	NA	-135	-135
27	1	27	23.914	25.357	0	2	0	4.521	1.027	NA	0	NA	0	135
28	1	28	23.753	24.956	0	2	0	4.953	0.626	NA	0.432	NA	-111.801	-111.801
29	1	29	23.753	24.956	0	2	0	4.953	0.626	NA	0	NA	0	111.801
30	1	30	24.234	25.116	0	2	0	5.46	1.114	NA	0.507	NA	18.435	18.435
31	1	31	24.234	25.116	0	2	4	5.46	1.114	NA	0	NA	0	-18.435
32	1	32	24.154	25.437	0	2	0	5.791	1.247	NA	0.331	NA	104.036	104.036
33	1	33	24.154	25.437	0	2	0	5.791	1.247	NA	0	NA	0	-104.036
34	1	34	24.074	25.597	0	2	0	5.97	1.315	NA	0.179	NA	116.565	116.565
35	1	35	23.994	25.597	0	2	0	6.05	1.268	NA	0.08	NA	180	63.435
36	1	36	23.753	25.678	0	2	0	6.304	1.221	NA	0.254	NA	161.565	-18.435
37	1	37	23.753	25.277	0	2	0	6.705	0.867	NA	0.401	NA	-90	108.435
38	1	38	23.914	24.315	0	2	0	7.68	0.685	NA	0.975	NA	-80.538	9.462
39	1	39	23.352	23.433	0	2	0	8.725	1.125	NA	1.045	NA	-122.471	-41.934
40	1	40	23.272	23.433	0	2	4	8.806	1.123	NA	0.08	NA	180	-57.529
41	1	41	23.352	23.272	0	2	0	8.985	1.285	NA	0.179	NA	-63.435	116.565
42	1	42	22.871	22.31	0	2	0	10.061	2.281	NA	1.076	NA	-116.565	-53.13
43	1	43	23.032	22.23	0	2	0	10.24	2.338	NA	0.179	NA	-26.565	90
44	1	44	23.272	22.31	0	2	0	10.493	2.245	NA	0.254	NA	18.435	45
