 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,20,20,20,26.138,11.912,0.064,20,2,1,0,2
2,0.000,6,6,6,3.500,9.936,0.019,6,2,1,0,2
