 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,8,8,8,28.222,42.232,0.080,8,2,1,0,2
2,0.000,8,8,8,10.008,9.707,0.080,8,2,1,0,2
