 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,37.831,12.520,0,0,2,1,0,2
2,0.000,0,0,0,24.359,51.031,0,0,2,1,0,2
