Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	2	1	18.143	19.684	0	2	255	0	0	NA	NA	NA	NA	NA
2	2	2	19.499	20.918	0	2	255	1.833	1.833	NA	1.833	NA	42.274	NA
3	2	3	20.054	21.288	0	2	167	2.5	2.495	NA	0.667	NA	33.69	-8.584
4	2	4	21.473	22.274	0	2	111	4.228	4.218	NA	1.728	NA	34.824	1.134
5	2	5	22.459	22.829	0	2	55	5.36	5.34	NA	1.132	NA	29.358	-5.467
6	2	6	22.952	22.767	0	2	255	5.857	5.713	NA	0.497	NA	-7.125	-36.483
7	2	7	22.952	22.767	0	2	121	5.857	5.713	NA	0	NA	0	7.125
8	2	8	22.952	22.767	0	2	233	5.857	5.713	NA	0	NA	0	0
9	2	9	23.877	22.459	0	2	139	6.832	6.37	NA	0.975	NA	-18.435	-18.435
10	2	10	24.001	22.706	0	2	9	7.107	6.591	NA	0.276	NA	63.435	81.87
11	2	11	23.939	22.706	0	2	18	7.169	6.536	NA	0.062	NA	180	116.565
12	2	12	24.062	22.274	0	2	55	7.618	6.461	NA	0.449	NA	-74.055	105.945
13	2	13	24.185	21.781	0	2	102	8.126	6.396	NA	0.508	NA	-75.964	-1.909
14	2	14	24.37	22.212	0	2	55	8.596	6.721	NA	0.47	NA	66.801	142.765
15	2	15	24.37	22.212	0	2	102	8.596	6.721	NA	0	NA	0	-66.801
16	2	16	24.617	21.966	0	2	93	8.945	6.864	NA	0.349	NA	-45	-45
17	2	17	24.925	22.521	0	2	74	9.58	7.352	NA	0.635	NA	60.945	105.945
18	2	18	24.555	22.212	0	2	93	10.061	6.893	NA	0.482	NA	-140.194	158.86
19	2	19	24.679	22.336	0	2	46	10.235	7.053	NA	0.174	NA	45	-174.806
20	2	20	24.247	22.644	0	2	55	10.766	6.784	NA	0.53	NA	144.462	99.462
21	2	21	24.37	22.397	0	2	74	11.042	6.793	NA	0.276	NA	-63.435	152.103
22	2	22	24.309	22.397	0	2	83	11.103	6.736	NA	0.062	NA	180	-116.565
23	2	23	24.37	21.719	0	2	46	11.784	6.551	NA	0.681	NA	-84.806	95.194
24	2	24	24.432	21.719	0	2	55	11.846	6.61	NA	0.062	NA	0	84.806
25	2	25	24.001	21.041	0	2	9	12.65	6.013	NA	0.804	NA	-122.471	-122.471
26	2	26	24.309	21.103	0	2	9	12.964	6.327	NA	0.314	NA	11.31	133.781
27	2	27	23.877	21.226	0	2	37	13.413	5.938	NA	0.449	NA	164.055	152.745
28	2	28	23.877	20.856	0	2	0	13.783	5.853	NA	0.37	NA	-90	105.945
29	2	29	23.199	20.979	0	2	0	14.473	5.219	NA	0.689	NA	169.695	-100.305
30	3	1	12.1	10.374	0	2	255	0	0	NA	NA	NA	NA	NA
31	3	2	12.1	10.251	0	2	255	0.123	0.123	NA	0.123	NA	-90	NA
32	3	3	12.1	10.189	0	2	255	0.185	0.185	NA	0.062	NA	-90	0
33	3	4	11.915	10.127	0	2	255	0.38	0.308	NA	0.195	NA	-161.565	-71.565
