 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,19.009,4.572,0,0,2,16,0,2
2,0.000,0,0,0,4.716,20.260,0,0,2,16,0,2
