Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	18.842	32.193	0	2	139	0	0	NA	NA	NA	NA	NA
2	1	2	19.088	32.378	0	2	186	0.308	0.308	NA	0.308	NA	36.87	NA
3	1	3	19.273	32.501	0	2	167	0.529	0.529	NA	0.222	NA	33.69	-3.18
4	1	4	19.15	32.685	0	2	158	0.751	0.58	NA	0.222	NA	123.69	90
5	1	5	19.027	32.439	0	2	121	1.026	0.308	NA	0.275	NA	-116.565	119.745
6	1	6	19.211	32.439	0	2	130	1.211	0.444	NA	0.185	NA	0	116.565
7	1	7	19.088	32.747	0	2	102	1.542	0.606	NA	0.331	NA	111.801	111.801
8	1	8	19.211	33.116	0	2	177	1.931	0.994	NA	0.389	NA	71.565	-40.236
9	1	9	19.642	33.731	0	2	111	2.682	1.734	NA	0.751	NA	55.008	-16.557
10	1	10	19.58	33.916	0	2	102	2.877	1.874	NA	0.195	NA	108.435	53.427
11	1	11	19.396	33.916	0	2	83	3.062	1.81	NA	0.185	NA	180	71.565
12	1	12	20.011	33.916	0	2	65	3.677	2.082	NA	0.615	NA	0	-180
13	1	13	19.58	33.977	0	2	139	4.112	1.931	NA	0.435	NA	171.87	171.87
14	1	14	19.703	33.793	0	2	55	4.334	1.817	NA	0.222	NA	-56.31	131.82
15	1	15	19.519	33.67	0	2	149	4.556	1.624	NA	0.222	NA	-146.31	-90
16	1	16	19.457	33.485	0	2	55	4.75	1.431	NA	0.195	NA	-108.435	37.875
17	1	17	19.273	33.485	0	2	55	4.935	1.362	NA	0.185	NA	180	-71.565
18	1	18	19.826	33.793	0	2	46	5.568	1.878	NA	0.633	NA	29.055	-150.945
19	1	19	19.642	33.916	0	2	111	5.79	1.899	NA	0.222	NA	146.31	117.255
20	1	20	19.826	34.039	0	2	18	6.012	2.092	NA	0.222	NA	33.69	-112.62
21	1	21	19.703	34.346	0	2	195	6.343	2.319	NA	0.331	NA	111.801	78.111
22	1	22	20.011	34.531	0	2	93	6.702	2.614	NA	0.359	NA	30.964	-80.838
23	1	23	19.888	34.592	0	2	93	6.839	2.618	NA	0.138	NA	153.435	122.471
24	1	24	20.257	34.469	0	2	18	7.229	2.68	NA	0.389	NA	-18.435	-171.87
25	1	25	20.073	34.654	0	2	93	7.49	2.751	NA	0.261	NA	135	153.435
26	2	1	20.503	36.192	0	2	149	0	0	NA	NA	NA	NA	NA
27	2	2	20.196	36.069	0	2	149	0.331	0.331	NA	0.331	NA	-158.199	NA
28	2	3	20.319	36.069	0	2	255	0.454	0.222	NA	0.123	NA	0	158.199
29	2	4	20.319	36.069	0	2	205	0.454	0.222	NA	0	NA	0	0
30	2	5	20.134	35.638	0	2	111	0.923	0.665	NA	0.469	NA	-113.199	-113.199
31	2	6	20.134	35.269	0	2	102	1.292	0.994	NA	0.369	NA	-90	23.199
32	2	7	20.073	35.638	0	2	233	1.666	0.701	NA	0.374	NA	99.462	-170.538
33	2	8	19.95	35.208	0	2	167	2.114	1.129	NA	0.448	NA	-105.945	154.592
34	2	9	20.073	35.269	0	2	102	2.252	1.018	NA	0.138	NA	26.565	132.51
35	2	10	19.95	35.023	0	2	205	2.527	1.293	NA	0.275	NA	-116.565	-143.13
36	2	11	19.826	35.023	0	2	242	2.65	1.351	NA	0.123	NA	180	-63.435
37	2	12	19.703	34.962	0	2	121	2.788	1.468	NA	0.138	NA	-153.435	26.565
38	2	13	19.703	34.962	0	2	65	2.788	1.468	NA	0	NA	0	153.435
39	2	14	19.642	34.839	0	2	55	2.925	1.604	NA	0.138	NA	-116.565	-116.565
40	2	15	19.826	34.531	0	2	186	3.284	1.794	NA	0.359	NA	-59.036	57.529
41	2	16	19.95	34.408	0	2	121	3.458	1.868	NA	0.174	NA	-45	14.036
42	2	17	19.888	34.408	0	2	111	3.519	1.887	NA	0.062	NA	180	-135
43	2	18	19.95	34.346	0	2	83	3.606	1.927	NA	0.087	NA	-45	135
44	2	19	19.58	34.223	0	2	93	3.996	2.174	NA	0.389	NA	-161.565	-116.565
45	2	20	19.765	34.285	0	2	121	4.19	2.045	NA	0.195	NA	18.435	180
46	2	21	19.765	34.285	0	2	195	4.19	2.045	NA	0	NA	0	-18.435
47	2	22	19.888	34.654	0	2	93	4.579	1.657	NA	0.389	NA	71.565	71.565
48	3	1	21.365	36.992	0	2	255	0	0	NA	NA	NA	NA	NA
49	3	2	21.365	36.992	0	2	186	0	0	NA	0	NA	0	NA
50	3	3	20.934	36.992	0	2	205	0.431	0.431	NA	0.431	NA	180	180
51	3	4	21.057	36.992	0	2	251	0.554	0.308	NA	0.123	NA	0	-180
52	3	5	21.057	36.992	0	2	121	0.554	0.308	NA	0	NA	0	0
53	3	6	20.934	36.561	0	2	37	1.002	0.609	NA	0.448	NA	-105.945	-105.945
54	3	7	20.626	36.438	0	2	186	1.333	0.923	NA	0.331	NA	-158.199	-52.253
55	3	8	20.934	36.377	0	2	158	1.647	0.751	NA	0.314	NA	-11.31	146.889
56	3	9	20.565	36.069	0	2	242	2.127	1.221	NA	0.481	NA	-140.194	-128.884
57	3	10	20.442	35.823	0	2	195	2.402	1.489	NA	0.275	NA	-116.565	23.629
58	3	11	20.442	35.823	0	2	93	2.402	1.489	NA	0	NA	0	116.565
59	3	12	20.442	35.823	0	2	93	2.402	1.489	NA	0	NA	0	0
60	3	13	20.503	35.7	0	2	186	2.54	1.553	NA	0.138	NA	-63.435	-63.435
61	3	14	20.319	35.638	0	2	177	2.734	1.711	NA	0.195	NA	-161.565	-98.13
62	3	15	20.38	35.638	0	2	139	2.796	1.674	NA	0.062	NA	0	161.565
63	3	16	20.442	35.7	0	2	177	2.883	1.588	NA	0.087	NA	45	45
64	3	17	20.442	35.7	0	2	93	2.883	1.588	NA	0	NA	0	-45
65	3	18	20.38	35.638	0	2	205	2.97	1.674	NA	0.087	NA	-135	-135
66	3	19	20.503	35.638	0	2	111	3.093	1.604	NA	0.123	NA	0	135
67	3	20	20.565	35.638	0	2	46	3.155	1.572	NA	0.062	NA	0	0
68	3	21	20.565	35.638	0	2	9	3.155	1.572	NA	0	NA	0	0
69	4	1	18.411	30.655	0	2	102	0	0	NA	NA	NA	NA	NA
70	4	2	18.411	30.839	0	2	83	0.185	0.185	NA	0.185	NA	90	NA
71	4	3	18.657	31.024	0	2	83	0.492	0.444	NA	0.308	NA	36.87	-53.13
72	4	4	18.596	31.024	0	2	93	0.554	0.413	NA	0.062	NA	180	143.13
73	4	5	18.596	31.024	0	2	111	0.554	0.413	NA	0	NA	0	-180
74	4	6	18.657	31.086	0	2	121	0.641	0.496	NA	0.087	NA	45	45
75	4	7	17.919	28.748	0	2	83	3.092	1.97	NA	2.452	NA	-107.526	-152.526
76	4	8	17.55	26.779	0	2	0	5.096	3.971	NA	2.003	NA	-100.62	6.906
77	5	1	19.642	32.624	0	2	37	0	0	NA	NA	NA	NA	NA
78	5	2	19.58	32.747	0	2	46	0.138	0.138	NA	0.138	NA	116.565	NA
79	5	3	19.642	32.993	0	2	9	0.391	0.369	NA	0.254	NA	75.964	-40.601
80	5	4	19.519	32.993	0	2	27	0.514	0.389	NA	0.123	NA	180	104.036
81	5	5	19.58	33.116	0	2	37	0.652	0.496	NA	0.138	NA	63.435	-116.565
82	5	6	19.334	33.239	0	2	9	0.927	0.688	NA	0.275	NA	153.435	90
83	5	7	19.642	33.239	0	2	37	1.235	0.615	NA	0.308	NA	0	-153.435
84	5	8	19.58	32.993	0	2	55	1.488	0.374	NA	0.254	NA	-104.036	-104.036
85	5	9	19.703	33.239	0	2	46	1.763	0.618	NA	0.275	NA	63.435	167.471
86	5	10	19.888	33.3	0	2	83	1.958	0.72	NA	0.195	NA	18.435	-45
87	5	11	19.888	33.731	0	2	9	2.389	1.134	NA	0.431	NA	90	71.565
88	5	12	19.826	33.793	0	2	74	2.476	1.183	NA	0.087	NA	135	45
89	5	13	20.257	33.854	0	2	37	2.911	1.376	NA	0.435	NA	8.13	-126.87
90	5	14	20.073	33.731	0	2	27	3.133	1.188	NA	0.222	NA	-146.31	-154.44
91	5	15	20.134	33.67	0	2	93	3.22	1.156	NA	0.087	NA	-45	101.31
92	5	16	19.888	33.977	0	2	9	3.614	1.376	NA	0.394	NA	128.66	173.66
93	5	17	20.319	33.854	0	2	37	4.061	1.404	NA	0.448	NA	-15.945	-144.605
94	5	18	20.565	34.469	0	2	83	4.724	2.064	NA	0.663	NA	68.199	84.144
95	5	19	20.811	34.346	0	2	9	4.999	2.082	NA	0.275	NA	-26.565	-94.764
96	5	20	20.319	34.346	0	2	27	5.491	1.851	NA	0.492	NA	180	-153.435
97	5	21	20.688	34.346	0	2	111	5.861	2.015	NA	0.369	NA	0	-180
98	5	22	20.565	34.9	0	2	9	6.428	2.456	NA	0.567	NA	102.529	102.529
99	5	23	20.872	34.9	0	2	46	6.735	2.588	NA	0.308	NA	0	-102.529
100	5	24	20.872	35.146	0	2	27	6.982	2.807	NA	0.246	NA	90	90
101	5	25	20.872	34.9	0	2	65	7.228	2.588	NA	0.246	NA	-90	-180
102	5	26	21.18	34.962	0	2	27	7.541	2.799	NA	0.314	NA	11.31	101.31
103	6	1	12.813	27.025	0	2	9	0	0	NA	NA	NA	NA	NA
104	6	2	12.566	26.717	0	2	18	0.394	0.394	NA	0.394	NA	-128.66	NA
105	6	3	11.644	24.687	0	2	37	2.624	2.614	NA	2.23	NA	-114.444	14.216
106	6	4	10.598	23.272	0	2	9	4.384	4.358	NA	1.76	NA	-126.469	-12.025
107	6	5	9.244	21.611	0	2	0	6.527	6.484	NA	2.143	NA	-129.174	-2.704
108	6	6	9.183	21.365	0	2	46	6.78	6.724	NA	0.254	NA	-104.036	25.137
109	7	1	26.902	36.807	0	2	83	0	0	NA	NA	NA	NA	NA
110	7	2	26.902	36.807	0	2	18	0	0	NA	0	NA	0	NA
111	7	3	26.902	36.807	0	2	83	0	0	NA	0	NA	0	0
112	7	4	26.963	36.869	0	2	65	0.087	0.087	NA	0.087	NA	45	45
113	7	5	27.025	36.869	0	2	37	0.149	0.138	NA	0.062	NA	0	-45
114	7	6	27.209	36.869	0	2	27	0.333	0.314	NA	0.185	NA	0	0
115	7	7	27.271	36.869	0	2	37	0.395	0.374	NA	0.062	NA	0	0
116	7	8	27.086	37.177	0	2	27	0.753	0.413	NA	0.359	NA	120.964	120.964
117	7	9	27.209	37.177	0	2	18	0.876	0.481	NA	0.123	NA	0	-120.964
118	7	10	27.209	37.238	0	2	46	0.938	0.529	NA	0.062	NA	90	90
119	7	11	27.333	37.177	0	2	46	1.076	0.567	NA	0.138	NA	-26.565	-116.565
120	7	12	27.456	37.115	0	2	27	1.213	0.633	NA	0.138	NA	-26.565	0
121	7	13	27.517	37.546	0	2	83	1.648	0.961	NA	0.435	NA	81.87	108.435
122	7	14	27.948	37.546	0	2	27	2.079	1.28	NA	0.431	NA	0	-81.87
123	7	15	27.456	37.546	0	2	27	2.571	0.923	NA	0.492	NA	180	180
124	7	16	27.763	38.038	0	2	27	3.151	1.502	NA	0.58	NA	57.995	-122.005
125	7	17	27.886	37.792	0	2	27	3.427	1.392	NA	0.275	NA	-63.435	-121.43
126	7	18	28.009	37.915	0	2	9	3.601	1.566	NA	0.174	NA	45	108.435
127	7	19	27.763	37.915	0	2	55	3.847	1.403	NA	0.246	NA	180	135
128	7	20	27.64	37.915	0	2	0	3.97	1.331	NA	0.123	NA	180	0
129	7	21	27.579	37.73	0	2	27	4.164	1.144	NA	0.195	NA	-108.435	71.565
130	7	22	27.763	38.099	0	2	27	4.577	1.553	NA	0.413	NA	63.435	171.87
131	7	23	27.825	38.222	0	2	37	4.715	1.689	NA	0.138	NA	63.435	0
132	8	1	22.226	37.853	0	2	93	0	0	NA	NA	NA	NA	NA
133	8	2	22.103	37.73	0	2	46	0.174	0.174	NA	0.174	NA	-135	NA
134	8	3	22.164	38.099	0	2	9	0.548	0.254	NA	0.374	NA	80.538	-144.462
135	8	4	21.672	37.484	0	2	27	1.336	0.665	NA	0.788	NA	-128.66	150.803
136	8	5	21.734	37.792	0	2	46	1.65	0.496	NA	0.314	NA	78.69	-152.65
137	9	1	18.842	35.392	0	2	37	0	0	NA	NA	NA	NA	NA
138	9	2	18.842	35.392	0	2	18	0	0	NA	0	NA	0	NA
139	9	3	18.965	35.392	0	2	9	0.123	0.123	NA	0.123	NA	0	0
140	9	4	19.027	35.392	0	2	9	0.185	0.185	NA	0.062	NA	0	0
141	9	5	19.027	35.392	0	2	0	0.185	0.185	NA	0	NA	0	0
142	9	6	18.965	34.839	0	2	0	0.742	0.567	NA	0.557	NA	-96.34	-96.34
143	9	7	18.904	34.777	0	2	46	0.829	0.618	NA	0.087	NA	-135	-38.66
144	9	8	18.904	34.839	0	2	9	0.89	0.557	NA	0.062	NA	90	-135
145	9	9	18.781	34.962	0	2	37	1.064	0.435	NA	0.174	NA	135	45
146	9	10	18.842	34.962	0	2	9	1.126	0.431	NA	0.062	NA	0	-135
147	9	11	18.411	34.531	0	2	27	1.735	0.963	NA	0.609	NA	-135	-135
148	9	12	18.473	34.592	0	2	9	1.822	0.881	NA	0.087	NA	45	180
149	9	13	19.15	34.592	0	2	18	2.499	0.857	NA	0.677	NA	0	-45
