 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,28.032,9.059,0.000,0,2,1,0,2
2,0.000,9,9,9,6.495,36.322,0.066,9,2,1,0,2
