Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	32.997	14.036	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	33.513	12.929	0	2	58	1.221	1.221	NA	1.221	NA	-64.983	NA
3	1	3	34.325	12.118	0	2	46	2.369	2.333	NA	1.148	NA	-45	19.983
4	1	4	34.768	11.823	0	2	0	2.901	2.834	NA	0.532	NA	-33.69	11.31
5	1	5	34.915	11.528	0	2	23	3.231	3.158	NA	0.33	NA	-63.435	-29.745
6	1	6	35.432	11.085	0	2	69	3.911	3.826	NA	0.68	NA	-40.601	22.834
7	1	7	35.432	11.085	0	2	34	3.911	3.826	NA	0	NA	0	40.601
8	1	8	35.432	11.233	0	2	11	4.059	3.713	NA	0.148	NA	90	90
9	1	9	34.989	11.675	0	2	11	4.685	3.089	NA	0.626	NA	135	45
10	1	10	34.03	12.339	0	2	23	5.851	1.987	NA	1.167	NA	145.305	10.305
11	1	11	33.366	12.929	0	2	0	6.74	1.167	NA	0.888	NA	138.366	-6.938
12	1	12	33.071	13.225	0	2	23	7.157	0.815	NA	0.417	NA	135	-3.366
13	1	13	32.554	13.298	0	2	11	7.679	0.86	NA	0.522	NA	171.87	36.87
14	1	14	32.481	13.446	0	2	0	7.844	0.784	NA	0.165	NA	116.565	-55.305
15	2	1	32.997	10.347	0	2	23	0	0	NA	NA	NA	NA	NA
16	2	2	32.849	9.831	0	2	11	0.537	0.537	NA	0.537	NA	-105.945	NA
17	2	3	32.849	10.421	0	2	0	1.127	0.165	NA	0.59	NA	90	-164.055
18	2	4	32.849	10.495	0	2	23	1.201	0.209	NA	0.074	NA	90	0
19	2	5	32.923	10.642	0	2	0	1.366	0.304	NA	0.165	NA	63.435	-26.565
20	2	6	32.923	10.126	0	2	11	1.883	0.233	NA	0.516	NA	-90	-153.435
21	2	7	32.997	9.462	0	2	0	2.551	0.885	NA	0.668	NA	-83.66	6.34
22	2	8	33.145	9.019	0	2	11	3.017	1.336	NA	0.467	NA	-71.565	12.095
23	2	9	33.218	9.019	0	2	34	3.091	1.346	NA	0.074	NA	0	71.565
24	2	10	33.071	9.093	0	2	0	3.256	1.256	NA	0.165	NA	153.435	153.435
25	2	11	33.145	9.019	0	2	23	3.36	1.336	NA	0.104	NA	-45	161.565
26	2	12	34.251	8.355	0	2	0	4.651	2.354	NA	1.291	NA	-30.964	14.036
27	3	1	37.202	15.438	0	2	0	0	0	NA	NA	NA	NA	NA
28	3	2	37.424	15.29	0	2	0	0.266	0.266	NA	0.266	NA	-33.69	NA
29	3	3	37.128	15.143	0	2	0	0.596	0.304	NA	0.33	NA	-153.435	-119.745
30	3	4	37.202	15.143	0	2	0	0.67	0.295	NA	0.074	NA	0	153.435
31	4	1	32.038	14.848	0	2	0	0	0	NA	NA	NA	NA	NA
32	4	2	32.554	15.069	0	2	0	0.562	0.562	NA	0.562	NA	23.199	NA
33	4	3	32.112	14.774	0	2	34	1.094	0.104	NA	0.532	NA	-146.31	-169.509
34	4	4	32.407	14.774	0	2	11	1.389	0.376	NA	0.295	NA	0	146.31
35	4	5	31.89	14.848	0	2	11	1.911	0.148	NA	0.522	NA	171.87	171.87
36	4	6	32.259	14.7	0	2	23	2.308	0.266	NA	0.397	NA	-21.801	166.329
37	4	7	31.964	14.405	0	2	0	2.725	0.449	NA	0.417	NA	-135	-113.199
38	4	8	31.595	15.512	0	2	11	3.892	0.798	NA	1.167	NA	108.435	-116.565
39	4	9	32.038	14.774	0	2	11	4.752	0.074	NA	0.86	NA	-59.036	-167.471
40	4	10	31.964	14.7	0	2	11	4.857	0.165	NA	0.104	NA	-135	-75.964
41	4	11	32.038	13.741	0	2	11	5.819	1.107	NA	0.962	NA	-85.601	49.399
42	4	12	31.595	13.962	0	2	0	6.313	0.99	NA	0.495	NA	153.435	-120.964
43	4	13	31.669	14.257	0	2	34	6.618	0.696	NA	0.304	NA	75.964	-77.471
44	4	14	32.776	12.856	0	2	0	8.404	2.124	NA	1.786	NA	-51.71	-127.674
45	4	15	32.923	11.897	0	2	11	9.374	3.081	NA	0.97	NA	-81.254	-29.544
46	4	16	33.366	11.675	0	2	0	9.869	3.439	NA	0.495	NA	-26.565	54.689
47	4	17	33.218	12.118	0	2	23	10.336	2.974	NA	0.467	NA	108.435	135
48	4	18	32.849	11.823	0	2	11	10.808	3.132	NA	0.472	NA	-141.34	110.225
49	4	19	32.702	11.528	0	2	0	11.138	3.386	NA	0.33	NA	-116.565	24.775
50	4	20	32.849	11.528	0	2	11	11.285	3.418	NA	0.148	NA	0	116.565
51	4	21	32.776	11.454	0	2	0	11.39	3.473	NA	0.104	NA	-135	-135
