 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,37.707,24.622,0,0,2,41,0,2
2,0.000,0,0,0,4.723,13.163,0,0,2,41,0,2
