 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,20.281,0.731,0.000,0,2,1,0,2
2,0.000,9,9,9,4.522,33.447,0.040,9,2,1,0,2
