 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,18,18,18,28.055,3.566,0.064,18,2,42,0,2
2,0.000,0,0,0,2.734,15.157,0.000,0,2,42,0,2
