 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,48.960,21.233,0.000,0,2,1,0,2
2,0.000,121,121,121,8.349,34.529,1.286,121,2,1,0,2
