Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.326	13.387	0	2	167	0	0	NA	NA	NA	NA	NA
2	1	2	11.326	13.387	0	2	139	0	0	NA	0	NA	0	NA
3	1	3	11.372	13.387	0	2	46	0.046	0.046	NA	0.046	NA	0	0
4	1	4	11.372	13.387	0	2	27	0.046	0.046	NA	0	NA	0	0
5	1	5	11.188	13.387	0	2	65	0.229	0.137	NA	0.183	NA	180	180
6	1	6	11.051	13.296	0	2	55	0.394	0.29	NA	0.165	NA	-146.31	33.69
7	1	7	11.143	13.296	0	2	18	0.486	0.205	NA	0.092	NA	0	146.31
8	1	8	11.051	13.296	0	2	9	0.577	0.29	NA	0.092	NA	180	180
9	1	9	10.547	13.296	0	2	27	1.081	0.784	NA	0.504	NA	180	0
10	1	10	10.685	13.341	0	2	18	1.226	0.643	NA	0.145	NA	18.435	-161.565
11	2	1	13.708	13.387	0	2	65	0	0	NA	NA	NA	NA	NA
12	2	2	13.525	13.387	0	2	83	0.183	0.183	NA	0.183	NA	180	NA
13	2	3	13.204	13.25	0	2	149	0.532	0.522	NA	0.349	NA	-156.801	23.199
14	2	4	12.792	13.204	0	2	74	0.947	0.934	NA	0.415	NA	-173.66	-16.858
15	2	5	12.792	13.204	0	2	102	0.947	0.934	NA	0	NA	0	173.66
16	2	6	12.242	13.204	0	2	167	1.497	1.477	NA	0.55	NA	180	180
17	2	7	12.242	13.204	0	2	93	1.497	1.477	NA	0	NA	0	-180
18	2	8	12.196	13.204	0	2	93	1.542	1.523	NA	0.046	NA	180	180
19	2	9	11.921	13.112	0	2	65	1.832	1.807	NA	0.29	NA	-161.565	18.435
20	2	10	11.83	13.112	0	2	46	1.924	1.898	NA	0.092	NA	180	-18.435
21	2	11	11.417	12.929	0	2	83	2.375	2.336	NA	0.451	NA	-156.038	23.962
22	3	1	12.837	13.387	0	2	93	0	0	NA	NA	NA	NA	NA
23	3	2	12.654	13.387	0	2	177	0.183	0.183	NA	0.183	NA	180	NA
24	3	3	12.288	13.525	0	2	167	0.575	0.567	NA	0.391	NA	159.444	-20.556
25	3	4	11.967	13.525	0	2	255	0.895	0.881	NA	0.321	NA	180	20.556
26	3	5	11.601	13.479	0	2	186	1.265	1.24	NA	0.369	NA	-172.875	7.125
27	3	6	11.005	13.479	0	2	167	1.86	1.835	NA	0.595	NA	180	-7.125
28	3	7	10.181	13.25	0	2	46	2.716	2.66	NA	0.856	NA	-164.476	15.524
29	4	1	16.502	9.402	0	2	121	0	0	NA	NA	NA	NA	NA
30	4	2	16.502	9.265	0	2	233	0.137	0.137	NA	0.137	NA	-90	NA
31	4	3	16.502	8.898	0	2	255	0.504	0.504	NA	0.366	NA	-90	0
32	4	4	16.319	8.806	0	2	255	0.709	0.623	NA	0.205	NA	-153.435	-63.435
33	4	5	16.319	8.806	0	2	255	0.709	0.623	NA	0	NA	0	153.435
34	4	6	16.227	8.761	0	2	111	0.811	0.698	NA	0.102	NA	-153.435	-153.435
35	4	7	16.319	8.486	0	2	74	1.101	0.934	NA	0.29	NA	-71.565	81.87
36	4	8	16.319	8.486	0	2	149	1.101	0.934	NA	0	NA	0	71.565
37	4	9	16.136	8.074	0	2	37	1.552	1.378	NA	0.451	NA	-113.962	-113.962
38	4	10	15.952	8.486	0	2	37	2.003	1.068	NA	0.451	NA	113.962	-132.075
39	4	11	16.044	8.165	0	2	111	2.337	1.319	NA	0.333	NA	-74.055	171.983
40	4	12	15.815	8.074	0	2	83	2.583	1.496	NA	0.247	NA	-158.199	-84.144
41	4	13	16.044	8.303	0	2	93	2.907	1.191	NA	0.324	NA	45	-156.801
42	4	14	16.365	8.623	0	2	83	3.361	0.791	NA	0.453	NA	45	0
43	4	15	16.869	8.806	0	2	186	3.897	0.699	NA	0.536	NA	19.983	-25.017
44	4	16	16.96	8.898	0	2	111	4.026	0.681	NA	0.13	NA	45	25.017
45	4	17	17.556	9.723	0	2	55	5.044	1.101	NA	1.017	NA	54.162	9.162
46	4	18	17.556	9.723	0	2	18	5.044	1.101	NA	0	NA	0	-54.162
47	5	1	16.456	8.715	0	2	130	0	0	NA	NA	NA	NA	NA
48	5	2	16.456	8.715	0	2	18	0	0	NA	0	NA	0	NA
49	5	3	16.594	8.669	0	2	18	0.145	0.145	NA	0.145	NA	-18.435	-18.435
50	5	4	16.777	8.623	0	2	102	0.334	0.333	NA	0.189	NA	-14.036	4.399
51	5	5	16.777	8.577	0	2	74	0.38	0.349	NA	0.046	NA	-90	-75.964
52	5	6	17.052	8.623	0	2	111	0.658	0.602	NA	0.279	NA	9.462	99.462
53	5	7	16.914	8.623	0	2	93	0.796	0.467	NA	0.137	NA	180	170.538
54	5	8	16.96	8.532	0	2	74	0.898	0.536	NA	0.102	NA	-63.435	116.565
55	5	9	16.869	8.623	0	2	93	1.028	0.422	NA	0.13	NA	135	-161.565
56	5	10	16.869	8.623	0	2	46	1.028	0.422	NA	0	NA	0	-135
