Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	17.712	28.927	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	17.712	28.927	0	2	255	0	0	NA	0	NA	0	NA
3	1	3	17.889	28.927	0	2	216	0.177	0.177	NA	0.177	NA	0	0
4	1	4	17.771	29.222	0	2	255	0.495	0.301	NA	0.318	NA	111.801	111.801
5	1	5	17.653	29.281	0	2	255	0.627	0.359	NA	0.132	NA	153.435	41.634
6	1	6	17.771	29.281	0	2	255	0.745	0.359	NA	0.118	NA	0	-153.435
7	1	7	17.889	29.34	0	2	255	0.877	0.45	NA	0.132	NA	26.565	26.565
8	1	8	17.889	29.34	0	2	255	0.877	0.45	NA	0	NA	0	-26.565
9	1	9	18.125	29.635	0	2	255	1.255	0.82	NA	0.378	NA	51.34	51.34
10	1	10	18.125	29.635	0	2	255	1.255	0.82	NA	0	NA	0	-51.34
11	1	11	18.125	29.93	0	2	255	1.55	1.085	NA	0.295	NA	90	90
12	1	12	18.125	29.93	0	2	255	1.55	1.085	NA	0	NA	0	-90
13	1	13	18.007	29.989	0	2	255	1.682	1.103	NA	0.132	NA	153.435	153.435
14	1	14	18.007	29.989	0	2	255	1.682	1.103	NA	0	NA	0	-153.435
15	1	15	18.007	30.107	0	2	255	1.8	1.217	NA	0.118	NA	90	90
16	1	16	18.007	30.107	0	2	255	1.8	1.217	NA	0	NA	0	-90
17	1	17	18.007	30.166	0	2	255	1.859	1.274	NA	0.059	NA	90	90
18	1	18	17.948	30.343	0	2	255	2.046	1.436	NA	0.187	NA	108.435	18.435
19	1	19	17.771	30.461	0	2	255	2.259	1.536	NA	0.213	NA	146.31	37.875
20	1	20	17.889	30.343	0	2	255	2.425	1.428	NA	0.167	NA	-45	168.69
21	1	21	17.889	30.343	0	2	255	2.425	1.428	NA	0	NA	0	45
22	1	22	17.889	30.579	0	2	255	2.662	1.662	NA	0.236	NA	90	90
23	1	23	18.421	30.402	0	2	100	3.222	1.637	NA	0.56	NA	-18.435	-108.435
24	1	24	18.243	30.993	0	2	255	3.838	2.133	NA	0.616	NA	106.699	125.134
25	1	25	18.125	31.111	0	2	255	4.005	2.223	NA	0.167	NA	135	28.301
26	1	26	18.125	31.17	0	2	255	4.064	2.281	NA	0.059	NA	90	-45
27	1	27	17.948	30.52	0	2	255	4.737	1.611	NA	0.673	NA	-105.255	164.745
28	1	28	17.594	30.284	0	2	255	5.162	1.363	NA	0.426	NA	-146.31	-41.055
29	1	29	17.476	30.107	0	2	255	5.375	1.204	NA	0.213	NA	-123.69	22.62
30	1	30	17.476	30.107	0	2	255	5.375	1.204	NA	0	NA	0	123.69
31	1	31	17.181	29.871	0	2	255	5.753	1.084	NA	0.378	NA	-141.34	-141.34
32	1	32	17.181	29.871	0	2	255	5.753	1.084	NA	0	NA	0	141.34
33	1	33	17.24	29.812	0	2	255	5.837	1.003	NA	0.083	NA	-45	-45
34	1	34	16.768	29.812	0	2	255	6.309	1.294	NA	0.472	NA	180	-135
35	1	35	16.768	29.812	0	2	255	6.309	1.294	NA	0	NA	0	-180
36	1	36	16.768	29.694	0	2	175	6.427	1.217	NA	0.118	NA	-90	-90
37	1	37	16.768	29.694	0	2	200	6.427	1.217	NA	0	NA	0	90
38	1	38	16.827	29.281	0	2	255	6.844	0.954	NA	0.417	NA	-81.87	-81.87
39	1	39	16.473	28.691	0	2	255	7.532	1.262	NA	0.688	NA	-120.964	-39.094
40	1	40	16.119	28.455	0	2	255	7.958	1.662	NA	0.426	NA	-146.31	-25.346
41	1	41	16.06	28.337	0	2	255	8.09	1.755	NA	0.132	NA	-116.565	29.745
42	1	42	15.764	28.159	0	2	255	8.434	2.093	NA	0.344	NA	-149.036	-32.471
43	1	43	15.764	28.159	0	2	255	8.434	2.093	NA	0	NA	0	149.036
44	1	44	15.646	28.159	0	2	255	8.552	2.204	NA	0.118	NA	180	180
45	1	45	15.646	28.159	0	2	255	8.552	2.204	NA	0	NA	0	-180
46	1	46	15.646	28.1	0	2	255	8.611	2.225	NA	0.059	NA	-90	-90
47	1	47	15.41	27.805	0	2	255	8.989	2.561	NA	0.378	NA	-128.66	-38.66
48	2	1	18.834	30.284	0	2	241	0	0	NA	NA	NA	NA	NA
49	2	2	18.952	30.284	0	2	216	0.118	0.118	NA	0.118	NA	0	NA
50	2	3	19.011	30.343	0	2	255	0.202	0.187	NA	0.083	NA	45	45
51	2	4	19.011	30.402	0	2	255	0.261	0.213	NA	0.059	NA	90	45
52	2	5	19.011	30.402	0	2	183	0.261	0.213	NA	0	NA	0	-90
53	2	6	18.952	30.579	0	2	255	0.447	0.318	NA	0.187	NA	108.435	108.435
