Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	24.883	28.851	0	2	65	0	0	NA	NA	NA	NA	NA
2	1	2	24.448	29.347	0	2	55	0.659	0.659	NA	0.659	NA	131.186	NA
3	1	3	24.262	29.657	0	2	46	1.021	1.017	NA	0.362	NA	120.964	-10.222
4	1	4	24.138	29.657	0	2	111	1.145	1.097	NA	0.124	NA	180	59.036
5	1	5	23.89	30.34	0	2	37	1.871	1.789	NA	0.726	NA	109.983	-70.017
6	1	6	23.27	30.836	0	2	65	2.665	2.557	NA	0.794	NA	141.34	31.357
7	1	7	23.332	30.96	0	2	55	2.803	2.617	NA	0.139	NA	63.435	-77.905
8	1	8	23.332	30.96	0	2	55	2.803	2.617	NA	0	NA	0	-63.435
9	1	9	23.332	30.96	0	2	27	2.803	2.617	NA	0	NA	0	0
10	1	10	23.084	31.27	0	2	46	3.201	3.014	NA	0.397	NA	128.66	128.66
11	1	11	22.96	31.518	0	2	18	3.478	3.287	NA	0.277	NA	116.565	-12.095
12	1	12	22.96	31.518	0	2	9	3.478	3.287	NA	0	NA	0	-116.565
13	1	13	22.96	31.518	0	2	18	3.478	3.287	NA	0	NA	0	0
14	1	14	22.836	31.518	0	2	37	3.602	3.361	NA	0.124	NA	180	180
15	1	15	23.208	30.836	0	2	74	4.379	2.596	NA	0.777	NA	-61.39	118.61
16	1	16	23.456	30.712	0	2	83	4.656	2.344	NA	0.277	NA	-26.565	34.824
17	1	17	23.456	30.836	0	2	18	4.78	2.444	NA	0.124	NA	90	116.565
18	1	18	24.014	30.278	0	2	27	5.57	1.67	NA	0.789	NA	-45	-135
19	1	19	23.704	30.65	0	2	27	6.054	2.15	NA	0.484	NA	129.806	174.806
20	1	20	23.58	30.774	0	2	37	6.229	2.322	NA	0.175	NA	135	5.194
21	1	21	23.518	30.526	0	2	74	6.485	2.16	NA	0.256	NA	-104.036	120.964
22	1	22	23.518	30.526	0	2	46	6.485	2.16	NA	0	NA	0	104.036
23	1	23	23.022	31.022	0	2	37	7.187	2.859	NA	0.702	NA	135	135
24	1	24	22.898	31.084	0	2	65	7.325	2.987	NA	0.139	NA	153.435	18.435
25	2	1	22.03	32.2	0	2	37	0	0	NA	NA	NA	NA	NA
26	2	2	22.03	32.2	0	2	18	0	0	NA	0	NA	0	NA
27	2	3	22.154	32.2	0	2	0	0.124	0.124	NA	0.124	NA	0	0
28	2	4	22.092	32.2	0	2	37	0.186	0.062	NA	0.062	NA	180	180
29	2	5	22.216	32.138	0	2	9	0.325	0.196	NA	0.139	NA	-26.565	153.435
30	2	6	21.968	32.138	0	2	46	0.573	0.088	NA	0.248	NA	180	-153.435
31	2	7	22.216	32.2	0	2	27	0.828	0.186	NA	0.256	NA	14.036	-165.964
32	2	8	22.216	32.2	0	2	9	0.828	0.186	NA	0	NA	0	-14.036
33	2	9	22.092	32.2	0	2	18	0.952	0.062	NA	0.124	NA	180	180
34	2	10	22.092	32.2	0	2	9	0.952	0.062	NA	0	NA	0	-180
35	2	11	21.906	31.952	0	2	9	1.263	0.277	NA	0.31	NA	-126.87	-126.87
36	2	12	22.03	32.262	0	2	37	1.596	0.062	NA	0.334	NA	68.199	-164.932
37	2	13	21.906	32.262	0	2	37	1.72	0.139	NA	0.124	NA	180	111.801
38	2	14	22.154	32.2	0	2	27	1.976	0.124	NA	0.256	NA	-14.036	165.964
39	2	15	22.402	32.138	0	2	18	2.232	0.377	NA	0.256	NA	-14.036	0
40	2	16	22.278	32.076	0	2	0	2.371	0.277	NA	0.139	NA	-153.435	-139.399
41	2	17	22.216	31.952	0	2	18	2.509	0.31	NA	0.139	NA	-116.565	36.87
42	2	18	22.65	31.766	0	2	27	2.981	0.757	NA	0.472	NA	-23.199	93.366
43	2	19	22.836	31.332	0	2	93	3.454	1.185	NA	0.472	NA	-66.801	-43.603
44	2	20	22.774	31.828	0	2	18	3.954	0.832	NA	0.5	NA	97.125	163.926
45	2	21	22.65	31.456	0	2	27	4.346	0.969	NA	0.392	NA	-108.435	154.44
46	2	22	22.464	31.766	0	2	18	4.707	0.614	NA	0.362	NA	120.964	-130.601
47	2	23	22.34	31.828	0	2	55	4.846	0.484	NA	0.139	NA	153.435	32.471
48	2	24	22.03	32.014	0	2	18	5.208	0.186	NA	0.362	NA	149.036	-4.399
49	2	25	22.03	32.076	0	2	27	5.27	0.124	NA	0.062	NA	90	-59.036
50	2	26	22.03	32.076	0	2	37	5.27	0.124	NA	0	NA	0	-90
51	2	27	22.34	32.138	0	2	18	5.586	0.316	NA	0.316	NA	11.31	11.31
52	2	28	22.34	31.828	0	2	83	5.896	0.484	NA	0.31	NA	-90	-101.31
53	2	29	22.34	31.828	0	2	9	5.896	0.484	NA	0	NA	0	90
54	2	30	22.278	31.89	0	2	37	5.984	0.397	NA	0.088	NA	135	135
55	2	31	22.278	31.952	0	2	65	6.046	0.351	NA	0.062	NA	90	-45
56	2	32	21.844	32.014	0	2	37	6.484	0.263	NA	0.438	NA	171.87	81.87
57	2	33	21.844	32.014	0	2	0	6.484	0.263	NA	0	NA	0	-171.87
58	2	34	22.092	32.2	0	2	0	6.794	0.062	NA	0.31	NA	36.87	36.87
59	3	1	27.611	26.557	0	2	9	0	0	NA	NA	NA	NA	NA
60	3	2	27.487	26.557	0	2	83	0.124	0.124	NA	0.124	NA	180	NA
61	3	3	27.053	26.805	0	2	18	0.624	0.611	NA	0.5	NA	150.255	-29.745
62	3	4	27.735	26.619	0	2	37	1.331	0.139	NA	0.707	NA	-15.255	-165.51
63	3	5	27.735	26.557	0	2	37	1.393	0.124	NA	0.062	NA	-90	-74.745
64	3	6	27.797	26.867	0	2	74	1.709	0.362	NA	0.316	NA	78.69	168.69
65	3	7	27.797	26.867	0	2	18	1.709	0.362	NA	0	NA	0	-78.69
66	3	8	27.921	26.991	0	2	83	1.885	0.533	NA	0.175	NA	45	45
67	3	9	27.983	26.991	0	2	46	1.947	0.572	NA	0.062	NA	0	-45
68	3	10	27.983	26.991	0	2	27	1.947	0.572	NA	0	NA	0	0
