 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,11,11,11,43.410,13.472,0.204,11,2,101,0,2
2,0.000,0,0,0,64.095,52.255,0.000,0,2,101,0,2
