 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,35.929,13.568,0,0,2,1,0,2
2,0.000,0,0,0,9.335,41.357,0,0,2,1,0,2
