Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.176	11.883	0	2	53	0	0	NA	NA	NA	NA	NA
2	1	2	11.364	11.883	0	2	13	0.188	0.188	NA	0.188	NA	0	NA
3	1	3	11.129	11.883	0	2	40	0.424	0.047	NA	0.236	NA	180	180
4	1	4	11.129	11.883	0	2	46	0.424	0.047	NA	0	NA	0	-180
5	1	5	12.401	12.118	0	2	40	1.717	1.247	NA	1.293	NA	10.491	10.491
6	1	6	13.625	12.259	0	2	26	2.95	2.478	NA	1.233	NA	6.582	-3.91
7	1	7	13.625	12.118	0	2	33	3.092	2.461	NA	0.141	NA	-90	-96.582
8	1	8	13.814	12.495	0	2	40	3.513	2.708	NA	0.421	NA	63.435	153.435
9	1	9	13.955	12.448	0	2	20	3.662	2.836	NA	0.149	NA	-18.435	-81.87
10	1	10	14.049	12.354	0	2	46	3.795	2.912	NA	0.133	NA	-45	-26.565
11	1	11	14.332	11.835	0	2	13	4.385	3.156	NA	0.59	NA	-61.39	-16.39
12	1	12	14.709	12.071	0	2	20	4.83	3.538	NA	0.444	NA	32.005	93.395
13	1	13	14.756	12.024	0	2	6	4.896	3.583	NA	0.067	NA	-45	-77.005
14	1	14	15.086	12.071	0	2	0	5.23	3.914	NA	0.333	NA	8.13	53.13
15	1	15	15.18	12.165	0	2	6	5.363	4.014	NA	0.133	NA	45	36.87
16	1	16	15.463	11.883	0	2	0	5.762	4.287	NA	0.4	NA	-45	-90
17	2	1	14.568	14.332	0	2	26	0	0	NA	NA	NA	NA	NA
18	2	2	14.803	14.379	0	2	6	0.24	0.24	NA	0.24	NA	11.31	NA
19	2	3	14.568	14.332	0	2	20	0.48	0	NA	0.24	NA	-168.69	-180
20	2	4	14.52	14.379	0	2	40	0.547	0.067	NA	0.067	NA	135	-56.31
21	2	5	14.662	14.52	0	2	13	0.747	0.211	NA	0.2	NA	45	-90
22	2	6	14.473	14.52	0	2	0	0.935	0.211	NA	0.188	NA	180	135
23	2	7	14.285	14.473	0	2	46	1.13	0.316	NA	0.194	NA	-165.964	14.036
24	2	8	14.144	14.473	0	2	46	1.271	0.447	NA	0.141	NA	180	-14.036
25	2	9	14.426	14.426	0	2	13	1.557	0.17	NA	0.287	NA	-9.462	170.538
26	2	10	14.426	14.238	0	2	80	1.746	0.17	NA	0.188	NA	-90	-80.538
27	2	11	14.285	14.332	0	2	80	1.916	0.283	NA	0.17	NA	146.31	-123.69
28	2	12	14.332	14.191	0	2	6	2.065	0.275	NA	0.149	NA	-71.565	142.125
29	2	13	14.379	14.238	0	2	26	2.131	0.211	NA	0.067	NA	45	116.565
30	2	14	14.568	14.332	0	2	40	2.342	0	NA	0.211	NA	26.565	-18.435
31	2	15	14.756	14.473	0	2	13	2.577	0.236	NA	0.236	NA	36.87	10.305
32	2	16	14.568	14.615	0	2	6	2.813	0.283	NA	0.236	NA	143.13	106.26
33	2	17	14.332	14.803	0	2	20	3.115	0.527	NA	0.302	NA	141.34	-1.79
34	2	18	14.568	14.992	0	2	46	3.416	0.659	NA	0.302	NA	38.66	-102.68
35	2	19	14.709	15.415	0	2	6	3.863	1.093	NA	0.447	NA	71.565	32.905
36	2	20	14.709	15.415	0	2	20	3.863	1.093	NA	0	NA	0	-71.565
37	2	21	14.756	15.604	0	2	40	4.057	1.286	NA	0.194	NA	75.964	75.964
38	2	22	14.709	15.698	0	2	60	4.163	1.373	NA	0.105	NA	116.565	40.601
39	2	23	14.568	15.651	0	2	13	4.312	1.319	NA	0.149	NA	-161.565	81.87
40	2	24	14.709	16.028	0	2	13	4.714	1.702	NA	0.402	NA	69.444	-128.991
41	2	25	14.709	16.075	0	2	13	4.761	1.749	NA	0.047	NA	90	20.556
42	2	26	15.086	15.745	0	2	13	5.262	1.505	NA	0.501	NA	-41.186	-131.186
43	2	27	14.897	15.745	0	2	33	5.45	1.451	NA	0.188	NA	180	-138.814
44	2	28	14.897	16.028	0	2	20	5.733	1.728	NA	0.283	NA	90	-90
45	2	29	15.227	14.944	0	2	26	6.866	0.9	NA	1.133	NA	-73.072	-163.072
46	2	30	15.274	14.756	0	2	53	7.06	0.824	NA	0.194	NA	-75.964	-2.891
47	2	31	14.897	15.368	0	2	67	7.779	1.088	NA	0.719	NA	121.608	-162.429
48	2	32	14.85	15.039	0	2	53	8.112	0.761	NA	0.333	NA	-98.13	140.262
49	2	33	14.803	15.227	0	2	0	8.306	0.925	NA	0.194	NA	104.036	-157.834
50	2	34	14.615	15.227	0	2	6	8.495	0.896	NA	0.188	NA	180	75.964
51	2	35	14.332	15.18	0	2	46	8.781	0.88	NA	0.287	NA	-170.538	9.462
52	2	36	14.332	15.274	0	2	40	8.875	0.971	NA	0.094	NA	90	-99.462
53	2	37	14.144	15.274	0	2	6	9.064	1.033	NA	0.188	NA	180	90
54	2	38	14.238	16.311	0	2	20	10.104	2.006	NA	1.041	NA	84.806	-95.194
55	3	1	13.06	19.608	0	2	33	0	0	NA	NA	NA	NA	NA
56	3	2	13.013	19.655	0	2	20	0.067	0.067	NA	0.067	NA	135	NA
57	3	3	13.013	19.749	0	2	6	0.161	0.149	NA	0.094	NA	90	-45
58	3	4	13.249	19.043	0	2	33	0.906	0.596	NA	0.745	NA	-71.565	-161.565
59	3	5	13.343	18.901	0	2	60	1.075	0.761	NA	0.17	NA	-56.31	15.255
60	3	6	13.343	18.948	0	2	40	1.123	0.717	NA	0.047	NA	90	146.31
61	3	7	13.296	18.76	0	2	40	1.317	0.88	NA	0.194	NA	-104.036	165.964
62	3	8	13.578	18.525	0	2	46	1.685	1.201	NA	0.368	NA	-39.806	64.231
63	3	9	14.615	17.771	0	2	33	2.966	2.407	NA	1.281	NA	-36.027	3.778
64	3	10	14.097	17.535	0	2	53	3.535	2.317	NA	0.569	NA	-155.556	-119.529
65	3	11	14.426	17.535	0	2	60	3.865	2.482	NA	0.33	NA	0	155.556
66	3	12	14.426	17.535	0	2	26	3.865	2.482	NA	0	NA	0	0
67	3	13	14.332	17.488	0	2	26	3.97	2.472	NA	0.105	NA	-153.435	-153.435
68	3	14	14.473	17.206	0	2	33	4.286	2.787	NA	0.316	NA	-63.435	90
69	3	15	14.992	16.734	0	2	13	4.987	3.462	NA	0.7	NA	-42.274	21.161
70	3	16	15.463	16.075	0	2	33	5.797	4.272	NA	0.81	NA	-54.462	-12.189
71	3	17	15.651	15.839	0	2	40	6.099	4.573	NA	0.302	NA	-51.34	3.122
72	3	18	16.028	15.415	0	2	46	6.666	5.137	NA	0.567	NA	-48.366	2.974
73	3	19	16.64	15.227	0	2	20	7.307	5.658	NA	0.641	NA	-17.103	31.264
74	3	20	16.923	15.274	0	2	20	7.593	5.805	NA	0.287	NA	9.462	26.565
75	3	21	16.829	15.604	0	2	40	7.936	5.499	NA	0.343	NA	105.945	96.483
76	3	22	17.394	15.321	0	2	20	8.568	6.096	NA	0.632	NA	-26.565	-132.51
77	3	23	17.488	15.18	0	2	40	8.738	6.262	NA	0.17	NA	-56.31	-29.745
78	3	24	17.582	15.086	0	2	67	8.871	6.395	NA	0.133	NA	-45	11.31
79	3	25	17.394	15.086	0	2	53	9.06	6.264	NA	0.188	NA	180	-135
80	3	26	17.441	15.086	0	2	40	9.107	6.296	NA	0.047	NA	0	-180
81	3	27	17.441	15.18	0	2	26	9.201	6.229	NA	0.094	NA	90	90
82	3	28	17.677	15.274	0	2	6	9.455	6.332	NA	0.254	NA	21.801	-68.199
83	3	29	17.771	14.992	0	2	20	9.753	6.596	NA	0.298	NA	-71.565	-93.366
84	3	30	17.771	15.133	0	2	26	9.894	6.497	NA	0.141	NA	90	161.565
85	3	31	17.865	15.18	0	2	33	9.999	6.534	NA	0.105	NA	26.565	-63.435
86	3	32	17.912	15.321	0	2	13	10.148	6.474	NA	0.149	NA	71.565	45
87	3	33	17.818	15.227	0	2	26	10.281	6.467	NA	0.133	NA	-135	153.435
88	3	34	18.195	14.897	0	2	6	10.782	6.968	NA	0.501	NA	-41.186	93.814
89	3	35	19.325	14.426	0	2	26	12.007	8.13	NA	1.225	NA	-22.62	18.566
90	3	36	19.891	14.238	0	2	13	12.603	8.689	NA	0.596	NA	-18.435	4.185
91	3	37	20.786	13.955	0	2	40	13.541	9.573	NA	0.939	NA	-17.526	0.909
92	3	38	21.115	14.097	0	2	33	13.9	9.76	NA	0.359	NA	23.199	40.724
93	3	39	22.434	13.437	0	2	33	15.375	11.223	NA	1.475	NA	-26.565	-49.764
94	3	40	22.905	13.107	0	2	40	15.95	11.798	NA	0.575	NA	-34.992	-8.427
95	3	41	23.047	13.06	0	2	53	16.099	11.942	NA	0.149	NA	-18.435	16.557
96	3	42	22.811	13.107	0	2	20	16.339	11.719	NA	0.24	NA	168.69	-172.875
97	3	43	23.424	12.919	0	2	40	16.98	12.335	NA	0.641	NA	-17.103	174.207
98	3	44	23.565	13.107	0	2	13	17.215	12.353	NA	0.236	NA	53.13	70.233
99	4	1	10.045	15.133	0	2	13	0	0	NA	NA	NA	NA	NA
100	4	2	10.281	15.227	0	2	0	0.254	0.254	NA	0.254	NA	21.801	NA
101	4	3	10.328	15.227	0	2	0	0.301	0.298	NA	0.047	NA	0	-21.801
102	4	4	10.328	15.227	0	2	6	0.301	0.298	NA	0	NA	0	0
103	4	5	10.611	15.274	0	2	13	0.587	0.583	NA	0.287	NA	9.462	9.462
104	4	6	10.799	15.415	0	2	6	0.823	0.805	NA	0.236	NA	36.87	27.408
105	4	7	10.799	15.463	0	2	6	0.87	0.823	NA	0.047	NA	90	53.13
106	4	8	10.564	15.227	0	2	6	1.203	0.527	NA	0.333	NA	-135	135
107	4	9	10.752	15.227	0	2	20	1.391	0.713	NA	0.188	NA	0	135
108	4	10	10.658	15.227	0	2	13	1.486	0.62	NA	0.094	NA	180	180
109	4	11	11.082	15.415	0	2	0	1.95	1.074	NA	0.464	NA	23.962	-156.038
110	4	12	10.846	15.321	0	2	0	2.203	0.823	NA	0.254	NA	-158.199	177.839
111	4	13	10.705	15.368	0	2	13	2.352	0.7	NA	0.149	NA	161.565	-40.236
112	4	14	10.799	15.227	0	2	0	2.522	0.76	NA	0.17	NA	-56.31	142.125
113	4	15	10.611	15.51	0	2	6	2.862	0.679	NA	0.34	NA	123.69	180
114	4	16	10.705	15.321	0	2	0	3.072	0.686	NA	0.211	NA	-63.435	172.875
115	5	1	12.448	11.364	0	2	26	0	0	NA	NA	NA	NA	NA
116	5	2	12.259	11.317	0	2	20	0.194	0.194	NA	0.194	NA	-165.964	NA
117	5	3	12.354	11.176	0	2	33	0.364	0.211	NA	0.17	NA	-56.31	109.654
118	5	4	11.883	11.317	0	2	40	0.856	0.567	NA	0.492	NA	163.301	-140.389
119	5	5	12.165	11.317	0	2	33	1.139	0.287	NA	0.283	NA	0	-163.301
120	5	6	12.165	11.317	0	2	6	1.139	0.287	NA	0	NA	0	0
121	5	7	12.165	11.223	0	2	33	1.233	0.316	NA	0.094	NA	-90	-90
122	5	8	12.165	11.223	0	2	20	1.233	0.316	NA	0	NA	0	90
123	5	9	12.118	11.129	0	2	6	1.338	0.405	NA	0.105	NA	-116.565	-116.565
124	5	10	12.118	11.082	0	2	26	1.385	0.434	NA	0.047	NA	-90	26.565
125	5	11	11.977	11.035	0	2	26	1.534	0.575	NA	0.149	NA	-161.565	-71.565
126	5	12	12.259	10.893	0	2	26	1.85	0.507	NA	0.316	NA	-26.565	135
127	5	13	12.306	10.988	0	2	6	1.955	0.402	NA	0.105	NA	63.435	90
128	5	14	12.071	10.893	0	2	26	2.209	0.603	NA	0.254	NA	-158.199	138.366
129	5	15	12.118	10.799	0	2	26	2.314	0.654	NA	0.105	NA	-63.435	94.764
130	5	16	12.212	10.94	0	2	20	2.484	0.485	NA	0.17	NA	56.31	119.745
131	5	17	12.024	11.035	0	2	6	2.695	0.537	NA	0.211	NA	153.435	97.125
132	5	18	12.306	11.129	0	2	13	2.993	0.275	NA	0.298	NA	18.435	-135
133	5	19	12.495	11.176	0	2	20	3.187	0.194	NA	0.194	NA	14.036	-4.399
134	5	20	11.647	11.176	0	2	6	4.035	0.823	NA	0.848	NA	180	165.964
135	5	21	11.694	11.27	0	2	13	4.14	0.76	NA	0.105	NA	63.435	-116.565
136	5	22	11.788	11.129	0	2	26	4.31	0.7	NA	0.17	NA	-56.31	-119.745
137	5	23	11.741	11.129	0	2	40	4.357	0.745	NA	0.047	NA	180	-123.69
