 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,20.361,40.255,0,0,2,1,0,2
2,0.000,0,0,0,35.223,17.904,0,0,2,1,0,2
