Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	22.955	35.047	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	22.955	35.047	0	2	34	0	0	NA	0	NA	0	NA
3	1	3	22.487	35.36	0	2	34	0.563	0.563	NA	0.563	NA	146.31	146.31
4	1	4	22.643	34.969	0	2	0	0.983	0.322	NA	0.42	NA	-68.199	145.491
5	1	5	22.643	34.969	0	2	23	0.983	0.322	NA	0	NA	0	68.199
6	1	6	22.643	35.125	0	2	11	1.139	0.322	NA	0.156	NA	90	90
7	1	7	22.643	35.672	0	2	69	1.685	0.698	NA	0.546	NA	90	0
8	1	8	22.565	35.75	0	2	58	1.795	0.803	NA	0.11	NA	135	45
9	1	9	22.565	35.75	0	2	93	1.795	0.803	NA	0	NA	0	-135
10	1	10	22.565	35.203	0	2	34	2.341	0.42	NA	0.546	NA	-90	-90
11	1	11	22.487	35.594	0	2	23	2.739	0.719	NA	0.398	NA	101.31	-168.69
12	1	12	22.721	35.438	0	2	0	3.02	0.455	NA	0.281	NA	-33.69	-135
13	1	13	22.487	35.438	0	2	34	3.254	0.609	NA	0.234	NA	180	-146.31
14	1	14	22.721	35.36	0	2	11	3.501	0.39	NA	0.247	NA	-18.435	161.565
15	1	15	22.643	35.203	0	2	0	3.675	0.349	NA	0.174	NA	-116.565	-98.13
16	1	16	22.643	34.969	0	2	58	3.91	0.322	NA	0.234	NA	-90	26.565
17	1	17	22.643	34.813	0	2	23	4.066	0.39	NA	0.156	NA	-90	0
18	1	18	22.721	35.047	0	2	11	4.312	0.234	NA	0.247	NA	71.565	161.565
19	1	19	22.643	35.203	0	2	11	4.487	0.349	NA	0.174	NA	116.565	45
20	1	20	22.019	35.594	0	2	104	5.223	1.084	NA	0.736	NA	147.995	31.43
21	1	21	22.253	35.594	0	2	93	5.457	0.889	NA	0.234	NA	0	-147.995
22	1	22	22.565	35.516	0	2	11	5.778	0.609	NA	0.322	NA	-14.036	-14.036
23	1	23	22.721	35.282	0	2	23	6.06	0.331	NA	0.281	NA	-56.31	-42.274
24	1	24	22.721	35.282	0	2	11	6.06	0.331	NA	0	NA	0	56.31
25	1	25	22.643	35.36	0	2	0	6.17	0.441	NA	0.11	NA	135	135
26	1	26	22.643	35.36	0	2	58	6.17	0.441	NA	0	NA	0	-135
27	1	27	22.643	35.906	0	2	34	6.716	0.913	NA	0.546	NA	90	90
28	1	28	22.565	35.828	0	2	58	6.826	0.872	NA	0.11	NA	-135	135
29	1	29	22.175	35.984	0	2	34	7.246	1.219	NA	0.42	NA	158.199	-66.801
30	1	30	22.331	36.062	0	2	23	7.421	1.191	NA	0.174	NA	26.565	-131.634
31	1	31	22.487	35.594	0	2	0	7.914	0.719	NA	0.493	NA	-71.565	-98.13
32	1	32	22.253	35.984	0	2	11	8.369	1.17	NA	0.455	NA	120.964	-167.471
33	1	33	22.487	35.438	0	2	46	8.963	0.609	NA	0.594	NA	-66.801	172.235
34	1	34	22.877	35.516	0	2	23	9.361	0.475	NA	0.398	NA	11.31	78.111
35	1	35	22.877	35.516	0	2	23	9.361	0.475	NA	0	NA	0	-11.31
36	1	36	22.877	35.516	0	2	46	9.361	0.475	NA	0	NA	0	0
37	1	37	22.877	35.516	0	2	34	9.361	0.475	NA	0	NA	0	0
38	1	38	22.643	35.516	0	2	34	9.595	0.563	NA	0.234	NA	180	180
39	1	39	22.721	35.516	0	2	46	9.673	0.523	NA	0.078	NA	0	-180
40	1	40	22.721	35.594	0	2	0	9.751	0.594	NA	0.078	NA	90	90
41	1	41	22.721	35.594	0	2	11	9.751	0.594	NA	0	NA	0	-90
42	1	42	22.721	35.75	0	2	23	9.907	0.74	NA	0.156	NA	90	90
43	1	43	22.955	35.75	0	2	58	10.141	0.702	NA	0.234	NA	0	-90
44	1	44	22.877	35.594	0	2	46	10.316	0.552	NA	0.174	NA	-116.565	-116.565
45	1	45	22.877	35.672	0	2	11	10.394	0.629	NA	0.078	NA	90	-153.435
46	1	46	22.955	35.36	0	2	23	10.715	0.312	NA	0.322	NA	-75.964	-165.964
47	1	47	23.345	35.282	0	2	23	11.113	0.455	NA	0.398	NA	-11.31	64.654
48	1	48	22.877	35.203	0	2	11	11.588	0.174	NA	0.475	NA	-170.538	-159.228
49	2	1	24.204	37.232	0	2	0	0	0	NA	NA	NA	NA	NA
50	2	2	23.97	37.076	0	2	11	0.281	0.281	NA	0.281	NA	-146.31	NA
51	2	3	23.892	36.92	0	2	0	0.456	0.441	NA	0.174	NA	-116.565	29.745
52	2	4	23.892	36.842	0	2	23	0.534	0.5	NA	0.078	NA	-90	26.565
53	2	5	23.892	36.998	0	2	11	0.69	0.39	NA	0.156	NA	90	180
54	2	6	23.736	37.388	0	2	11	1.11	0.493	NA	0.42	NA	111.801	21.801
55	2	7	23.736	37.466	0	2	11	1.188	0.523	NA	0.078	NA	90	-21.801
56	2	8	23.58	37.466	0	2	11	1.344	0.667	NA	0.156	NA	180	90
57	2	9	23.814	37.466	0	2	0	1.578	0.455	NA	0.234	NA	0	-180
58	2	10	24.048	37.466	0	2	11	1.812	0.281	NA	0.234	NA	0	0
59	2	11	23.736	37.934	0	2	0	2.375	0.844	NA	0.563	NA	123.69	123.69
60	2	12	23.892	37.622	0	2	0	2.723	0.5	NA	0.349	NA	-63.435	172.875
61	2	13	24.048	37.232	0	2	0	3.144	0.156	NA	0.42	NA	-68.199	-4.764
62	2	14	23.814	36.998	0	2	23	3.475	0.455	NA	0.331	NA	-135	-66.801
63	2	15	23.423	36.842	0	2	0	3.895	0.872	NA	0.42	NA	-158.199	-23.199
64	2	16	24.204	35.906	0	2	0	5.113	1.326	NA	1.219	NA	-50.194	108.004
65	2	17	24.516	35.906	0	2	11	5.425	1.362	NA	0.312	NA	0	50.194
66	2	18	24.984	35.672	0	2	11	5.949	1.744	NA	0.523	NA	-26.565	-26.565
67	2	19	25.296	35.203	0	2	34	6.511	2.304	NA	0.563	NA	-56.31	-29.745
68	2	20	25.53	35.203	0	2	0	6.745	2.423	NA	0.234	NA	0	56.31
69	2	21	26.388	34.267	0	2	11	8.015	3.682	NA	1.27	NA	-47.49	-47.49
70	2	22	27.948	33.565	0	2	0	9.726	5.241	NA	1.711	NA	-24.228	23.262
71	2	23	28.182	33.331	0	2	11	10.057	5.572	NA	0.331	NA	-45	-20.772
72	2	24	27.636	33.643	0	2	0	10.686	4.966	NA	0.629	NA	150.255	-164.745
73	2	25	27.948	33.565	0	2	0	11.008	5.241	NA	0.322	NA	-14.036	-164.291
74	2	26	28.416	33.331	0	2	0	11.531	5.741	NA	0.523	NA	-26.565	-12.529
75	3	1	24.516	35.828	0	2	11	0	0	NA	NA	NA	NA	NA
76	3	2	24.36	35.594	0	2	11	0.281	0.281	NA	0.281	NA	-123.69	NA
77	3	3	24.828	35.516	0	2	34	0.756	0.441	NA	0.475	NA	-9.462	114.228
78	3	4	24.36	35.516	0	2	11	1.224	0.349	NA	0.468	NA	180	-170.538
79	3	5	24.282	35.828	0	2	0	1.546	0.234	NA	0.322	NA	104.036	-75.964
80	3	6	24.516	35.594	0	2	34	1.877	0.234	NA	0.331	NA	-45	-149.036
81	3	7	24.516	35.516	0	2	23	1.955	0.312	NA	0.078	NA	-90	-45
82	3	8	24.516	35.36	0	2	11	2.111	0.468	NA	0.156	NA	-90	0
83	3	9	25.062	35.282	0	2	11	2.662	0.772	NA	0.552	NA	-8.13	81.87
84	3	10	24.672	35.282	0	2	23	3.052	0.568	NA	0.39	NA	180	-171.87
85	3	11	24.906	35.36	0	2	11	3.299	0.609	NA	0.247	NA	18.435	-161.565
86	3	12	24.672	35.438	0	2	23	3.546	0.42	NA	0.247	NA	161.565	143.13
87	3	13	25.764	34.969	0	2	23	4.734	1.515	NA	1.188	NA	-23.199	175.236
88	3	14	26.232	34.267	0	2	0	5.578	2.32	NA	0.844	NA	-56.31	-33.111
89	3	15	26.466	34.189	0	2	11	5.824	2.547	NA	0.247	NA	-18.435	37.875
90	4	1	31.615	20.225	0	2	23	0	0	NA	NA	NA	NA	NA
91	4	2	31.615	20.771	0	2	0	0.546	0.546	NA	0.546	NA	90	NA
92	4	3	30.913	21.317	0	2	11	1.436	1.298	NA	0.889	NA	142.125	52.125
93	4	4	30.289	22.175	0	2	23	2.497	2.359	NA	1.061	NA	126.027	-16.098
94	4	5	30.289	22.409	0	2	23	2.731	2.555	NA	0.234	NA	90	-36.027
95	4	6	30.211	22.409	0	2	0	2.809	2.597	NA	0.078	NA	180	90
96	4	7	30.289	21.863	0	2	0	3.36	2.108	NA	0.552	NA	-81.87	98.13
97	4	8	30.679	21.083	0	2	0	4.233	1.27	NA	0.872	NA	-63.435	18.435
98	4	9	31.459	20.537	0	2	46	5.185	0.349	NA	0.952	NA	-34.992	28.443
99	4	10	31.459	20.537	0	2	0	5.185	0.349	NA	0	NA	0	34.992
100	4	11	30.445	21.239	0	2	0	6.418	1.549	NA	1.233	NA	145.305	145.305
101	4	12	30.523	21.629	0	2	0	6.816	1.779	NA	0.398	NA	78.69	-66.615
102	4	13	30.835	21.317	0	2	23	7.257	1.342	NA	0.441	NA	-45	-123.69
103	4	14	30.679	21.707	0	2	46	7.678	1.753	NA	0.42	NA	111.801	156.801
104	4	15	30.679	21.707	0	2	23	7.678	1.753	NA	0	NA	0	-111.801
105	4	16	30.289	22.175	0	2	11	8.287	2.359	NA	0.609	NA	129.806	129.806
106	4	17	30.289	22.175	0	2	0	8.287	2.359	NA	0	NA	0	-129.806
107	5	1	32.395	19.133	0	2	23	0	0	NA	NA	NA	NA	NA
108	5	2	33.019	18.821	0	2	0	0.698	0.698	NA	0.698	NA	-26.565	NA
109	5	3	34.033	18.431	0	2	0	1.784	1.782	NA	1.087	NA	-21.038	5.528
110	5	4	33.799	18.041	0	2	11	2.239	1.779	NA	0.455	NA	-120.964	-99.926
111	5	5	33.487	17.963	0	2	0	2.561	1.601	NA	0.322	NA	-165.964	-45
112	5	6	33.019	18.587	0	2	23	3.341	0.829	NA	0.78	NA	126.87	-67.166
113	5	7	32.395	19.367	0	2	23	4.34	0.234	NA	0.999	NA	128.66	1.79
114	5	8	32.083	19.913	0	2	11	4.969	0.84	NA	0.629	NA	119.745	-8.915
115	5	9	32.239	19.835	0	2	34	5.144	0.719	NA	0.174	NA	-26.565	-146.31
116	5	10	32.239	19.523	0	2	11	5.456	0.42	NA	0.312	NA	-90	-63.435
117	5	11	33.331	18.587	0	2	34	6.894	1.084	NA	1.438	NA	-40.601	49.399
118	5	12	33.565	18.509	0	2	11	7.141	1.326	NA	0.247	NA	-18.435	22.166
119	5	13	33.097	18.587	0	2	11	7.615	0.889	NA	0.475	NA	170.538	-171.027
120	5	14	32.161	19.367	0	2	11	8.834	0.331	NA	1.219	NA	140.194	-30.343
121	5	15	31.381	20.147	0	2	0	9.937	1.434	NA	1.103	NA	135	-5.194
122	5	16	31.147	21.161	0	2	23	10.978	2.382	NA	1.041	NA	102.995	-32.005
123	6	1	34.267	25.53	0	2	11	0	0	NA	NA	NA	NA	NA
124	6	2	34.423	25.062	0	2	11	0.493	0.493	NA	0.493	NA	-71.565	NA
125	6	3	34.033	25.686	0	2	23	1.229	0.281	NA	0.736	NA	122.005	-166.43
126	6	4	33.409	26.466	0	2	23	2.228	1.27	NA	0.999	NA	128.66	6.654
127	6	5	33.643	26.622	0	2	23	2.51	1.258	NA	0.281	NA	33.69	-94.97
128	6	6	33.643	26.232	0	2	34	2.9	0.939	NA	0.39	NA	-90	-123.69
129	6	7	34.345	25.998	0	2	23	3.64	0.475	NA	0.74	NA	-18.435	71.565
130	6	8	34.345	25.92	0	2	11	3.718	0.398	NA	0.078	NA	-90	-71.565
131	6	9	34.267	25.686	0	2	11	3.965	0.156	NA	0.247	NA	-108.435	-18.435
132	6	10	33.643	26.544	0	2	0	5.026	1.191	NA	1.061	NA	126.027	-125.538
133	6	11	33.721	26.622	0	2	11	5.136	1.221	NA	0.11	NA	45	-81.027
134	6	12	33.409	26.778	0	2	23	5.485	1.515	NA	0.349	NA	153.435	108.435
135	6	13	32.941	27.48	0	2	0	6.329	2.359	NA	0.844	NA	123.69	-29.745
136	6	14	32.395	27.714	0	2	23	6.923	2.877	NA	0.594	NA	156.801	33.111
137	6	15	32.785	27.714	0	2	0	7.313	2.64	NA	0.39	NA	0	-156.801
138	6	16	33.175	27.168	0	2	34	7.984	1.969	NA	0.671	NA	-54.462	-54.462
139	6	17	33.721	26.466	0	2	0	8.874	1.084	NA	0.889	NA	-52.125	2.337
140	6	18	33.955	25.764	0	2	46	9.614	0.39	NA	0.74	NA	-71.565	-19.44
141	6	19	33.877	26.076	0	2	0	9.935	0.671	NA	0.322	NA	104.036	175.601
142	6	20	33.877	26.466	0	2	11	10.325	1.014	NA	0.39	NA	90	-14.036
143	6	21	33.799	26.154	0	2	23	10.647	0.78	NA	0.322	NA	-104.036	165.964
144	6	22	33.799	26.154	0	2	11	10.647	0.78	NA	0	NA	0	104.036
145	6	23	33.331	26.934	0	2	46	11.557	1.688	NA	0.91	NA	120.964	120.964
146	6	24	32.629	27.168	0	2	69	12.297	2.317	NA	0.74	NA	161.565	40.601
147	6	25	32.785	27.558	0	2	11	12.717	2.512	NA	0.42	NA	68.199	-93.366
148	6	26	32.395	27.636	0	2	0	13.115	2.818	NA	0.398	NA	168.69	100.491
149	6	27	32.629	27.324	0	2	0	13.505	2.43	NA	0.39	NA	-53.13	138.18
150	6	28	32.005	27.714	0	2	0	14.241	3.145	NA	0.736	NA	147.995	-158.875
151	6	29	31.615	27.948	0	2	0	14.696	3.589	NA	0.455	NA	149.036	1.042
152	7	1	25.764	32.785	0	2	0	0	0	NA	NA	NA	NA	NA
153	7	2	25.14	33.487	0	2	11	0.939	0.939	NA	0.939	NA	131.634	NA
154	7	3	25.296	33.565	0	2	46	1.114	0.91	NA	0.174	NA	26.565	-105.068
155	7	4	25.296	33.643	0	2	23	1.192	0.978	NA	0.078	NA	90	63.435
156	7	5	25.296	33.721	0	2	11	1.27	1.047	NA	0.078	NA	90	0
157	7	6	25.062	33.721	0	2	34	1.504	1.17	NA	0.234	NA	180	90
158	7	7	24.204	33.799	0	2	23	2.366	1.861	NA	0.862	NA	174.806	-5.194
159	7	8	24.204	34.267	0	2	11	2.834	2.152	NA	0.468	NA	90	-84.806
160	7	9	23.658	34.345	0	2	11	3.385	2.621	NA	0.552	NA	171.87	81.87
161	7	10	22.955	34.423	0	2	23	4.092	3.251	NA	0.706	NA	173.66	1.79
162	8	1	26.31	34.423	0	2	0	0	0	NA	NA	NA	NA	NA
163	8	2	26.544	34.423	0	2	11	0.234	0.234	NA	0.234	NA	0	NA
164	8	3	26.544	34.345	0	2	11	0.312	0.247	NA	0.078	NA	-90	-90
165	8	4	26.7	34.501	0	2	23	0.533	0.398	NA	0.221	NA	45	135
166	8	5	26.466	34.501	0	2	11	0.767	0.174	NA	0.234	NA	180	135
167	8	6	26.7	34.501	0	2	0	1.001	0.398	NA	0.234	NA	0	-180
168	8	7	26.7	34.579	0	2	23	1.079	0.42	NA	0.078	NA	90	90
169	8	8	26.934	34.267	0	2	11	1.469	0.643	NA	0.39	NA	-53.13	-143.13
170	8	9	26.778	34.345	0	2	11	1.643	0.475	NA	0.174	NA	153.435	-153.435
171	8	10	26.934	34.423	0	2	11	1.818	0.624	NA	0.174	NA	26.565	-126.87
172	8	11	25.998	34.813	0	2	34	2.832	0.5	NA	1.014	NA	157.38	130.815
173	8	12	26.31	35.047	0	2	23	3.222	0.624	NA	0.39	NA	36.87	-120.51
174	8	13	26.154	34.969	0	2	0	3.396	0.568	NA	0.174	NA	-153.435	169.695
175	8	14	26.076	34.969	0	2	23	3.474	0.594	NA	0.078	NA	180	-26.565
176	8	15	26.076	35.047	0	2	34	3.552	0.667	NA	0.078	NA	90	-90
177	8	16	26.076	35.203	0	2	11	3.708	0.814	NA	0.156	NA	90	0
178	8	17	25.842	35.125	0	2	0	3.955	0.844	NA	0.247	NA	-161.565	108.435
179	9	1	19.991	31.849	0	2	0	0	0	NA	NA	NA	NA	NA
180	9	2	20.147	32.785	0	2	11	0.949	0.949	NA	0.949	NA	80.538	NA
181	9	3	19.835	33.955	0	2	0	2.16	2.112	NA	1.211	NA	104.931	24.394
182	9	4	19.523	34.267	0	2	11	2.601	2.463	NA	0.441	NA	135	30.069
183	9	5	19.289	35.047	0	2	0	3.416	3.275	NA	0.814	NA	106.699	-28.301
184	9	6	18.587	35.203	0	2	0	4.135	3.637	NA	0.719	NA	167.471	60.772
185	9	7	17.963	35.516	0	2	0	4.833	4.19	NA	0.698	NA	153.435	-14.036
186	9	8	17.494	35.438	0	2	0	5.308	4.372	NA	0.475	NA	-170.538	36.027
187	10	1	46.827	38.714	0	2	0	0	0	NA	NA	NA	NA	NA
188	10	2	46.827	38.948	0	2	0	0.234	0.234	NA	0.234	NA	90	NA
189	10	3	46.749	38.948	0	2	0	0.312	0.247	NA	0.078	NA	180	90
190	10	4	46.905	39.104	0	2	0	0.533	0.398	NA	0.221	NA	45	-135
191	10	5	46.749	39.572	0	2	0	1.026	0.862	NA	0.493	NA	108.435	63.435
192	10	6	46.593	39.416	0	2	0	1.247	0.74	NA	0.221	NA	-135	116.565
193	10	7	46.827	39.416	0	2	0	1.481	0.702	NA	0.234	NA	0	135
