 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,17,17,17,22.219,7.615,0.185,17,3,23,0,2
2,0.000,12,12,12,26.391,45.480,0.131,12,3,23,0,2
