 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,34.056,17.119,0.000,0,2,1,0,2
2,0.000,9,9,9,6.738,33.236,0.075,9,2,1,0,2
