Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	8.312	9.313	0	2	45.861	0	0	NA	NA	NA	NA	NA
2	1	2	8.741	10.124	0	2	52	0.918	0.918	NA	0.918	NA	62.103	NA
3	1	3	8.741	10.816	0	2	57.667	1.609	1.563	NA	0.692	NA	90	27.897
4	1	4	8.932	12.318	0	2	121.083	3.124	3.068	NA	1.515	NA	82.763	-7.237
5	1	5	9.218	13.32	0	2	111.917	4.166	4.108	NA	1.042	NA	74.055	-8.708
6	1	6	9.337	13.439	0	2	133.333	4.334	4.252	NA	0.169	NA	45	-29.055
7	1	7	9.337	13.439	0	2	78.167	4.334	4.252	NA	0	NA	0	-45
8	1	8	9.409	13.702	0	2	99	4.606	4.523	NA	0.272	NA	74.745	74.745
9	1	9	10.005	14.059	0	2	111.333	5.301	5.039	NA	0.695	NA	30.964	-43.781
10	1	10	10.935	15.276	0	2	50.583	6.833	6.514	NA	1.531	NA	52.595	21.631
11	1	11	11.126	15.896	0	2	56.083	7.481	7.159	NA	0.649	NA	72.897	20.303
12	1	12	11.317	16.468	0	2	107.194	8.085	7.76	NA	0.603	NA	71.565	-1.332
13	1	13	11.007	15.514	0	2	73.833	9.088	6.761	NA	1.003	NA	-108.004	-179.569
14	1	14	11.054	14.942	0	2	43.75	9.662	6.261	NA	0.574	NA	-85.236	22.768
15	1	15	11.197	14.656	0	2	63.167	9.982	6.072	NA	0.32	NA	-63.435	21.801
16	1	16	10.816	13.892	0	2	45.75	10.835	5.219	NA	0.853	NA	-116.565	-53.13
17	1	17	10.84	13.392	0	2	61.583	11.337	4.798	NA	0.501	NA	-87.274	29.291
18	1	18	10.482	12.748	0	2	35.5	12.074	4.063	NA	0.737	NA	-119.055	-31.781
19	1	19	10.339	11.817	0	2	18.833	13.015	3.222	NA	0.941	NA	-98.746	20.308
20	1	20	9.814	10.84	0	2	20.583	14.124	2.142	NA	1.11	NA	-118.217	-19.471
21	1	21	9.647	10.458	0	2	2.222	14.541	1.759	NA	0.417	NA	-113.629	4.588
22	2	1	11.674	16.325	0	2	87.583	0	0	NA	NA	NA	NA	NA
23	2	2	11.531	15.705	0	2	61.833	0.636	0.636	NA	0.636	NA	-102.995	NA
24	2	3	11.245	14.393	0	2	74.556	1.979	1.979	NA	1.343	NA	-102.308	0.687
25	2	4	10.768	13.582	0	2	57.5	2.92	2.889	NA	0.941	NA	-120.466	-18.158
26	2	5	10.41	12.175	0	2	26.083	4.372	4.338	NA	1.452	NA	-104.265	16.201
27	2	6	9.743	11.507	0	2	9.167	5.316	5.191	NA	0.944	NA	-135	-30.735
28	2	7	9.409	11.007	0	2	16	5.918	5.781	NA	0.602	NA	-123.69	11.31
29	2	8	9.433	11.245	0	2	4.444	6.158	5.553	NA	0.24	NA	84.289	-152.021
30	3	1	12.533	17.565	0	2	55.917	0	0	NA	NA	NA	NA	NA
31	3	2	12.39	17.446	0	2	43.056	0.186	0.186	NA	0.186	NA	-140.194	NA
32	3	3	12.223	17.207	0	2	61.833	0.477	0.473	NA	0.291	NA	-124.992	15.202
33	3	4	12.223	17.184	0	2	43.056	0.501	0.492	NA	0.024	NA	-90	34.992
34	3	5	12.271	17.112	0	2	26.083	0.587	0.524	NA	0.086	NA	-56.31	33.69
35	3	6	12.08	16.897	0	2	32.389	0.874	0.807	NA	0.287	NA	-131.634	-75.324
36	3	7	12.199	17.064	0	2	49	1.08	0.602	NA	0.205	NA	54.462	-173.904
37	3	8	12.247	16.969	0	2	16.472	1.186	0.661	NA	0.107	NA	-63.435	-117.897
38	3	9	11.984	16.23	0	2	20.417	1.971	1.444	NA	0.785	NA	-109.537	-46.102
39	3	10	11.507	15.562	0	2	23.083	2.791	2.251	NA	0.821	NA	-125.538	-16.001
40	4	1	12.199	20.26	0	2	89.083	0	0	NA	NA	NA	NA	NA
41	4	2	12.128	19.998	0	2	82.5	0.272	0.272	NA	0.272	NA	-105.255	NA
42	4	3	12.199	19.449	0	2	115.417	0.825	0.811	NA	0.553	NA	-82.569	22.687
43	4	4	12.151	18.925	0	2	61.417	1.352	1.336	NA	0.527	NA	-95.194	-12.626
44	4	5	12.104	18.662	0	2	60.5	1.619	1.601	NA	0.267	NA	-100.305	-5.11
45	4	6	12.271	18.853	0	2	49.25	1.872	1.409	NA	0.254	NA	48.814	149.119
46	4	7	12.223	18.519	0	2	27.083	2.209	1.741	NA	0.337	NA	-98.13	-146.944
47	4	8	11.841	17.589	0	2	40.833	3.215	2.695	NA	1.005	NA	-112.306	-14.176
48	4	9	11.436	17.041	0	2	34.806	3.897	3.309	NA	0.682	NA	-126.469	-14.163
49	4	10	11.102	16.754	0	2	125.583	4.337	3.674	NA	0.44	NA	-139.399	-12.929
50	4	11	11.245	16.993	0	2	46.75	4.615	3.404	NA	0.278	NA	59.036	-161.565
51	4	12	11.364	17.16	0	2	70.111	4.82	3.211	NA	0.205	NA	54.462	-4.574
52	4	13	11.412	17.017	0	2	61.417	4.971	3.338	NA	0.151	NA	-71.565	-126.027
53	4	14	11.531	16.85	0	2	50.417	5.176	3.475	NA	0.205	NA	-54.462	17.103
54	4	15	11.412	16.85	0	2	69.75	5.295	3.5	NA	0.119	NA	180	-125.538
55	4	16	11.436	16.635	0	2	72.583	5.511	3.705	NA	0.216	NA	-83.66	96.34
56	4	17	11.531	17.064	0	2	54.75	5.951	3.265	NA	0.44	NA	77.471	161.131
57	4	18	11.579	17.971	0	2	105.028	6.858	2.372	NA	0.908	NA	86.987	9.516
58	4	19	10.744	18.376	0	2	62.722	7.786	2.38	NA	0.928	NA	154.093	67.106
59	4	20	10.744	18.376	0	2	106.722	7.786	2.38	NA	0	NA	0	-154.093
60	4	21	10.744	18.376	0	2	134.25	7.786	2.38	NA	0	NA	0	0
61	4	22	10.84	18.161	0	2	108.167	8.021	2.501	NA	0.235	NA	-66.038	-66.038
62	4	23	10.816	18.161	0	2	66.833	8.045	2.514	NA	0.024	NA	180	-113.962
63	4	24	10.649	17.518	0	2	118.167	8.71	3.15	NA	0.665	NA	-104.534	75.466
64	4	25	10.697	17.398	0	2	97.583	8.839	3.232	NA	0.128	NA	-68.199	36.336
65	4	26	10.697	17.398	0	2	119.5	8.839	3.232	NA	0	NA	0	68.199
66	4	27	10.911	17.398	0	2	64.167	9.054	3.138	NA	0.215	NA	0	0
67	4	28	10.887	17.255	0	2	12.944	9.199	3.279	NA	0.145	NA	-99.462	-99.462
68	4	29	10.863	17.279	0	2	105.833	9.232	3.267	NA	0.034	NA	135	-125.538
69	4	30	10.697	17.279	0	2	57.75	9.399	3.338	NA	0.167	NA	180	45
70	4	31	10.458	18.161	0	2	44.833	10.313	2.727	NA	0.914	NA	105.124	-74.876
71	4	32	10.458	18.209	0	2	38.25	10.361	2.69	NA	0.048	NA	90	-15.124
72	4	33	11.078	19.426	0	2	4.083	11.726	1.398	NA	1.365	NA	62.987	-27.013
73	4	34	10.697	18.925	0	2	53.25	12.356	2.01	NA	0.63	NA	-127.304	169.709
74	4	35	10.649	19.068	0	2	42.333	12.507	1.956	NA	0.151	NA	108.435	-124.261
75	4	36	10.911	19.235	0	2	17.833	12.818	1.646	NA	0.311	NA	32.471	-75.964
76	4	37	10.887	19.163	0	2	33.444	12.893	1.71	NA	0.075	NA	-108.435	-140.906
77	4	38	10.887	19.163	0	2	56.361	12.893	1.71	NA	0	NA	0	108.435
78	4	39	10.887	19.187	0	2	11.111	12.917	1.695	NA	0.024	NA	90	90
79	4	40	10.434	19.139	0	2	23.333	13.373	2.091	NA	0.456	NA	-173.991	96.009
80	4	41	10.434	19.163	0	2	55	13.397	2.078	NA	0.024	NA	90	-96.009
81	4	42	10.124	19.211	0	2	28.75	13.71	2.325	NA	0.314	NA	171.254	81.254
82	4	43	10.243	19.115	0	2	30.222	13.863	2.266	NA	0.153	NA	-38.66	150.086
83	4	44	10.291	19.259	0	2	30.639	14.014	2.155	NA	0.151	NA	71.565	110.225
84	4	45	9.981	19.068	0	2	24.5	14.378	2.518	NA	0.364	NA	-148.392	140.042
85	4	46	10.339	19.187	0	2	9.417	14.755	2.148	NA	0.377	NA	18.435	166.827
86	4	47	10.339	19.187	0	2	35.5	14.755	2.148	NA	0	NA	0	-18.435
87	4	48	10.124	19.092	0	2	61.833	14.99	2.381	NA	0.235	NA	-156.038	-156.038
88	4	49	10.124	19.115	0	2	17.417	15.014	2.37	NA	0.024	NA	90	-113.962
89	4	50	10.172	19.426	0	2	10.75	15.327	2.192	NA	0.314	NA	81.254	-8.746
90	4	51	10.076	19.163	0	2	25.167	15.607	2.389	NA	0.279	NA	-109.983	168.763
91	4	52	10.005	19.449	0	2	3.139	15.902	2.339	NA	0.295	NA	104.036	-145.981
92	4	53	9.981	19.354	0	2	37	16	2.396	NA	0.098	NA	-104.036	151.928
93	4	54	10.029	19.139	0	2	34.333	16.22	2.443	NA	0.22	NA	-77.471	26.565
94	4	55	9.814	19.688	0	2	17.056	16.809	2.453	NA	0.589	NA	111.371	-171.158
95	4	56	9.743	20.093	0	2	36.25	17.221	2.462	NA	0.412	NA	100.008	-11.363
96	4	57	9.79	19.688	0	2	36.25	17.629	2.476	NA	0.408	NA	-83.29	176.702
97	4	58	10.029	19.473	0	2	38.917	17.95	2.309	NA	0.321	NA	-41.987	41.303
98	4	59	9.862	19.545	0	2	5.361	18.131	2.444	NA	0.182	NA	156.801	-161.211
99	4	60	9.743	19.974	0	2	4.583	18.577	2.473	NA	0.446	NA	105.524	-51.277
100	4	61	9.814	20.379	0	2	14.694	18.988	2.388	NA	0.412	NA	79.992	-25.532
101	4	62	9.957	20.284	0	2	23.167	19.16	2.242	NA	0.172	NA	-33.69	-113.682
102	4	63	9.91	20.236	0	2	2.75	19.228	2.29	NA	0.067	NA	-135	-101.31
103	4	64	9.957	20.117	0	2	27.5	19.356	2.246	NA	0.128	NA	-68.199	66.801
104	4	65	10.005	20.332	0	2	7.25	19.576	2.195	NA	0.22	NA	77.471	145.67
105	4	66	10.029	20.403	0	2	9.028	19.652	2.175	NA	0.075	NA	71.565	-5.906
106	4	67	10.1	20.546	0	2	13.778	19.812	2.118	NA	0.16	NA	63.435	-8.13
107	4	68	9.981	20.499	0	2	8.25	19.94	2.231	NA	0.128	NA	-158.199	138.366
108	4	69	10.1	20.403	0	2	9.167	20.093	2.104	NA	0.153	NA	-38.66	119.539
109	4	70	10.029	20.499	0	2	9.333	20.212	2.183	NA	0.119	NA	126.87	165.53
110	4	71	10.148	20.427	0	2	4.083	20.351	2.058	NA	0.139	NA	-30.964	-157.834
111	4	72	10.029	20.904	0	2	15.694	20.843	2.264	NA	0.492	NA	104.036	135
112	4	73	9.504	20.57	0	2	0	21.465	2.713	NA	0.622	NA	-147.529	108.435
113	4	74	10.1	20.69	0	2	0.444	22.073	2.142	NA	0.608	NA	11.31	158.839
114	4	75	10.1	20.69	0	2	16	22.073	2.142	NA	0	NA	0	-11.31
115	4	76	10.124	20.69	0	2	15.083	22.097	2.119	NA	0.024	NA	0	0
116	5	1	9.957	14.703	0	2	2.75	0	0	NA	NA	NA	NA	NA
117	5	2	9.743	13.105	0	2	28.417	1.612	1.612	NA	1.612	NA	-97.651	NA
118	5	3	9.981	12.128	0	2	41.25	2.619	2.576	NA	1.006	NA	-76.293	21.358
119	5	4	9.695	11.364	0	2	25.833	3.434	3.349	NA	0.815	NA	-110.556	-34.263
120	5	5	9.099	9.695	0	2	8	5.207	5.081	NA	1.773	NA	-109.654	0.902
121	6	1	14.322	21.143	0	2	39.417	0	0	NA	NA	NA	NA	NA
122	6	2	14.322	21.143	0	2	43.583	0	0	NA	0	NA	0	NA
123	6	3	14.322	21.143	0	2	27.25	0	0	NA	0	NA	0	0
124	6	4	14.322	21.143	0	2	31.167	0	0	NA	0	NA	0	0
125	6	5	14.226	21.071	0	2	56.083	0.119	0.119	NA	0.119	NA	-143.13	-143.13
126	6	6	14.226	21.071	0	2	23.167	0.119	0.119	NA	0	NA	0	143.13
127	6	7	14.226	21.405	0	2	23.417	0.453	0.279	NA	0.334	NA	90	90
128	6	8	14.179	21.095	0	2	7.722	0.767	0.151	NA	0.314	NA	-98.746	171.254
129	6	9	13.248	19.354	0	2	31.167	2.741	2.086	NA	1.974	NA	-118.113	-19.367
130	6	10	13.248	19.235	0	2	29.722	2.86	2.189	NA	0.119	NA	-90	28.113
131	6	11	13.129	19.187	0	2	47.667	2.988	2.291	NA	0.128	NA	-158.199	-68.199
132	6	12	13.01	19.068	0	2	25.917	3.157	2.455	NA	0.169	NA	-135	23.199
133	6	13	11.436	17.923	0	2	60.417	5.103	4.324	NA	1.946	NA	-143.973	-8.973
134	6	14	10.53	17.279	0	2	39.583	6.215	5.414	NA	1.112	NA	-144.605	-0.633
135	6	15	10.72	17.589	0	2	27.806	6.579	5.059	NA	0.364	NA	58.392	-157.002
136	6	16	11.078	17.374	0	2	31.944	6.996	4.972	NA	0.417	NA	-30.964	-89.356
