 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,141,141,141,33.620,20.330,0.728,141,3,17,0,2
2,0.000,84,84,84,2.802,22.341,0.433,84,3,17,0,2
