 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,29.774,52.132,0,0,2,15,0,2
2,0.000,0,0,0,29.559,8.277,0,0,2,15,0,2
