Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	28.923	40.078	0	2	113.889	0	0	NA	NA	NA	NA	NA
2	1	2	28.923	40.078	0	2	99.833	0	0	NA	0	NA	0	NA
3	1	3	29.017	40.078	0	2	147.083	0.094	0.094	NA	0.094	NA	0	0
4	1	4	29.064	40.078	0	2	198.444	0.141	0.141	NA	0.047	NA	0	0
5	1	5	29.064	40.078	0	2	222	0.141	0.141	NA	0	NA	0	0
6	1	6	29.064	40.078	0	2	113.806	0.141	0.141	NA	0	NA	0	0
7	1	7	29.393	39.983	0	2	186.278	0.484	0.48	NA	0.343	NA	-15.945	-15.945
8	1	8	29.393	39.983	0	2	250.556	0.484	0.48	NA	0	NA	0	15.945
9	1	9	29.393	39.983	0	2	217.083	0.484	0.48	NA	0	NA	0	0
10	1	10	29.393	39.983	0	2	198.333	0.484	0.48	NA	0	NA	0	0
11	1	11	29.535	39.795	0	2	212.167	0.719	0.674	NA	0.235	NA	-53.13	-53.13
12	1	12	29.346	39.701	0	2	224.167	0.93	0.567	NA	0.21	NA	-153.435	-100.305
13	1	13	29.346	39.701	0	2	149.861	0.93	0.567	NA	0	NA	0	153.435
14	1	14	29.393	39.701	0	2	166.389	0.977	0.603	NA	0.047	NA	0	0
15	1	15	29.393	39.701	0	2	192.972	0.977	0.603	NA	0	NA	0	0
16	1	16	29.393	39.983	0	2	208.111	1.259	0.48	NA	0.282	NA	90	90
17	1	17	29.393	40.219	0	2	231.306	1.494	0.491	NA	0.235	NA	90	0
18	1	18	29.393	40.219	0	2	244.861	1.494	0.491	NA	0	NA	0	-90
19	1	19	29.393	40.172	0	2	190.25	1.542	0.48	NA	0.047	NA	-90	-90
20	1	20	29.393	40.078	0	2	232.667	1.636	0.471	NA	0.094	NA	-90	0
21	1	21	29.393	40.03	0	2	210.833	1.683	0.473	NA	0.047	NA	-90	0
22	1	22	29.676	39.983	0	2	140.528	1.969	0.759	NA	0.286	NA	-9.462	80.538
23	1	23	29.629	39.983	0	2	112.861	2.016	0.712	NA	0.047	NA	180	-170.538
24	1	24	29.205	39.983	0	2	136.778	2.44	0.298	NA	0.424	NA	180	0
25	1	25	29.205	39.983	0	2	161.306	2.44	0.298	NA	0	NA	0	-180
26	1	26	29.205	39.983	0	2	123.222	2.44	0.298	NA	0	NA	0	0
27	1	27	28.97	40.36	0	2	136.056	2.884	0.286	NA	0.444	NA	122.005	122.005
28	1	28	29.017	40.172	0	2	194.25	3.078	0.133	NA	0.194	NA	-75.964	162.031
29	1	29	29.017	40.172	0	2	195.75	3.078	0.133	NA	0	NA	0	75.964
30	1	30	29.017	40.266	0	2	163.917	3.172	0.21	NA	0.094	NA	90	90
31	1	31	29.111	40.219	0	2	207.694	3.277	0.235	NA	0.105	NA	-26.565	-116.565
32	1	32	29.111	40.219	0	2	80.306	3.277	0.235	NA	0	NA	0	26.565
33	1	33	28.97	40.454	0	2	190	3.552	0.379	NA	0.274	NA	120.964	120.964
34	1	34	28.923	40.689	0	2	94.972	3.792	0.612	NA	0.24	NA	101.31	-19.654
35	1	35	28.923	40.689	0	2	117.528	3.792	0.612	NA	0	NA	0	-101.31
36	1	36	28.923	40.689	0	2	180.861	3.792	0.612	NA	0	NA	0	0
37	1	37	28.923	40.642	0	2	117.056	3.839	0.565	NA	0.047	NA	-90	-90
38	1	38	28.923	40.642	0	2	197.222	3.839	0.565	NA	0	NA	0	90
39	1	39	28.923	41.49	0	2	152.083	4.686	1.412	NA	0.847	NA	90	90
40	1	40	29.064	41.819	0	2	150.194	5.044	1.747	NA	0.358	NA	66.801	-23.199
41	1	41	29.111	42.007	0	2	79.25	5.238	1.939	NA	0.194	NA	75.964	9.162
42	1	42	28.734	42.337	0	2	83.833	5.739	2.267	NA	0.5	NA	138.814	62.85
43	1	43	28.876	42.148	0	2	86.5	5.974	2.071	NA	0.235	NA	-53.13	168.056
44	1	44	28.781	41.631	0	2	113.722	6.5	1.56	NA	0.526	NA	-100.305	-47.175
45	1	45	28.734	41.49	0	2	87.75	6.649	1.425	NA	0.149	NA	-108.435	-8.13
